id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g9_b4_012,一个矩形周长为 28，宽为 7，它的面积是多少？,147,multiple_choice,A:196|B:35|C:154|D:14|E:147,4,geo_area;alg_quadratics;alg_linear_equations,area_model;perimeter_to_dimension,rectangle_model;optimization_readiness,perimeter_area_confusion;half_perimeter_error,矩形周长 2(长+宽)=28，所以长=28/2-7=7。面积=$7 \\times 7$=147。,CN Junior High Math,二次函数,cn-junior-g9-rectangle-area-model,九年级：面积模型与二次函数准备,23311,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0054; pages=125-126; lesson=9; column=competition_boost,Honors,Algebra Readiness,cn_rectangle_area_model,modeling;operation_selection,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_013,半径为 6 的圆中，圆心角为 60° 的扇形面积是多少？,6π,multiple_choice,A:12π|B:30|C:6π+5|D:6π|E:36π,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$6^2$×60/360=6π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23312,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0096; pages=236-238; lesson=2; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_014,半径为 8 的圆中，圆心角为 90° 的扇形面积是多少？,16π,multiple_choice,A:45|B:16π+5|C:16π|D:64π|E:8π,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$8^2$×90/360=16π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23313,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0107; pages=259-260; lesson=15; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_015,半径为 10 的圆中，圆心角为 72° 的扇形面积是多少？,20π,multiple_choice,A:20π+5|B:20π|C:100π|D:10π|E:36,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$10^2$×72/360=20π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23314,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0035; pages=80-81; lesson=9; column=competition_boost,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_016,半径为 12 的圆中，圆心角为 120° 的扇形面积是多少？,48π,multiple_choice,A:48π|B:144π|C:24π|D:12π|E:60,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$12^2$×120/360=48π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23315,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0042; pages=99-101; lesson=9; column=topic_overview,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_017,半径为 9 的圆中，圆心角为 80° 的扇形面积是多少？,18π,multiple_choice,A:81π|B:9π|C:40|D:18π+5|E:18π,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$9^2$×80/360=18π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23316,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0073; pages=181-183; lesson=18; column=topic_overview,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_018,半径为 15 的圆中，圆心角为 144° 的扇形面积是多少？,90π,multiple_choice,A:30π|B:15π|C:72|D:90π|E:225π,5,geo_circles;geo_area,sector_area;fraction_of_circle_area,sector_fraction;circle_area,arc_length_sector_area_confusion;degree_fraction_error,扇形面积=圆面积×圆心角/360°=π×$15^2$×144/360=90π。,CN Junior High Math,圆,cn-junior-g9-sector-area,九年级：扇形面积,23317,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0106; pages=257-259; lesson=14; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_sector_area,formula_selection;fraction_reasoning,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_019,两个圆的半径分别为 3 和 9，它们的周长比是多少？,1:3,multiple_choice,A:12:9|B:3:18|C:1:3|D:9:81|E:9:3,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 1:3。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23318,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0026; pages=62-63; lesson=6; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_020,两个圆的半径分别为 4 和 12，它们的周长比是多少？,1:3,multiple_choice,A:4:24|B:1:3|C:16:144|D:12:4|E:16:12,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 1:3。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23319,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0090; pages=222-223; lesson=18; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_021,两个圆的半径分别为 5 和 10，它们的周长比是多少？,1:2,multiple_choice,A:1:2|B:25:100|C:10:5|D:15:10|E:5:20,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 1:2。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23320,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0009; pages=19-25; lesson=2; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_022,两个圆的半径分别为 6 和 18，它们的周长比是多少？,1:3,multiple_choice,A:36:324|B:18:6|C:24:18|D:6:36|E:1:3,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 1:3。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23321,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0011; pages=29-32; lesson=2; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_023,两个圆的半径分别为 7 和 21，它们的周长比是多少？,1:3,multiple_choice,A:21:7|B:28:21|C:7:42|D:1:3|E:49:441,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 1:3。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23322,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0031; pages=72-74; lesson=6; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_024,两个圆的半径分别为 8 和 20，它们的周长比是多少？,2:5,multiple_choice,A:28:20|B:8:40|C:2:5|D:64:400|E:20:8,4,geo_circles;arith_proportions,circle_scale_ratio;proportional_reasoning,radius_to_circumference_ratio;similar_circles,area_circumference_ratio_confusion;ratio_order_error,圆周长 $C=2$πr，周长比等于半径比，所以为 2:5。,CN Junior High Math,圆,cn-junior-g9-circle-ratio,九年级：圆的比例关系,23323,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0050; pages=120-121; lesson=9; column=competition_boost,Honors,AMC8 Transfer,cn_circle_circumference_ratio,multiplicative_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_025,某事件发生的概率为 1/4，重复试验 40 次，预计大约发生多少次？,10,multiple_choice,A:30|B:10|C:40|D:15|E:5,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 1/$4 \\times 40$=10 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23324,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0057; pages=135-140; lesson=9; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_026,某事件发生的概率为 1/5，重复试验 50 次，预计大约发生多少次？,10,multiple_choice,A:10|B:50|C:15|D:5|E:40,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 1/$5 \\times 50$=10 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23325,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0060; pages=142-144; lesson=9; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_027,某事件发生的概率为 3/10，重复试验 60 次，预计大约发生多少次？,18,multiple_choice,A:60|B:23|C:13|D:42|E:18,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 3/$10 \\times 60$=18 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23326,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0017; pages=48-50; lesson=4; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_028,某事件发生的概率为 2/5，重复试验 80 次，预计大约发生多少次？,32,multiple_choice,A:37|B:27|C:48|D:32|E:80,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 2/$5 \\times 80$=32 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23327,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0023; pages=56-59; lesson=6; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_029,某事件发生的概率为 1/3，重复试验 90 次，预计大约发生多少次？,30,multiple_choice,A:25|B:60|C:30|D:90|E:35,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 1/$3 \\times 90$=30 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23328,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0041; pages=96-99; lesson=9; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_030,某事件发生的概率为 3/8，重复试验 64 次，预计大约发生多少次？,24,multiple_choice,A:40|B:24|C:64|D:29|E:19,4,counting_probability;arith_fractions,expected_count;fraction_multiplication,probability_times_trials;expected_frequency,probability_vs_count_confusion;complement_count_error,预计次数=概率×试验次数，所以约为 3/$8 \\times 64$=24 次。,CN Junior High Math,概率统计,cn-junior-g9-expected-count,九年级：概率与频数估计,23329,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0067; pages=165-166; lesson=18; column=competition_boost,Honors,AMC8 Transfer,cn_probability_expected_count,multiplicative_reasoning;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b4_031,5 个数的平均数为 10，其中 4 个数为 6，8，10，12，第 5 个数是多少？,14,multiple_choice,A:14|B:10|C:36|D:16|E:12,4,stats_mean;alg_linear_equations,missing_value_from_mean;linear_equation_solving,mean_total_relationship;data_inverse_problem,mean_as_missing_value;forget_total_count,5 个数总和为 $10 \\times 5$=50。已知 4 个数和为 36，所以第 5 个数为 50-36=14。,CN Junior High Math,概率统计,cn-junior-g9-statistics-missing-value,九年级：平均数反求,23330,jianzisheng_cn_junior_grade9_batch4_v0,尖子生高分题库9年级.pdf; block=grade9_b0071; pages=178-180; lesson=18; column=competition_boost,Honors,Algebra Readiness,cn_statistics_missing_value,inverse_operations;data_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
