problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g8_b2_023,斜率表示纵坐标变化量除以横坐标变化量。,注意两个点的顺序要前后一致。,Step 1: 斜率表示纵坐标变化量除以横坐标变化量。 Step 2: 斜率 k=(y₂-y₁)/(x₂-x₁)=(15-7)/(6-2)=2。 Step 3: 得到答案 2。,把横坐标变化量和纵坐标变化量写反。,答案 2 正确。斜率 k=(y₂-y₁)/(x₂-x₁)=(15-7)/(6-2)=2。,给出斜率和一个点，判断另一个点是否在同一直线上。
cn_jzs_jr_g8_b2_024,斜率表示纵坐标变化量除以横坐标变化量。,注意两个点的顺序要前后一致。,Step 1: 斜率表示纵坐标变化量除以横坐标变化量。 Step 2: 斜率 k=(y₂-y₁)/(x₂-x₁)=(9-1)/(1--3)=2。 Step 3: 得到答案 2。,把横坐标变化量和纵坐标变化量写反。,答案 2 正确。斜率 k=(y₂-y₁)/(x₂-x₁)=(9-1)/(1--3)=2。,给出斜率和一个点，判断另一个点是否在同一直线上。
cn_jzs_jr_g8_b2_025,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=5$$ 代入，$y=2$×5-3=7。 Step 3: 得到答案 7。,把 kx 误算成 k+x。,答案 7 正确。把 $$x=5$$ 代入，$y=2$×5-3=7。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_026,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=2$$ 代入，$y=3$×2+1=7。 Step 3: 得到答案 7。,把 kx 误算成 k+x。,答案 7 正确。把 $$x=2$$ 代入，$y=3$×2+1=7。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_027,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=3$$ 代入，$y=-2$×3+8=2。 Step 3: 得到答案 2。,把 kx 误算成 k+x。,答案 2 正确。把 $$x=3$$ 代入，$y=-2$×3+8=2。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_028,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=3$$ 代入，$y=4$×3-5=7。 Step 3: 得到答案 7。,把 kx 误算成 k+x。,答案 7 正确。把 $$x=3$$ 代入，$y=4$×3-5=7。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_029,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=4$$ 代入，$y=-1$×4+6=2。 Step 3: 得到答案 2。,把 kx 误算成 k+x。,答案 2 正确。把 $$x=4$$ 代入，$y=-1$×4+6=2。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_030,把给定的 x 值代入函数式。,先乘法，再加减常数项。,Step 1: 把给定的 x 值代入函数式。 Step 2: 把 $$x=2$$ 代入，$y=5$×2-2=8。 Step 3: 得到答案 8。,把 kx 误算成 k+x。,答案 8 正确。把 $$x=2$$ 代入，$y=5$×2-2=8。,给出 y 的值，反求 x。
cn_jzs_jr_g8_b2_031,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 12+$3 \\times 5$=27。 Step 3: 得到答案 27。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 27 正确。总量=初始量+每分钟增加量×时间，所以 12+$3 \\times 5$=27。,给出目标总量，反求需要多少分钟。
cn_jzs_jr_g8_b2_032,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 8+$4 \\times 6$=32。 Step 3: 得到答案 32。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 32 正确。总量=初始量+每分钟增加量×时间，所以 8+$4 \\times 6$=32。,给出目标总量，反求需要多少分钟。
cn_jzs_jr_g8_b2_033,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 15+$2 \\times 7$=29。 Step 3: 得到答案 29。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 29 正确。总量=初始量+每分钟增加量×时间，所以 15+$2 \\times 7$=29。,给出目标总量，反求需要多少分钟。
cn_jzs_jr_g8_b2_034,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 20+$5 \\times 4$=40。 Step 3: 得到答案 40。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 40 正确。总量=初始量+每分钟增加量×时间，所以 20+$5 \\times 4$=40。,给出目标总量，反求需要多少分钟。
cn_jzs_jr_g8_b2_035,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 6+$7 \\times 3$=27。 Step 3: 得到答案 27。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 27 正确。总量=初始量+每分钟增加量×时间，所以 6+$7 \\times 3$=27。,给出目标总量，反求需要多少分钟。
cn_jzs_jr_g8_b2_036,先区分初始量和每分钟变化量。,总量等于初始量加上变化量乘时间。,Step 1: 先区分初始量和每分钟变化量。 Step 2: 总量=初始量+每分钟增加量×时间，所以 10+$6 \\times 8$=58。 Step 3: 得到答案 58。,只算每分钟增加量乘时间，忘记加上原来的数量。,答案 58 正确。总量=初始量+每分钟增加量×时间，所以 10+$6 \\times 8$=58。,给出目标总量，反求需要多少分钟。
