problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_elem_b3_g2_001,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $17 \\times 8$ = 136 支，再减去借出的 4 支，剩 132 支。 Step 3: 检查答案格式，得到 132。,把盒数和每盒数量直接相加。,答案 132 正确，因为它保持了题目中的数量关系。先求一共有 $17 \\times 8$ = 136 支，再减去借出的 4 支，剩 132 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_002,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $18 \\times 4$ = 72 支，再减去借出的 5 支，剩 67 支。 Step 3: 检查答案格式，得到 67。,把盒数和每盒数量直接相加。,答案 67 正确，因为它保持了题目中的数量关系。先求一共有 $18 \\times 4$ = 72 支，再减去借出的 5 支，剩 67 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_003,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $19 \\times 5$ = 95 支，再减去借出的 2 支，剩 93 支。 Step 3: 检查答案格式，得到 93。,把盒数和每盒数量直接相加。,答案 93 正确，因为它保持了题目中的数量关系。先求一共有 $19 \\times 5$ = 95 支，再减去借出的 2 支，剩 93 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_004,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $20 \\times 6$ = 120 支，再减去借出的 3 支，剩 117 支。 Step 3: 检查答案格式，得到 117。,把盒数和每盒数量直接相加。,答案 117 正确，因为它保持了题目中的数量关系。先求一共有 $20 \\times 6$ = 120 支，再减去借出的 3 支，剩 117 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_005,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $21 \\times 7$ = 147 支，再减去借出的 4 支，剩 143 支。 Step 3: 检查答案格式，得到 143。,把盒数和每盒数量直接相加。,答案 143 正确，因为它保持了题目中的数量关系。先求一共有 $21 \\times 7$ = 147 支，再减去借出的 4 支，剩 143 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_006,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $22 \\times 8$ = 176 支，再减去借出的 5 支，剩 171 支。 Step 3: 检查答案格式，得到 171。,把盒数和每盒数量直接相加。,答案 171 正确，因为它保持了题目中的数量关系。先求一共有 $22 \\times 8$ = 176 支，再减去借出的 5 支，剩 171 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_007,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $23 \\times 4$ = 92 支，再减去借出的 2 支，剩 90 支。 Step 3: 检查答案格式，得到 90。,把盒数和每盒数量直接相加。,答案 90 正确，因为它保持了题目中的数量关系。先求一共有 $23 \\times 4$ = 92 支，再减去借出的 2 支，剩 90 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_008,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $24 \\times 5$ = 120 支，再减去借出的 3 支，剩 117 支。 Step 3: 检查答案格式，得到 117。,把盒数和每盒数量直接相加。,答案 117 正确，因为它保持了题目中的数量关系。先求一共有 $24 \\times 5$ = 120 支，再减去借出的 3 支，剩 117 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_009,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $25 \\times 6$ = 150 支，再减去借出的 4 支，剩 146 支。 Step 3: 检查答案格式，得到 146。,把盒数和每盒数量直接相加。,答案 146 正确，因为它保持了题目中的数量关系。先求一共有 $25 \\times 6$ = 150 支，再减去借出的 4 支，剩 146 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g2_010,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $26 \\times 7$ = 182 支，再减去借出的 5 支，剩 177 支。 Step 3: 检查答案格式，得到 177。,把盒数和每盒数量直接相加。,答案 177 正确，因为它保持了题目中的数量关系。先求一共有 $26 \\times 7$ = 182 支，再减去借出的 5 支，剩 177 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b3_g3_001,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 134 = $6 \\times 22$ + 2，所以可以分成 22 整组，还剩 2 个。 Step 3: 检查答案格式，得到 22,2。",看到有剩余就把商多加 1。,"答案 22,2 正确，因为它保持了题目中的数量关系。134 = $6 \\times 22$ + 2，所以可以分成 22 整组，还剩 2 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_002,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 162 = $7 \\times 23$ + 1，所以可以分成 23 整组，还剩 1 个。 Step 3: 检查答案格式，得到 23,1。",看到有剩余就把商多加 1。,"答案 23,1 正确，因为它保持了题目中的数量关系。162 = $7 \\times 23$ + 1，所以可以分成 23 整组，还剩 1 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_003,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 96 = $4 \\times 24$ + 0，所以可以分成 24 整组，还剩 0 个。 Step 3: 检查答案格式，得到 24,0。",看到有剩余就把商多加 1。,"答案 24,0 正确，因为它保持了题目中的数量关系。96 = $4 \\times 24$ + 0，所以可以分成 24 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_004,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 127 = $5 \\times 25$ + 2，所以可以分成 25 整组，还剩 2 个。 Step 3: 检查答案格式，得到 25,2。",看到有剩余就把商多加 1。,"答案 25,2 正确，因为它保持了题目中的数量关系。127 = $5 \\times 25$ + 2，所以可以分成 25 整组，还剩 2 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_005,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 156 = $6 \\times 26$ + 0，所以可以分成 26 整组，还剩 0 个。 Step 3: 检查答案格式，得到 26,0。",看到有剩余就把商多加 1。,"答案 26,0 正确，因为它保持了题目中的数量关系。156 = $6 \\times 26$ + 0，所以可以分成 26 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_006,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 194 = $7 \\times 27$ + 5，所以可以分成 27 整组，还剩 5 个。 Step 3: 检查答案格式，得到 27,5。",看到有剩余就把商多加 1。,"答案 27,5 正确，因为它保持了题目中的数量关系。194 = $7 \\times 27$ + 5，所以可以分成 27 整组，还剩 5 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_007,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 112 = $4 \\times 28$ + 0，所以可以分成 28 整组，还剩 0 个。 Step 3: 检查答案格式，得到 28,0。",看到有剩余就把商多加 1。,"答案 28,0 正确，因为它保持了题目中的数量关系。112 = $4 \\times 28$ + 0，所以可以分成 28 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_008,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 146 = $5 \\times 29$ + 1，所以可以分成 29 整组，还剩 1 个。 Step 3: 检查答案格式，得到 29,1。",看到有剩余就把商多加 1。,"答案 29,1 正确，因为它保持了题目中的数量关系。146 = $5 \\times 29$ + 1，所以可以分成 29 整组，还剩 1 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_009,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 184 = $6 \\times 30$ + 4，所以可以分成 30 整组，还剩 4 个。 Step 3: 检查答案格式，得到 30,4。",看到有剩余就把商多加 1。,"答案 30,4 正确，因为它保持了题目中的数量关系。184 = $6 \\times 30$ + 4，所以可以分成 30 整组，还剩 4 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g3_010,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 219 = $7 \\times 31$ + 2，所以可以分成 31 整组，还剩 2 个。 Step 3: 检查答案格式，得到 31,2。",看到有剩余就把商多加 1。,"答案 31,2 正确，因为它保持了题目中的数量关系。219 = $7 \\times 31$ + 2，所以可以分成 31 整组，还剩 2 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b3_g4_001,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $23 \\times 8$ = 184 平方厘米。 Step 3: 检查答案格式，得到 184。,把面积公式和周长公式混用。,答案 184 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $23 \\times 8$ = 184 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_002,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $24 \\times 4$ = 96 平方厘米。 Step 3: 检查答案格式，得到 96。,把面积公式和周长公式混用。,答案 96 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $24 \\times 4$ = 96 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_003,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $25 \\times 5$ = 125 平方厘米。 Step 3: 检查答案格式，得到 125。,把面积公式和周长公式混用。,答案 125 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $25 \\times 5$ = 125 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_004,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $26 \\times 6$ = 156 平方厘米。 Step 3: 检查答案格式，得到 156。,把面积公式和周长公式混用。,答案 156 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $26 \\times 6$ = 156 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_005,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $27 \\times 7$ = 189 平方厘米。 Step 3: 检查答案格式，得到 189。,把面积公式和周长公式混用。,答案 189 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $27 \\times 7$ = 189 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_006,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $28 \\times 8$ = 224 平方厘米。 Step 3: 检查答案格式，得到 224。,把面积公式和周长公式混用。,答案 224 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $28 \\times 8$ = 224 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_007,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $29 \\times 4$ = 116 平方厘米。 Step 3: 检查答案格式，得到 116。,把面积公式和周长公式混用。,答案 116 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $29 \\times 4$ = 116 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_008,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $30 \\times 5$ = 150 平方厘米。 Step 3: 检查答案格式，得到 150。,把面积公式和周长公式混用。,答案 150 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $30 \\times 5$ = 150 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_009,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $31 \\times 6$ = 186 平方厘米。 Step 3: 检查答案格式，得到 186。,把面积公式和周长公式混用。,答案 186 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $31 \\times 6$ = 186 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g4_010,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $32 \\times 7$ = 224 平方厘米。 Step 3: 检查答案格式，得到 224。,把面积公式和周长公式混用。,答案 224 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $32 \\times 7$ = 224 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b3_g5_001,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{5}{30}$ + $\\frac{10}{30}$ = $\\frac{15}{30}$ = $\\frac{1}{2}$。 Step 3: 检查答案格式，得到 1/2。,把分母也相加。,答案 1/2 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{5}{30}$ + $\\frac{10}{30}$ = $\\frac{15}{30}$ = $\\frac{1}{2}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_002,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{2}{7}$ + $\\frac{2}{7}$ = $\\frac{4}{7}$ = $\\frac{4}{7}$。 Step 3: 检查答案格式，得到 4/7。,把分母也相加。,答案 4/7 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{2}{7}$ + $\\frac{2}{7}$ = $\\frac{4}{7}$ = $\\frac{4}{7}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_003,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{2}{9}$ + $\\frac{2}{9}$ = $\\frac{4}{9}$ = $\\frac{4}{9}$。 Step 3: 检查答案格式，得到 4/9。,把分母也相加。,答案 4/9 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{2}{9}$ + $\\frac{2}{9}$ = $\\frac{4}{9}$ = $\\frac{4}{9}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_004,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{3}{10}$ + $\\frac{2}{10}$ = $\\frac{5}{10}$ = $\\frac{1}{2}$。 Step 3: 检查答案格式，得到 1/2。,把分母也相加。,答案 1/2 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{3}{10}$ + $\\frac{2}{10}$ = $\\frac{5}{10}$ = $\\frac{1}{2}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_005,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{11}$ + $\\frac{3}{11}$ = $\\frac{4}{11}$ = $\\frac{4}{11}$。 Step 3: 检查答案格式，得到 4/11。,把分母也相加。,答案 4/11 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{11}$ + $\\frac{3}{11}$ = $\\frac{4}{11}$ = $\\frac{4}{11}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_006,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{4}{12}$ + $\\frac{4}{12}$ = $\\frac{8}{12}$ = $\\frac{2}{3}$。 Step 3: 检查答案格式，得到 2/3。,把分母也相加。,答案 2/3 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{4}{12}$ + $\\frac{4}{12}$ = $\\frac{8}{12}$ = $\\frac{2}{3}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_007,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{14}$ + $\\frac{1}{14}$ = $\\frac{2}{14}$ = $\\frac{1}{7}$。 Step 3: 检查答案格式，得到 1/7。,把分母也相加。,答案 1/7 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{14}$ + $\\frac{1}{14}$ = $\\frac{2}{14}$ = $\\frac{1}{7}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_008,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{2}{15}$ + $\\frac{3}{15}$ = $\\frac{5}{15}$ = $\\frac{1}{3}$。 Step 3: 检查答案格式，得到 1/3。,把分母也相加。,答案 1/3 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{2}{15}$ + $\\frac{3}{15}$ = $\\frac{5}{15}$ = $\\frac{1}{3}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_009,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{3}{16}$ + $\\frac{4}{16}$ = $\\frac{7}{16}$ = $\\frac{7}{16}$。 Step 3: 检查答案格式，得到 7/16。,把分母也相加。,答案 7/16 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{3}{16}$ + $\\frac{4}{16}$ = $\\frac{7}{16}$ = $\\frac{7}{16}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g5_010,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{6}{18}$ + $\\frac{2}{18}$ = $\\frac{8}{18}$ = $\\frac{4}{9}$。 Step 3: 检查答案格式，得到 4/9。,把分母也相加。,答案 4/9 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{6}{18}$ + $\\frac{2}{18}$ = $\\frac{8}{18}$ = $\\frac{4}{9}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b3_g6_001,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $220 \\times 80\\%$ = 176 元。 Step 3: 检查答案格式，得到 176。,直接用原价减去百分数本身。,答案 176 正确，因为它保持了题目中的数量关系。降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $220 \\times 80\\%$ = 176 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_002,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $230 \\times 75\\%$ = 172.5 元。 Step 3: 检查答案格式，得到 172.5。,直接用原价减去百分数本身。,答案 172.5 正确，因为它保持了题目中的数量关系。降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $230 \\times 75\\%$ = 172.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_003,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $30\\%$ 后支付原价的 $70\\%$，售价为 $240 \\times 70\\%$ = 168 元。 Step 3: 检查答案格式，得到 168。,直接用原价减去百分数本身。,答案 168 正确，因为它保持了题目中的数量关系。降价 $30\\%$ 后支付原价的 $70\\%$，售价为 $240 \\times 70\\%$ = 168 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_004,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $40\\%$ 后支付原价的 $60\\%$，售价为 $250 \\times 60\\%$ = 150 元。 Step 3: 检查答案格式，得到 150。,直接用原价减去百分数本身。,答案 150 正确，因为它保持了题目中的数量关系。降价 $40\\%$ 后支付原价的 $60\\%$，售价为 $250 \\times 60\\%$ = 150 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_005,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $260 \\times 90\\%$ = 234 元。 Step 3: 检查答案格式，得到 234。,直接用原价减去百分数本身。,答案 234 正确，因为它保持了题目中的数量关系。降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $260 \\times 90\\%$ = 234 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_006,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $270 \\times 85\\%$ = 229.5 元。 Step 3: 检查答案格式，得到 229.5。,直接用原价减去百分数本身。,答案 229.5 正确，因为它保持了题目中的数量关系。降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $270 \\times 85\\%$ = 229.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_007,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $280 \\times 80\\%$ = 224 元。 Step 3: 检查答案格式，得到 224。,直接用原价减去百分数本身。,答案 224 正确，因为它保持了题目中的数量关系。降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $280 \\times 80\\%$ = 224 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b3_g6_008,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $290 \\times 75\\%$ = 217.5 元。 Step 3: 检查答案格式，得到 217.5。,直接用原价减去百分数本身。,答案 217.5 正确，因为它保持了题目中的数量关系。降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $290 \\times 75\\%$ = 217.5 元。,把降价改成涨价，比较计算结构。
