problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g7_b1_013,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。3x+5x=(3+5)x=8x，所以结果是 8x+2。 Step 3: 得到答案 8x+2。,把常数项也合并到 x 的系数里。,答案 8x+2 正确。只有含 x 的项可以合并，常数项保持不变。3x+5x=(3+5)x=8x，所以结果是 8x+2。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_014,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。6x-2x=(6-2)x=4x，所以结果是 4x+4。 Step 3: 得到答案 4x+4。,把常数项也合并到 x 的系数里。,答案 4x+4 正确。只有含 x 的项可以合并，常数项保持不变。6x-2x=(6-2)x=4x，所以结果是 4x+4。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_015,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。-3x+7x=(-3+7)x=4x，所以结果是 4x-1。 Step 3: 得到答案 4x-1。,把常数项也合并到 x 的系数里。,答案 4x-1 正确。只有含 x 的项可以合并，常数项保持不变。-3x+7x=(-3+7)x=4x，所以结果是 4x-1。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_016,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。8x-5x=(8-5)x=3x，所以结果是 3x+6。 Step 3: 得到答案 3x+6。,把常数项也合并到 x 的系数里。,答案 3x+6 正确。只有含 x 的项可以合并，常数项保持不变。8x-5x=(8-5)x=3x，所以结果是 3x+6。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_017,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。-4x-2x=(-4-2)x=-6x，所以结果是 -6x+9。 Step 3: 得到答案 -6x+9。,把常数项也合并到 x 的系数里。,答案 -6x+9 正确。只有含 x 的项可以合并，常数项保持不变。-4x-2x=(-4-2)x=-6x，所以结果是 -6x+9。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_018,先找含有相同字母、相同次数的项。,只合并 x 项的系数，常数项不要并进去。,Step 1: 先找含有相同字母、相同次数的项。 Step 2: 只有含 x 的项可以合并，常数项保持不变。10x-3x=(10-3)x=7x，所以结果是 7x-5。 Step 3: 得到答案 7x-5。,把常数项也合并到 x 的系数里。,答案 7x-5 正确。只有含 x 的项可以合并，常数项保持不变。10x-3x=(10-3)x=7x，所以结果是 7x-5。,加入二次项，区分 x 和 x^2。
cn_jzs_jr_g7_b1_019,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：3x=15，再两边同时除以 3，得到 $x=5$。 Step 3: 得到答案 5。,移项时忘记变号，或只做一步就停止。,答案 5 正确。先移项：3x=15，再两边同时除以 3，得到 $x=5$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_020,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：4x=24，再两边同时除以 4，得到 $x=6$。 Step 3: 得到答案 6。,移项时忘记变号，或只做一步就停止。,答案 6 正确。先移项：4x=24，再两边同时除以 4，得到 $x=6$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_021,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：5x=30，再两边同时除以 5，得到 $x=6$。 Step 3: 得到答案 6。,移项时忘记变号，或只做一步就停止。,答案 6 正确。先移项：5x=30，再两边同时除以 5，得到 $x=6$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_022,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：-2x=-12，再两边同时除以 -2，得到 $x=6$。 Step 3: 得到答案 6。,移项时忘记变号，或只做一步就停止。,答案 6 正确。先移项：-2x=-12，再两边同时除以 -2，得到 $x=6$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_023,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：6x=42，再两边同时除以 6，得到 $x=7$。 Step 3: 得到答案 7。,移项时忘记变号，或只做一步就停止。,答案 7 正确。先移项：6x=42，再两边同时除以 6，得到 $x=7$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_024,先把常数项移到等号另一边。,再把 x 的系数除掉。,Step 1: 先把常数项移到等号另一边。 Step 2: 先移项：7x=49，再两边同时除以 7，得到 $x=7$。 Step 3: 得到答案 7。,移项时忘记变号，或只做一步就停止。,答案 7 正确。先移项：7x=49，再两边同时除以 7，得到 $x=7$。,把方程两边都放上含 x 的项。
cn_jzs_jr_g7_b1_025,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：2x>8，再两边同时除以正数 2，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：2x>8，再两边同时除以正数 2，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_026,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：3x>12，再两边同时除以正数 3，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：3x>12，再两边同时除以正数 3，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_027,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：4x>16，再两边同时除以正数 4，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：4x>16，再两边同时除以正数 4，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_028,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：5x>20，再两边同时除以正数 5，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：5x>20，再两边同时除以正数 5，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_029,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：2x>8，再两边同时除以正数 2，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：2x>8，再两边同时除以正数 2，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_030,解不等式可以先像解方程一样移项。,这里除以的是正数，所以不等号方向不变。,Step 1: 解不等式可以先像解方程一样移项。 Step 2: 先移项：6x>24，再两边同时除以正数 6，不等号方向不变，所以 x>4。 Step 3: 得到答案 x>4。,把不等式直接写成等式，或无理由改变不等号方向。,答案 x>4 正确。先移项：6x>24，再两边同时除以正数 6，不等号方向不变，所以 x>4。,把 x 的系数改成负数，练习不等号变向。
cn_jzs_jr_g7_b1_031,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-42°=138°。 Step 3: 得到答案 138。,把邻补角误认为相等的对顶角。,答案 138 正确。邻补角的和为 180°，所以补角为 180°-42°=138°。,改成对顶角，比较相等关系和互补关系。
cn_jzs_jr_g7_b1_032,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-58°=122°。 Step 3: 得到答案 122。,把邻补角误认为相等的对顶角。,答案 122 正确。邻补角的和为 180°，所以补角为 180°-58°=122°。,改成对顶角，比较相等关系和互补关系。
cn_jzs_jr_g7_b1_033,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-75°=105°。 Step 3: 得到答案 105。,把邻补角误认为相等的对顶角。,答案 105 正确。邻补角的和为 180°，所以补角为 180°-75°=105°。,改成对顶角，比较相等关系和互补关系。
cn_jzs_jr_g7_b1_034,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-96°=84°。 Step 3: 得到答案 84。,把邻补角误认为相等的对顶角。,答案 84 正确。邻补角的和为 180°，所以补角为 180°-96°=84°。,改成对顶角，比较相等关系和互补关系。
cn_jzs_jr_g7_b1_035,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-110°=70°。 Step 3: 得到答案 70。,把邻补角误认为相等的对顶角。,答案 70 正确。邻补角的和为 180°，所以补角为 180°-110°=70°。,改成对顶角，比较相等关系和互补关系。
cn_jzs_jr_g7_b1_036,邻补角在一条直线上。,两个邻补角相加等于 180°。,Step 1: 邻补角在一条直线上。 Step 2: 邻补角的和为 180°，所以补角为 180°-35°=145°。 Step 3: 得到答案 145。,把邻补角误认为相等的对顶角。,答案 145 正确。邻补角的和为 180°，所以补角为 180°-35°=145°。,改成对顶角，比较相等关系和互补关系。
