id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
college_alg_fn_011,Let f(x) = 4x + 7. Find f(3).,19,multiple_choice,A:19|B:14|C:40|D:5|E:23,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 3: f(3) = 4(3) + 7 = 12 + 7 = 19.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5110,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Standard,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_012,Let f(x) = 5x + 8. Find f(4).,28,multiple_choice,A:17|B:60|C:12|D:33|E:28,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 4: f(4) = 5(4) + 8 = 20 + 8 = 28.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5111,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Standard,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_013,Let f(x) = 2x + 3. Find f(5).,13,multiple_choice,A:16|B:7|C:15|D:13|E:10,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 5: f(5) = 2(5) + 3 = 10 + 3 = 13.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5112,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_014,Let f(x) = 3x + 4. Find f(6).,22,multiple_choice,A:14|B:25|C:22|D:13|E:30,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 6: f(6) = 3(6) + 4 = 18 + 4 = 22.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5113,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_015,Let f(x) = 4x + 5. Find f(7).,33,multiple_choice,A:37|B:33|C:16|D:48|E:23,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 7: f(7) = 4(7) + 5 = 28 + 5 = 33.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5114,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_016,Let f(x) = 5x + 6. Find f(8).,46,multiple_choice,A:46|B:19|C:70|D:34|E:51,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 8: f(8) = 5(8) + 6 = 40 + 6 = 46.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5115,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_017,Let f(x) = 2x + 7. Find f(1).,9,multiple_choice,A:10|B:16|C:-5|D:11|E:9,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 1: f(1) = 2(1) + 7 = 2 + 7 = 9.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5116,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_018,Let f(x) = 3x + 8. Find f(2).,14,multiple_choice,A:30|B:-2|C:17|D:14|E:13,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 2: f(2) = 3(2) + 8 = 6 + 8 = 14.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5117,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_019,Let f(x) = 4x + 3. Find f(3).,15,multiple_choice,A:9|B:19|C:15|D:10|E:24,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 3: f(3) = 4(3) + 3 = 12 + 3 = 15.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5118,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_fn_020,Let f(x) = 5x + 4. Find f(4).,24,multiple_choice,A:29|B:24|C:13|D:40|E:16,4,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,Substitute x = 4: f(4) = 5(4) + 4 = 20 + 4 = 24.,Algebra 1,Functions and Modeling,college-algebra-01-functions,Functions and Function Notation,5119,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 1.3-1.4 Introduction to Functions and Function Notation",Honors,Algebra Readiness,function_evaluation,symbol_evaluation;input_output_mapping,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_001,"Find the slope-intercept form of the line with slope 2 passing through (1, 3).",2x+1,multiple_choice,A:2x+1|B:2x+3|C:1x+1|D:2x-3|E:5x,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (1, 3): 3 = 2(1) + b, so b = 1. The line is y = 2x+1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5230,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_002,"Find the slope-intercept form of the line with slope 3 passing through (2, 4).",3x-2,multiple_choice,A:3x+4|B:2x+-2|C:3x-4|D:7x|E:3x-2,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (2, 4): 4 = 3(2) + b, so b = -2. The line is y = 3x-2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5231,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_003,"Find the slope-intercept form of the line with slope 4 passing through (3, 5).",4x-7,multiple_choice,A:3x+-7|B:4x-5|C:9x|D:4x-7|E:4x+5,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (3, 5): 5 = 4(3) + b, so b = -7. The line is y = 4x-7.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5232,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_004,"Find the slope-intercept form of the line with slope 5 passing through (4, 6).",5x-14,multiple_choice,A:5x-6|B:11x|C:5x-14|D:5x+6|E:4x+-14,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (4, 6): 6 = 5(4) + b, so b = -14. The line is y = 5x-14.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5233,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_005,"Find the slope-intercept form of the line with slope 6 passing through (1, 7).",6x+1,multiple_choice,A:13x|B:6x+1|C:6x+7|D:1x+1|E:6x-7,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (1, 7): 7 = 6(1) + b, so b = 1. The line is y = 6x+1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5234,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_006,"Find the slope-intercept form of the line with slope 2 passing through (2, 8).",2x+4,multiple_choice,A:2x+4|B:2x+8|C:2x-8|D:10x|E:2x+4+5,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (2, 8): 8 = 2(2) + b, so b = 4. The line is y = 2x+4.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5235,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_007,"Find the slope-intercept form of the line with slope 3 passing through (3, 3).",3x-6,multiple_choice,A:3x+3|B:3x+-6|C:3x-3|D:6x|E:3x-6,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (3, 3): 3 = 3(3) + b, so b = -6. The line is y = 3x-6.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5236,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_008,"Find the slope-intercept form of the line with slope 4 passing through (4, 4).",4x-12,multiple_choice,A:4x+-12|B:4x-4|C:8x|D:4x-12|E:4x+4,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (4, 4): 4 = 4(4) + b, so b = -12. The line is y = 4x-12.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5237,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_009,"Find the slope-intercept form of the line with slope 5 passing through (1, 5).",5x,multiple_choice,A:5x-5|B:10x|C:5x|D:5x+5|E:1x+0,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (1, 5): 5 = 5(1) + b, so b = 0. The line is y = 5x.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5238,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_010,"Find the slope-intercept form of the line with slope 6 passing through (2, 6).",6x-6,multiple_choice,A:6x-6+5|B:6x-6|C:6x+6|D:2x+-6|E:12x,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (2, 6): 6 = 6(2) + b, so b = -6. The line is y = 6x-6.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5239,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_011,"Find the slope-intercept form of the line with slope 2 passing through (3, 7).",2x+1,multiple_choice,A:2x+1|B:2x+7|C:3x+1|D:2x-7|E:9x,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (3, 7): 7 = 2(3) + b, so b = 1. The line is y = 2x+1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5240,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_012,"Find the slope-intercept form of the line with slope 3 passing through (4, 8).",3x-4,multiple_choice,A:3x+8|B:4x+-4|C:3x-8|D:11x|E:3x-4,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (4, 8): 8 = 3(4) + b, so b = -4. The line is y = 3x-4.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5241,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_013,"Find the slope-intercept form of the line with slope 4 passing through (1, 3).",4x-1,multiple_choice,A:1x+-1|B:4x-3|C:7x|D:4x-1|E:4x+3,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (1, 3): 3 = 4(1) + b, so b = -1. The line is y = 4x-1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5242,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_014,"Find the slope-intercept form of the line with slope 5 passing through (2, 4).",5x-6,multiple_choice,A:5x-4|B:9x|C:5x-6|D:5x+4|E:2x+-6,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (2, 4): 4 = 5(2) + b, so b = -6. The line is y = 5x-6.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5243,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_015,"Find the slope-intercept form of the line with slope 6 passing through (3, 5).",6x-13,multiple_choice,A:11x|B:6x-13|C:6x+5|D:3x+-13|E:6x-5,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (3, 5): 5 = 6(3) + b, so b = -13. The line is y = 6x-13.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5244,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_016,"Find the slope-intercept form of the line with slope 2 passing through (4, 6).",2x-2,multiple_choice,A:2x-2|B:2x+6|C:4x+-2|D:2x-6|E:8x,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (4, 6): 6 = 2(4) + b, so b = -2. The line is y = 2x-2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5245,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line_017,"Find the slope-intercept form of the line with slope 3 passing through (1, 7).",3x+4,multiple_choice,A:3x+7|B:1x+4|C:3x-7|D:10x|E:3x+4,4,alg_graphing;alg_linear_equations;alg_functions,slope_intercept_form;substitution,linear_modeling;coordinate_reasoning,slope_intercept_confusion;substitution_error,"Use y = mx + b. Substitute (1, 7): 7 = 3(1) + b, so b = 4. The line is y = 3x+4.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5246,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
