id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g8_b3_011,两条平行线被一条直线所截。若其中一个角为 121°，根据邻补角互补，目标角是多少度？,59,multiple_choice,A:59|B:121|C:69|D:49|E:64,4,geo_angles;geo_triangles,angle_chasing;parallel_line_angles,parallel_lines;angle_relationships,supplementary_vs_equal_error;angle_relation_mismatch,邻补角和为 180°，所以目标角为 180°-121°=59°。,CN Junior High Math,几何基础,cn-junior-g8-parallel-angles,八年级：平行线角度关系,22210,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0033; pages=90-95; lesson=unknown; column=competition_boost,Standard,Bridge,cn_parallel_angle_chasing,geometric_reasoning;relation_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_012,两条平行线被一条直线所截。若其中一个角为 135°，根据邻补角互补，目标角是多少度？,45,multiple_choice,A:135|B:55|C:35|D:50|E:45,4,geo_angles;geo_triangles,angle_chasing;parallel_line_angles,parallel_lines;angle_relationships,supplementary_vs_equal_error;angle_relation_mismatch,邻补角和为 180°，所以目标角为 180°-135°=45°。,CN Junior High Math,几何基础,cn-junior-g8-parallel-angles,八年级：平行线角度关系,22211,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0036; pages=100-103; lesson=unknown; column=competition_boost,Standard,Bridge,cn_parallel_angle_chasing,geometric_reasoning;relation_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_013,一次函数 $y=2$x+3。当 $y=15$ 时，x 的值是多少？,6,multiple_choice,A:12|B:7|C:-6|D:6|E:33,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=15$ 代入，得到 15=2x+3，解得 $$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22212,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0079; pages=222-224; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_014,一次函数 $y=3$x-4。当 $y=14$ 时，x 的值是多少？,6,multiple_choice,A:7|B:-6|C:6|D:38|E:18,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=14$ 代入，得到 14=3x-4，解得 $$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22213,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0091; pages=255-257; lesson=13; column=thinking_training,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_015,一次函数 $y=4$x+1。当 $y=21$ 时，x 的值是多少？,5,multiple_choice,A:-5|B:5|C:85|D:20|E:6,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=21$ 代入，得到 21=4x+1，解得 $$x=5$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22214,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0101; pages=292-294; lesson=25; column=thinking_training,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_016,一次函数 $y=5$x-2。当 $y=28$ 时，x 的值是多少？,6,multiple_choice,A:6|B:138|C:30|D:7|E:-6,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=28$ 代入，得到 28=5x-2，解得 $$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22215,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0045; pages=123-123; lesson=13; column=thinking_training,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_017,一次函数 $y=-2$x+9。当 $y=-3$ 时，x 的值是多少？,6,multiple_choice,A:15|B:-12|C:7|D:-6|E:6,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=-3$ 代入，得到 -3=-2x+9，解得 $$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22216,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0030; pages=83-84; lesson=unknown; column=topic_overview,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_018,一次函数 $y=-3$x+12。当 $y=-6$ 时，x 的值是多少？,6,multiple_choice,A:-18|B:7|C:-6|D:6|E:30,4,alg_functions;alg_linear_equations;prealg_substitution,solve_for_input;linear_equation_solving,inverse_function_evaluation;one_variable_equation,inverse_operations_error;substitution_error,把 $y=-6$ 代入，得到 -6=-3x+12，解得 $$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-inverse,八年级：一次函数反求自变量,22217,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0012; pages=29-30; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_solve_for_input,inverse_operations;symbolic_fluency,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_019,"一次函数 $y=2$x+b 经过点 (4,11)，则 b 的值是多少？",3,multiple_choice,A:5|B:-3|C:3|D:19|E:7,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (4,11) 代入 $y=2$x+b，得 11=$2 \\times 4$+b，所以 $b=3$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22218,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0056; pages=149-149; lesson=13; column=topic_overview,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_020,"一次函数 $y=3$x+b 经过点 (2,10)，则 b 的值是多少？",4,multiple_choice,A:-4|B:4|C:16|D:8|E:7,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (2,10) 代入 $y=3$x+b，得 10=$3 \\times 2$+b，所以 $b=4$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22219,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0002; pages=7-8; lesson=unknown; column=topic_overview,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_021,"一次函数 $y=-1$x+b 经过点 (5,1)，则 b 的值是多少？",6,multiple_choice,A:6|B:-4|C:5|D:-6|E:11,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (5,1) 代入 $y=-1$x+b，得 1=-$1 \\times 5$+b，所以 $b=6$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22220,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0014; pages=33-34; lesson=unknown; column=topic_overview,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_022,"一次函数 $y=4$x+b 经过点 (-1,5)，则 b 的值是多少？",9,multiple_choice,A:1|B:6|C:13|D:-9|E:9,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (-1,5) 代入 $y=4$x+b，得 5=4×-1+b，所以 $b=9$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22221,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0017; pages=38-40; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_023,"一次函数 $y=-2$x+b 经过点 (3,-1)，则 b 的值是多少？",5,multiple_choice,A:-4|B:3|C:-5|D:5|E:-7,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (3,-1) 代入 $y=-2$x+b，得 -1=-$2 \\times 3$+b，所以 $b=5$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22222,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0019; pages=43-44; lesson=unknown; column=topic_overview,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_024,"一次函数 $y=5$x+b 经过点 (2,17)，则 b 的值是多少？",7,multiple_choice,A:12|B:-7|C:7|D:27|E:15,4,alg_functions;alg_linear_equations;alg_graphing,linear_intercept;substitution;equation_solving,point_on_line;solve_parameter,parameter_substitution_error;sign_error,"把点 (2,17) 代入 $y=5$x+b，得 17=$5 \\times 2$+b，所以 $b=7$。",CN Junior High Math,一次函数初步,cn-junior-g8-linear-intercept,八年级：一次函数待定系数,22223,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0050; pages=136-138; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_linear_intercept_from_point,symbolic_fluency;input_output_mapping,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_025,两条直线 $y=2$x+1 与 $y=-1$x+10 的交点横坐标是多少？,3,multiple_choice,A:8|B:3|C:9|D:4|E:-3,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 2x+1=-1x+10，解得 $$x=3$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22224,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0059; pages=154-156; lesson=13; column=competition_boost,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_026,两条直线 $y=3$x-2 与 $y=1$x+6 的交点横坐标是多少？,4,multiple_choice,A:4|B:8|C:2|D:5|E:-4,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 3x-2=1x+6，解得 $$x=4$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22225,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0062; pages=163-164; lesson=13; column=competition_boost,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_027,两条直线 $y=-2$x+9 与 $y=1$x+0 的交点横坐标是多少？,3,multiple_choice,A:-9|B:-3|C:4|D:8|E:3,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 -2x+9=1x+0，解得 $$x=3$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22226,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0067; pages=177-179; lesson=13; column=topic_overview,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_028,两条直线 $y=4$x-5 与 $y=-1$x+10 的交点横坐标是多少？,3,multiple_choice,A:5|B:4|C:-3|D:3|E:15,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 4x-5=-1x+10，解得 $$x=3$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22227,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0008; pages=20-22; lesson=unknown; column=competition_boost,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_029,两条直线 $y=2$x-7 与 $y=-3$x+8 的交点横坐标是多少？,3,multiple_choice,A:4|B:-3|C:3|D:15|E:5,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 2x-7=-3x+8，解得 $$x=3$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22228,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0022; pages=48-50; lesson=unknown; column=competition_boost,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_030,两条直线 $y=-1$x+12 与 $y=2$x+3 的交点横坐标是多少？,3,multiple_choice,A:8|B:3|C:-9|D:-3|E:4,5,alg_graphing;alg_functions;alg_linear_equations,line_intersection;linear_equation_solving,equal_outputs;systems_intuition,intercept_difference_error;equation_setup_error,交点处两个 y 值相等，所以 -1x+12=2x+3，解得 $$x=3$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-intersection,八年级：一次函数交点,22229,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0070; pages=183-185; lesson=13; column=competition_boost,AMC8,AMC8 Transfer,cn_linear_intersection_x,symbolic_fluency;structure_recognition,150,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b3_031,"点 A(2,4)，点 B(8,10)，线段 AB 的中点坐标是多少？","(5,7)",multiple_choice,"A:(5,7)|B:(10,14)|C:(2,10)|D:(8,4)|E:(3,3)",4,geo_coordinate_geometry;alg_graphing,coordinate_midpoint;average_coordinates,midpoint_formula;coordinate_average,sum_not_average_error;coordinate_order_error,"中点坐标等于两个端点坐标分别求平均，所以中点为 (5,7)。",CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-midpoint,八年级：坐标中点,22230,jianzisheng_cn_junior_grade8_batch3_v0,尖子生高分题库8年级.pdf; block=grade8_b0040; pages=111-113; lesson=unknown; column=worked_example,Honors,Algebra Readiness,cn_coordinate_midpoint,spatial_reasoning;fluency_precision,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
