problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g8_b3_014,把给定的 y 值代入函数式。,把问题转化成一个一元一次方程。,Step 1: 把给定的 y 值代入函数式。 Step 2: 把 $y=14$ 代入，得到 14=3x-4，解得 $$x=6$$。 Step 3: 得到答案 6。,把 y 的值当成 x 直接代入。,答案 6 正确。把 $y=14$ 代入，得到 14=3x-4，解得 $$x=6$$。,给出两个函数值，判断哪一个输入更大。
cn_jzs_jr_g8_b3_015,把给定的 y 值代入函数式。,把问题转化成一个一元一次方程。,Step 1: 把给定的 y 值代入函数式。 Step 2: 把 $y=21$ 代入，得到 21=4x+1，解得 $$x=5$$。 Step 3: 得到答案 5。,把 y 的值当成 x 直接代入。,答案 5 正确。把 $y=21$ 代入，得到 21=4x+1，解得 $$x=5$$。,给出两个函数值，判断哪一个输入更大。
cn_jzs_jr_g8_b3_016,把给定的 y 值代入函数式。,把问题转化成一个一元一次方程。,Step 1: 把给定的 y 值代入函数式。 Step 2: 把 $y=28$ 代入，得到 28=5x-2，解得 $$x=6$$。 Step 3: 得到答案 6。,把 y 的值当成 x 直接代入。,答案 6 正确。把 $y=28$ 代入，得到 28=5x-2，解得 $$x=6$$。,给出两个函数值，判断哪一个输入更大。
cn_jzs_jr_g8_b3_017,把给定的 y 值代入函数式。,把问题转化成一个一元一次方程。,Step 1: 把给定的 y 值代入函数式。 Step 2: 把 $y=-3$ 代入，得到 -3=-2x+9，解得 $$x=6$$。 Step 3: 得到答案 6。,把 y 的值当成 x 直接代入。,答案 6 正确。把 $y=-3$ 代入，得到 -3=-2x+9，解得 $$x=6$$。,给出两个函数值，判断哪一个输入更大。
cn_jzs_jr_g8_b3_018,把给定的 y 值代入函数式。,把问题转化成一个一元一次方程。,Step 1: 把给定的 y 值代入函数式。 Step 2: 把 $y=-6$ 代入，得到 -6=-3x+12，解得 $$x=6$$。 Step 3: 得到答案 6。,把 y 的值当成 x 直接代入。,答案 6 正确。把 $y=-6$ 代入，得到 -6=-3x+12，解得 $$x=6$$。,给出两个函数值，判断哪一个输入更大。
cn_jzs_jr_g8_b3_019,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (4,11) 代入 $y=2$x+b，得 11=$2 \\times 4$+b，所以 $b=3$。 Step 3: 得到答案 3。",只代入 x，忘记点的 y 坐标也要使用。,"答案 3 正确。把点 (4,11) 代入 $y=2$x+b，得 11=$2 \\times 4$+b，所以 $b=3$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_020,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (2,10) 代入 $y=3$x+b，得 10=$3 \\times 2$+b，所以 $b=4$。 Step 3: 得到答案 4。",只代入 x，忘记点的 y 坐标也要使用。,"答案 4 正确。把点 (2,10) 代入 $y=3$x+b，得 10=$3 \\times 2$+b，所以 $b=4$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_021,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (5,1) 代入 $y=-1$x+b，得 1=-$1 \\times 5$+b，所以 $b=6$。 Step 3: 得到答案 6。",只代入 x，忘记点的 y 坐标也要使用。,"答案 6 正确。把点 (5,1) 代入 $y=-1$x+b，得 1=-$1 \\times 5$+b，所以 $b=6$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_022,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (-1,5) 代入 $y=4$x+b，得 5=4×-1+b，所以 $b=9$。 Step 3: 得到答案 9。",只代入 x，忘记点的 y 坐标也要使用。,"答案 9 正确。把点 (-1,5) 代入 $y=4$x+b，得 5=4×-1+b，所以 $b=9$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_023,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (3,-1) 代入 $y=-2$x+b，得 -1=-$2 \\times 3$+b，所以 $b=5$。 Step 3: 得到答案 5。",只代入 x，忘记点的 y 坐标也要使用。,"答案 5 正确。把点 (3,-1) 代入 $y=-2$x+b，得 -1=-$2 \\times 3$+b，所以 $b=5$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_024,点在函数图像上，说明它的坐标满足函数式。,把 x 和 y 同时代入，再解 b。,"Step 1: 点在函数图像上，说明它的坐标满足函数式。 Step 2: 把点 (2,17) 代入 $y=5$x+b，得 17=$5 \\times 2$+b，所以 $b=7$。 Step 3: 得到答案 7。",只代入 x，忘记点的 y 坐标也要使用。,"答案 7 正确。把点 (2,17) 代入 $y=5$x+b，得 17=$5 \\times 2$+b，所以 $b=7$。",给出两个点，先求斜率再求截距。
cn_jzs_jr_g8_b3_025,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 2x+1=-1x+10，解得 $$x=3$$。 Step 3: 得到答案 3。,直接用两个截距相减作为横坐标。,答案 3 正确。交点处两个 y 值相等，所以 2x+1=-1x+10，解得 $$x=3$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_026,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 3x-2=1x+6，解得 $$x=4$$。 Step 3: 得到答案 4。,直接用两个截距相减作为横坐标。,答案 4 正确。交点处两个 y 值相等，所以 3x-2=1x+6，解得 $$x=4$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_027,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 -2x+9=1x+0，解得 $$x=3$$。 Step 3: 得到答案 3。,直接用两个截距相减作为横坐标。,答案 3 正确。交点处两个 y 值相等，所以 -2x+9=1x+0，解得 $$x=3$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_028,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 4x-5=-1x+10，解得 $$x=3$$。 Step 3: 得到答案 3。,直接用两个截距相减作为横坐标。,答案 3 正确。交点处两个 y 值相等，所以 4x-5=-1x+10，解得 $$x=3$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_029,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 2x-7=-3x+8，解得 $$x=3$$。 Step 3: 得到答案 3。,直接用两个截距相减作为横坐标。,答案 3 正确。交点处两个 y 值相等，所以 2x-7=-3x+8，解得 $$x=3$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_030,交点表示两个函数在同一个 x 下有相同的 y。,令两个表达式相等，解一元一次方程。,Step 1: 交点表示两个函数在同一个 x 下有相同的 y。 Step 2: 交点处两个 y 值相等，所以 -1x+12=2x+3，解得 $$x=3$$。 Step 3: 得到答案 3。,直接用两个截距相减作为横坐标。,答案 3 正确。交点处两个 y 值相等，所以 -1x+12=2x+3，解得 $$x=3$$。,继续求交点的纵坐标。
cn_jzs_jr_g8_b3_031,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (5,7)。 Step 3: 得到答案 (5,7)。",把两个坐标直接相加，没有除以 2。,"答案 (5,7) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (5,7)。",给出一个端点和中点，反求另一个端点。
cn_jzs_jr_g8_b3_032,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (-1,9)。 Step 3: 得到答案 (-1,9)。",把两个坐标直接相加，没有除以 2。,"答案 (-1,9) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (-1,9)。",给出一个端点和中点，反求另一个端点。
cn_jzs_jr_g8_b3_033,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (4,1)。 Step 3: 得到答案 (4,1)。",把两个坐标直接相加，没有除以 2。,"答案 (4,1) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (4,1)。",给出一个端点和中点，反求另一个端点。
cn_jzs_jr_g8_b3_034,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (-1,3)。 Step 3: 得到答案 (-1,3)。",把两个坐标直接相加，没有除以 2。,"答案 (-1,3) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (-1,3)。",给出一个端点和中点，反求另一个端点。
cn_jzs_jr_g8_b3_035,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (5,2)。 Step 3: 得到答案 (5,2)。",把两个坐标直接相加，没有除以 2。,"答案 (5,2) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (5,2)。",给出一个端点和中点，反求另一个端点。
cn_jzs_jr_g8_b3_036,中点的横坐标是两个横坐标的平均数。,中点的纵坐标是两个纵坐标的平均数。,"Step 1: 中点的横坐标是两个横坐标的平均数。 Step 2: 中点坐标等于两个端点坐标分别求平均，所以中点为 (-5,5)。 Step 3: 得到答案 (-5,5)。",把两个坐标直接相加，没有除以 2。,"答案 (-5,5) 正确。中点坐标等于两个端点坐标分别求平均，所以中点为 (-5,5)。",给出一个端点和中点，反求另一个端点。
