id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
eng_math_sci_004,Write 5 x 10^3 as an ordinary number.,5000,multiple_choice,A:5.000|B:500|C:5000|D:8|E:15,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 5000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6133,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_005,Write 6 x 10^4 as an ordinary number.,60000,multiple_choice,A:6000|B:60000|C:10|D:24|E:6.0000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 60000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6134,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_006,Write 7 x 10^5 as an ordinary number.,700000,multiple_choice,A:700000|B:12|C:35|D:7.00000|E:70000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^5 moves the decimal point 5 places to the right, so the value is 700000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6135,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_007,Write 8 x 10^3 as an ordinary number.,8000,multiple_choice,A:11|B:24|C:8.000|D:800|E:8000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 8000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6136,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_008,Write 9 x 10^4 as an ordinary number.,90000,multiple_choice,A:36|B:9.0000|C:9000|D:90000|E:13,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 90000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6137,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_009,Write 2 x 10^5 as an ordinary number.,200000,multiple_choice,A:2.00000|B:20000|C:200000|D:7|E:10,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^5 moves the decimal point 5 places to the right, so the value is 200000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6138,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_010,Write 3 x 10^3 as an ordinary number.,3000,multiple_choice,A:300|B:3000|C:6|D:9|E:3.000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 3000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6139,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_011,Write 4 x 10^4 as an ordinary number.,40000,multiple_choice,A:40000|B:8|C:16|D:4.0000|E:4000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 40000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6140,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_012,Write 5 x 10^5 as an ordinary number.,500000,multiple_choice,A:10|B:25|C:5.00000|D:50000|E:500000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^5 moves the decimal point 5 places to the right, so the value is 500000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6141,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_013,Write 6 x 10^3 as an ordinary number.,6000,multiple_choice,A:18|B:6.000|C:600|D:6000|E:9,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 6000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6142,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_014,Write 7 x 10^4 as an ordinary number.,70000,multiple_choice,A:7.0000|B:7000|C:70000|D:11|E:28,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 70000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6143,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_015,Write 8 x 10^5 as an ordinary number.,800000,multiple_choice,A:80000|B:800000|C:13|D:40|E:8.00000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^5 moves the decimal point 5 places to the right, so the value is 800000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6144,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_016,Write 9 x 10^3 as an ordinary number.,9000,multiple_choice,A:9000|B:12|C:27|D:9.000|E:900,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 9000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6145,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_017,Write 2 x 10^4 as an ordinary number.,20000,multiple_choice,A:6|B:8|C:2.0000|D:2000|E:20000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 20000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6146,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_018,Write 3 x 10^5 as an ordinary number.,300000,multiple_choice,A:15|B:3.00000|C:30000|D:300000|E:8,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^5 moves the decimal point 5 places to the right, so the value is 300000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6147,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_019,Write 4 x 10^3 as an ordinary number.,4000,multiple_choice,A:4.000|B:400|C:4000|D:7|E:12,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^3 moves the decimal point 3 places to the right, so the value is 4000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6148,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sci_020,Write 5 x 10^4 as an ordinary number.,50000,multiple_choice,A:5000|B:50000|C:9|D:20|E:5.0000,3,arith_exponents;arith_decimals,scientific_notation;powers_of_ten,place_value_shift;exponent_structure,exponent_as_multiplier_error;decimal_place_error,"Multiplying by 10^4 moves the decimal point 4 places to the right, so the value is 50000.",Algebra 1,Engineering Foundation Modeling,engineers-math-00-standard-form,Standard Form and Engineering Notation,6149,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Foundation Review Standard Form",Foundation,Bridge,scientific_notation,place_value_reasoning;structure_recognition,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_001,Use V = IR to find V when I = 2 A and R = 5 ohms.,10,multiple_choice,A:10|B:7|C:3|D:9|E:12,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 2 and R = 5: V = 2 x 5 = 10.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6180,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_002,Use V = IR to find V when I = 3 A and R = 6 ohms.,18,multiple_choice,A:9|B:3|C:15|D:21|E:18,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 3 and R = 6: V = 3 x 6 = 18.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6181,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_003,Use V = IR to find V when I = 4 A and R = 7 ohms.,28,multiple_choice,A:3|B:23|C:32|D:28|E:11,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 4 and R = 7: V = 4 x 7 = 28.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6182,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_004,Use V = IR to find V when I = 5 A and R = 8 ohms.,40,multiple_choice,A:33|B:45|C:40|D:13|E:3,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 5 and R = 8: V = 5 x 8 = 40.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6183,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_005,Use V = IR to find V when I = 6 A and R = 9 ohms.,54,multiple_choice,A:60|B:54|C:15|D:3|E:45,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 6 and R = 9: V = 6 x 9 = 54.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6184,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_006,Use V = IR to find V when I = 7 A and R = 10 ohms.,70,multiple_choice,A:70|B:17|C:3|D:59|E:77,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 7 and R = 10: V = 7 x 10 = 70.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6185,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_007,Use V = IR to find V when I = 2 A and R = 11 ohms.,22,multiple_choice,A:13|B:9|C:15|D:24|E:22,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 2 and R = 11: V = 2 x 11 = 22.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6186,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_008,Use V = IR to find V when I = 3 A and R = 12 ohms.,36,multiple_choice,A:9|B:21|C:39|D:36|E:15,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 3 and R = 12: V = 3 x 12 = 36.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6187,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_009,Use V = IR to find V when I = 4 A and R = 5 ohms.,20,multiple_choice,A:21|B:24|C:20|D:9|E:1,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 4 and R = 5: V = 4 x 5 = 20.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6188,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_010,Use V = IR to find V when I = 5 A and R = 6 ohms.,30,multiple_choice,A:35|B:30|C:11|D:1|E:31,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 5 and R = 6: V = 5 x 6 = 30.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6189,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_011,Use V = IR to find V when I = 6 A and R = 7 ohms.,42,multiple_choice,A:42|B:13|C:1|D:43|E:48,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 6 and R = 7: V = 6 x 7 = 42.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6190,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_012,Use V = IR to find V when I = 7 A and R = 8 ohms.,56,multiple_choice,A:15|B:1|C:57|D:63|E:56,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 7 and R = 8: V = 7 x 8 = 56.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6191,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_013,Use V = IR to find V when I = 2 A and R = 9 ohms.,18,multiple_choice,A:7|B:13|C:20|D:18|E:11,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 2 and R = 9: V = 2 x 9 = 18.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6192,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_014,Use V = IR to find V when I = 3 A and R = 10 ohms.,30,multiple_choice,A:19|B:33|C:30|D:13|E:7,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 3 and R = 10: V = 3 x 10 = 30.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6193,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_015,Use V = IR to find V when I = 4 A and R = 11 ohms.,44,multiple_choice,A:48|B:44|C:15|D:7|E:27,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 4 and R = 11: V = 4 x 11 = 44.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6194,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_016,Use V = IR to find V when I = 5 A and R = 12 ohms.,60,multiple_choice,A:60|B:17|C:7|D:37|E:65,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 5 and R = 12: V = 5 x 12 = 60.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6195,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_017,Use V = IR to find V when I = 6 A and R = 5 ohms.,30,multiple_choice,A:11|B:-1|C:41|D:36|E:30,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 6 and R = 5: V = 6 x 5 = 30.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6196,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_018,Use V = IR to find V when I = 7 A and R = 6 ohms.,42,multiple_choice,A:-1|B:55|C:49|D:42|E:13,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 7 and R = 6: V = 7 x 6 = 42.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6197,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_019,Use V = IR to find V when I = 2 A and R = 7 ohms.,14,multiple_choice,A:11|B:16|C:14|D:9|E:5,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 2 and R = 7: V = 2 x 7 = 14.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6198,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
eng_math_sub_020,Use V = IR to find V when I = 3 A and R = 8 ohms.,24,multiple_choice,A:27|B:24|C:11|D:5|E:17,3,prealg_substitution;arith_natural_numbers,formula_substitution;multiplication_fluency,formula_input_mapping;engineering_quantity_model,variable_meaning_error;operation_selection_error,Substitute I = 3 and R = 8: V = 3 x 8 = 24.,Algebra 1,Engineering Foundation Modeling,engineers-math-01-formula-substitution,Formula Substitution in Engineering Contexts,6199,mathematics_for_engineers_croft_davison,"local-pdf: Mathematics for Engineers_Anthony Croft, Robert Davison.pdf; Mathematics for Engineers Chapter 5 Substitution into Formulae",Foundation,Bridge,formula_substitution,symbol_evaluation;formula_selection,90,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
