id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g8_b4_011,三角形中两个内角分别为 66° 和 49°，过第三个顶点作一条与其中一边平行的直线。由平行线角关系可得目标角等于第三个内角，目标角是多少度？,65,multiple_choice,A:65|B:115|C:114|D:131|E:75,4,geo_angles;geo_triangle_angles;geo_triangles,angle_chasing;triangle_angle_sum,two_step_angle;parallel_line_transfer,skip_triangle_sum_error;parallel_angle_mismatch,先求第三个内角：180°-66°-49°=65°。平行线产生的对应角相等，所以目标角也是 65°。,CN Junior High Math,几何基础,cn-junior-g8-two-step-angles,八年级：三角形与平行线角度追踪,22310,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0019; pages=43-44; lesson=unknown; column=topic_overview,Honors,Bridge,cn_two_step_angle_chasing,geometric_reasoning;relation_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_012,三角形中两个内角分别为 39° 和 76°，过第三个顶点作一条与其中一边平行的直线。由平行线角关系可得目标角等于第三个内角，目标角是多少度？,65,multiple_choice,A:115|B:141|C:104|D:75|E:65,4,geo_angles;geo_triangle_angles;geo_triangles,angle_chasing;triangle_angle_sum,two_step_angle;parallel_line_transfer,skip_triangle_sum_error;parallel_angle_mismatch,先求第三个内角：180°-39°-76°=65°。平行线产生的对应角相等，所以目标角也是 65°。,CN Junior High Math,几何基础,cn-junior-g8-two-step-angles,八年级：三角形与平行线角度追踪,22311,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0050; pages=136-138; lesson=13; column=competition_boost,Honors,Bridge,cn_two_step_angle_chasing,geometric_reasoning;relation_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_013,"判断点 (3,7) 是否在直线 $y=2$x+1 上。",是,multiple_choice,A:无法判断|B:只看横坐标即可|C:只看纵坐标即可|D:是|E:否,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=3$$ 代入直线方程，得到 $y=2$×3+1=7。与点的纵坐标 7 比较，所以答案是“是”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22312,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0059; pages=154-156; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_014,"判断点 (4,10) 是否在直线 $y=3$x-2 上。",是,multiple_choice,A:只看横坐标即可|B:只看纵坐标即可|C:是|D:否|E:无法判断,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=4$$ 代入直线方程，得到 $y=3$×4-2=10。与点的纵坐标 10 比较，所以答案是“是”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22313,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0062; pages=163-164; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_015,"判断点 (5,1) 是否在直线 $y=-1$x+6 上。",是,multiple_choice,A:只看纵坐标即可|B:是|C:否|D:无法判断|E:只看横坐标即可,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=5$$ 代入直线方程，得到 $y=-1$×5+6=1。与点的纵坐标 1 比较，所以答案是“是”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22314,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0067; pages=177-179; lesson=13; column=topic_overview,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_016,"判断点 (2,6) 是否在直线 $y=4$x-3 上。",否,multiple_choice,A:否|B:是|C:无法判断|D:只看横坐标即可|E:只看纵坐标即可,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=2$$ 代入直线方程，得到 $y=4$×2-3=5。与点的纵坐标 6 比较，所以答案是“否”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22315,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0008; pages=20-22; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_017,"判断点 (3,1) 是否在直线 $y=-2$x+8 上。",否,multiple_choice,A:是|B:无法判断|C:只看横坐标即可|D:只看纵坐标即可|E:否,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=3$$ 代入直线方程，得到 $y=-2$×3+8=2。与点的纵坐标 1 比较，所以答案是“否”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22316,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0022; pages=48-50; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_018,"判断点 (1,7) 是否在直线 $y=5$x+1 上。",否,multiple_choice,A:无法判断|B:只看横坐标即可|C:只看纵坐标即可|D:否|E:是,4,alg_graphing;alg_functions;prealg_substitution,point_on_line;function_evaluation,graph_membership;input_output_check,substitution_error;coordinate_order_error,把 $$x=1$$ 代入直线方程，得到 $y=5$×1+1=6。与点的纵坐标 7 比较，所以答案是“否”。,CN Junior High Math,一次函数初步,cn-junior-g8-point-on-line,八年级：点与一次函数图像,22317,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0070; pages=183-185; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_point_on_line,input_output_mapping;symbol_evaluation,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_019,某水箱原有 12 升水，每分钟增加 3 升。若水箱中共有 30 升水，需要多少分钟？,6,multiple_choice,A:7|B:14|C:6|D:10|E:18,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，12+3$$x=30$$，所以 3$$x=18$$，$$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22318,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0040; pages=111-113; lesson=unknown; column=worked_example,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_020,某水箱原有 8 升水，每分钟增加 4 升。若水箱中共有 40 升水，需要多少分钟？,8,multiple_choice,A:12|B:8|C:10|D:32|E:9,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，8+4$$x=40$$，所以 4$$x=32$$，$$x=8$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22319,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0051; pages=138-141; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_021,某水箱原有 15 升水，每分钟增加 5 升。若水箱中共有 45 升水，需要多少分钟？,6,multiple_choice,A:6|B:9|C:30|D:7|E:12,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，15+5$$x=45$$，所以 5$$x=30$$，$$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22320,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0009; pages=22-25; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_022,某水箱原有 20 升水，每分钟增加 6 升。若水箱中共有 56 升水，需要多少分钟？,6,multiple_choice,A:9|B:36|C:7|D:13|E:6,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，20+6$$x=56$$，所以 6$$x=36$$，$$x=6$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22321,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0013; pages=30-33; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_023,某水箱原有 6 升水，每分钟增加 7 升。若水箱中共有 41 升水，需要多少分钟？,5,multiple_choice,A:35|B:7|C:10|D:5|E:6,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，6+7$$x=41$$，所以 7$$x=35$$，$$x=5$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22322,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0018; pages=40-43; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_024,某水箱原有 10 升水，每分钟增加 8 升。若水箱中共有 66 升水，需要多少分钟？,7,multiple_choice,A:10|B:12|C:7|D:8|E:56,4,alg_functions;alg_linear_equations;prealg_word_to_equation,linear_modeling_inverse;equation_solving,target_value_model;solve_time_from_rate,missing_initial_value;division_setup_error,设需要 x 分钟，10+8$$x=66$$，所以 8$$x=56$$，$$x=7$$。,CN Junior High Math,一次函数初步,cn-junior-g8-linear-modeling-inverse,八年级：一次函数应用反求,22323,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0023; pages=50-53; lesson=unknown; column=competition_boost,Honors,Algebra Readiness,cn_linear_modeling_inverse,modeling;inverse_operations,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_025,"坐标平面内三角形三个顶点为 A(0,0)，B(8,0)，C(0,6)。若 AB 水平，三角形面积是多少？",24,multiple_choice,A:2|B:24|C:48|D:14|E:32,4,geo_coordinate_geometry;geo_area;geo_triangles,coordinate_area;triangle_area,base_height_on_coordinate_plane;geometry_measurement,missing_half_factor;coordinate_distance_error,AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-area,八年级：坐标三角形面积,22324,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0055; pages=146-149; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_coordinate_triangle_area,spatial_reasoning;formula_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_026,"坐标平面内三角形三个顶点为 A(1,2)，B(7,2)，C(1,10)。若 AB 水平，三角形面积是多少？",24,multiple_choice,A:24|B:48|C:14|D:30|E:2,4,geo_coordinate_geometry;geo_area;geo_triangles,coordinate_area;triangle_area,base_height_on_coordinate_plane;geometry_measurement,missing_half_factor;coordinate_distance_error,AB 的长为 6，C 到 AB 的高为 8，面积为 $6 \\times 8$÷2=24。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-area,八年级：坐标三角形面积,22325,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0071; pages=185-189; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_coordinate_triangle_area,spatial_reasoning;formula_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_027,"坐标平面内三角形三个顶点为 A(-3,1)，B(5,1)，C(-3,7)。若 AB 水平，三角形面积是多少？",24,multiple_choice,A:48|B:14|C:32|D:2|E:24,4,geo_coordinate_geometry;geo_area;geo_triangles,coordinate_area;triangle_area,base_height_on_coordinate_plane;geometry_measurement,missing_half_factor;coordinate_distance_error,AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-area,八年级：坐标三角形面积,22326,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0066; pages=174-177; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_coordinate_triangle_area,spatial_reasoning;formula_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_028,"坐标平面内三角形三个顶点为 A(2,-1)，B(10,-1)，C(2,5)。若 AB 水平，三角形面积是多少？",24,multiple_choice,A:14|B:32|C:2|D:24|E:48,4,geo_coordinate_geometry;geo_area;geo_triangles,coordinate_area;triangle_area,base_height_on_coordinate_plane;geometry_measurement,missing_half_factor;coordinate_distance_error,AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-area,八年级：坐标三角形面积,22327,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0079; pages=222-224; lesson=13; column=competition_boost,Honors,Algebra Readiness,cn_coordinate_triangle_area,spatial_reasoning;formula_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g8_b4_029,"坐标平面内三角形三个顶点为 A(-4,-2)，B(2,-2)，C(-4,8)。若 AB 水平，三角形面积是多少？",30,multiple_choice,A:36|B:4|C:30|D:60|E:16,4,geo_coordinate_geometry;geo_area;geo_triangles,coordinate_area;triangle_area,base_height_on_coordinate_plane;geometry_measurement,missing_half_factor;coordinate_distance_error,AB 的长为 6，C 到 AB 的高为 10，面积为 $6 \\times 10$÷2=30。,CN Junior High Math,平面直角坐标系,cn-junior-g8-coordinate-area,八年级：坐标三角形面积,22328,jianzisheng_cn_junior_grade8_batch4_v0,尖子生高分题库8年级.pdf; block=grade8_b0091; pages=255-257; lesson=13; column=thinking_training,Honors,Algebra Readiness,cn_coordinate_triangle_area,spatial_reasoning;formula_selection,130,Grade 8 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
