problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g8_b4_011,先用三角形内角和求出缺少的角。,再用平行线中的对应角或内错角关系转移角度。,Step 1: 先用三角形内角和求出缺少的角。 Step 2: 先求第三个内角：180°-66°-49°=65°。平行线产生的对应角相等，所以目标角也是 65°。 Step 3: 得到答案 65。,只看平行线关系，忘记先求三角形中的第三个角。,答案 65 正确。先求第三个内角：180°-66°-49°=65°。平行线产生的对应角相等，所以目标角也是 65°。,把其中一个角设为未知数，建立方程求角度。
cn_jzs_jr_g8_b4_012,先用三角形内角和求出缺少的角。,再用平行线中的对应角或内错角关系转移角度。,Step 1: 先用三角形内角和求出缺少的角。 Step 2: 先求第三个内角：180°-39°-76°=65°。平行线产生的对应角相等，所以目标角也是 65°。 Step 3: 得到答案 65。,只看平行线关系，忘记先求三角形中的第三个角。,答案 65 正确。先求第三个内角：180°-39°-76°=65°。平行线产生的对应角相等，所以目标角也是 65°。,把其中一个角设为未知数，建立方程求角度。
cn_jzs_jr_g8_b4_013,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=3$$ 代入直线方程，得到 $y=2$×3+1=7。与点的纵坐标 7 比较，所以答案是“是”。 Step 3: 得到答案 是。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 是 正确。把 $$x=3$$ 代入直线方程，得到 $y=2$×3+1=7。与点的纵坐标 7 比较，所以答案是“是”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_014,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=4$$ 代入直线方程，得到 $y=3$×4-2=10。与点的纵坐标 10 比较，所以答案是“是”。 Step 3: 得到答案 是。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 是 正确。把 $$x=4$$ 代入直线方程，得到 $y=3$×4-2=10。与点的纵坐标 10 比较，所以答案是“是”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_015,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=5$$ 代入直线方程，得到 $y=-1$×5+6=1。与点的纵坐标 1 比较，所以答案是“是”。 Step 3: 得到答案 是。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 是 正确。把 $$x=5$$ 代入直线方程，得到 $y=-1$×5+6=1。与点的纵坐标 1 比较，所以答案是“是”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_016,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=2$$ 代入直线方程，得到 $y=4$×2-3=5。与点的纵坐标 6 比较，所以答案是“否”。 Step 3: 得到答案 否。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 否 正确。把 $$x=2$$ 代入直线方程，得到 $y=4$×2-3=5。与点的纵坐标 6 比较，所以答案是“否”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_017,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=3$$ 代入直线方程，得到 $y=-2$×3+8=2。与点的纵坐标 1 比较，所以答案是“否”。 Step 3: 得到答案 否。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 否 正确。把 $$x=3$$ 代入直线方程，得到 $y=-2$×3+8=2。与点的纵坐标 1 比较，所以答案是“否”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_018,点在直线上，说明点的坐标满足方程。,把横坐标代入，比较算出的 y 和点的纵坐标。,Step 1: 点在直线上，说明点的坐标满足方程。 Step 2: 把 $$x=1$$ 代入直线方程，得到 $y=5$×1+1=6。与点的纵坐标 7 比较，所以答案是“否”。 Step 3: 得到答案 否。,只看横坐标或只看纵坐标，没有代入函数式验证。,答案 否 正确。把 $$x=1$$ 代入直线方程，得到 $y=5$×1+1=6。与点的纵坐标 7 比较，所以答案是“否”。,给出未知的纵坐标，求使点在直线上的值。
cn_jzs_jr_g8_b4_019,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，12+3$$x=30$$，所以 3$$x=18$$，$$x=6$$。 Step 3: 得到答案 6。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 6 正确。设需要 x 分钟，12+3$$x=30$$，所以 3$$x=18$$，$$x=6$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_020,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，8+4$$x=40$$，所以 4$$x=32$$，$$x=8$$。 Step 3: 得到答案 8。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 8 正确。设需要 x 分钟，8+4$$x=40$$，所以 4$$x=32$$，$$x=8$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_021,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，15+5$$x=45$$，所以 5$$x=30$$，$$x=6$$。 Step 3: 得到答案 6。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 6 正确。设需要 x 分钟，15+5$$x=45$$，所以 5$$x=30$$，$$x=6$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_022,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，20+6$$x=56$$，所以 6$$x=36$$，$$x=6$$。 Step 3: 得到答案 6。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 6 正确。设需要 x 分钟，20+6$$x=56$$，所以 6$$x=36$$，$$x=6$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_023,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，6+7$$x=41$$，所以 7$$x=35$$，$$x=5$$。 Step 3: 得到答案 5。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 5 正确。设需要 x 分钟，6+7$$x=41$$，所以 7$$x=35$$，$$x=5$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_024,先写出总量=初始量+变化量×时间。,把目标总量代入，再解时间。,Step 1: 先写出总量=初始量+变化量×时间。 Step 2: 设需要 x 分钟，10+8$$x=66$$，所以 8$$x=56$$，$$x=7$$。 Step 3: 得到答案 7。,直接用目标总量除以每分钟增加量，忘记先减去初始量。,答案 7 正确。设需要 x 分钟，10+8$$x=66$$，所以 8$$x=56$$，$$x=7$$。,给出时间和目标，反求每分钟增加量。
cn_jzs_jr_g8_b4_025,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。 Step 3: 得到答案 24。,算出底乘高后忘记除以 2。,答案 24 正确。AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_026,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 6，C 到 AB 的高为 8，面积为 $6 \\times 8$÷2=24。 Step 3: 得到答案 24。,算出底乘高后忘记除以 2。,答案 24 正确。AB 的长为 6，C 到 AB 的高为 8，面积为 $6 \\times 8$÷2=24。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_027,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。 Step 3: 得到答案 24。,算出底乘高后忘记除以 2。,答案 24 正确。AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_028,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。 Step 3: 得到答案 24。,算出底乘高后忘记除以 2。,答案 24 正确。AB 的长为 8，C 到 AB 的高为 6，面积为 $8 \\times 6$÷2=24。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_029,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 6，C 到 AB 的高为 10，面积为 $6 \\times 10$÷2=30。 Step 3: 得到答案 30。,算出底乘高后忘记除以 2。,答案 30 正确。AB 的长为 6，C 到 AB 的高为 10，面积为 $6 \\times 10$÷2=30。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_030,先从坐标中读出水平底边长度。,再找第三点到底边所在直线的垂直距离。,Step 1: 先从坐标中读出水平底边长度。 Step 2: AB 的长为 8，C 到 AB 的高为 8，面积为 $8 \\times 8$÷2=32。 Step 3: 得到答案 32。,算出底乘高后忘记除以 2。,答案 32 正确。AB 的长为 8，C 到 AB 的高为 8，面积为 $8 \\times 8$÷2=32。,给出面积和两个点，反求第三点可能的纵坐标。
cn_jzs_jr_g8_b4_031,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 10 是否满足 $6^2$+$8^2$=$10^2$。计算后可判断答案为“是”。 Step 3: 得到答案 是。,没有先找最长边，或只比较边长和。,答案 是 正确。检验最大边 10 是否满足 $6^2$+$8^2$=$10^2$。计算后可判断答案为“是”。,给出含未知数的一边，求能构成直角三角形的值。
cn_jzs_jr_g8_b4_032,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 13 是否满足 $5^2$+$12^2$=$13^2$。计算后可判断答案为“是”。 Step 3: 得到答案 是。,没有先找最长边，或只比较边长和。,答案 是 正确。检验最大边 13 是否满足 $5^2$+$12^2$=$13^2$。计算后可判断答案为“是”。,给出含未知数的一边，求能构成直角三角形的值。
cn_jzs_jr_g8_b4_033,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 25 是否满足 $7^2$+$24^2$=$25^2$。计算后可判断答案为“是”。 Step 3: 得到答案 是。,没有先找最长边，或只比较边长和。,答案 是 正确。检验最大边 25 是否满足 $7^2$+$24^2$=$25^2$。计算后可判断答案为“是”。,给出含未知数的一边，求能构成直角三角形的值。
cn_jzs_jr_g8_b4_034,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 18 是否满足 $8^2$+$15^2$=$18^2$。计算后可判断答案为“否”。 Step 3: 得到答案 否。,没有先找最长边，或只比较边长和。,答案 否 正确。检验最大边 18 是否满足 $8^2$+$15^2$=$18^2$。计算后可判断答案为“否”。,给出含未知数的一边，求能构成直角三角形的值。
cn_jzs_jr_g8_b4_035,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 14 是否满足 $9^2$+$12^2$=$14^2$。计算后可判断答案为“否”。 Step 3: 得到答案 否。,没有先找最长边，或只比较边长和。,答案 否 正确。检验最大边 14 是否满足 $9^2$+$12^2$=$14^2$。计算后可判断答案为“否”。,给出含未知数的一边，求能构成直角三角形的值。
cn_jzs_jr_g8_b4_036,先确定最长边，把它当作可能的斜边。,比较两条较短边平方和与最长边平方。,Step 1: 先确定最长边，把它当作可能的斜边。 Step 2: 检验最大边 15 是否满足 $10^2$+$11^2$=$15^2$。计算后可判断答案为“否”。 Step 3: 得到答案 否。,没有先找最长边，或只比较边长和。,答案 否 正确。检验最大边 15 是否满足 $10^2$+$11^2$=$15^2$。计算后可判断答案为“否”。,给出含未知数的一边，求能构成直角三角形的值。
