id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_b6_g2_001,有 347 盒彩笔，每盒 8 支，借给同学 2 支后，还剩多少支？,2774,multiple_choice,A:2774|B:353|C:2778|D:2082|E:2776,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $347 \\times 8$ = 2776 支，再减去借出的 2 支，剩 2774 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17100,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0034; pages=36-36; lesson=6; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_002,有 348 盒彩笔，每盒 4 支，借给同学 3 支后，还剩多少支？,1389,multiple_choice,A:349|B:1395|C:348|D:1392|E:1389,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $348 \\times 4$ = 1392 支，再减去借出的 3 支，剩 1389 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17101,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0037; pages=40-40; lesson=7; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_003,有 349 盒彩笔，每盒 5 支，借给同学 4 支后，还剩多少支？,1741,multiple_choice,A:1749|B:349|C:1745|D:1741|E:350,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $349 \\times 5$ = 1745 支，再减去借出的 4 支，剩 1741 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17102,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0039; pages=41-41; lesson=7; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_004,有 350 盒彩笔，每盒 6 支，借给同学 5 支后，还剩多少支？,2095,multiple_choice,A:350|B:2100|C:2095|D:351|E:2105,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $350 \\times 6$ = 2100 支，再减去借出的 5 支，剩 2095 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17103,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0045; pages=47-47; lesson=7; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_005,有 351 盒彩笔，每盒 7 支，借给同学 2 支后，还剩多少支？,2455,multiple_choice,A:2457|B:2455|C:356|D:2459|E:1755,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $351 \\times 7$ = 2457 支，再减去借出的 2 支，剩 2455 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17104,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0072; pages=68-68; lesson=11; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_006,有 352 盒彩笔，每盒 8 支，借给同学 3 支后，还剩多少支？,2813,multiple_choice,A:2813|B:357|C:2819|D:1760|E:2816,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $352 \\times 8$ = 2816 支，再减去借出的 3 支，剩 2813 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17105,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0078; pages=72-72; lesson=12; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_007,有 353 盒彩笔，每盒 4 支，借给同学 4 支后，还剩多少支？,1408,multiple_choice,A:353|B:1416|C:0|D:1412|E:1408,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $353 \\times 4$ = 1412 支，再减去借出的 4 支，剩 1408 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17106,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0083; pages=77-77; lesson=12; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_008,有 354 盒彩笔，每盒 5 支，借给同学 5 支后，还剩多少支？,1765,multiple_choice,A:1775|B:0|C:1770|D:1765|E:354,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $354 \\times 5$ = 1770 支，再减去借出的 5 支，剩 1765 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17107,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0088; pages=82-82; lesson=14; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_009,有 355 盒彩笔，每盒 6 支，借给同学 2 支后，还剩多少支？,2128,multiple_choice,A:1420|B:2130|C:2128|D:359|E:2132,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $355 \\times 6$ = 2130 支，再减去借出的 2 支，剩 2128 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17108,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0097; pages=89-89; lesson=15; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g2_010,有 356 盒彩笔，每盒 7 支，借给同学 3 支后，还剩多少支？,2489,multiple_choice,A:2492|B:2489|C:360|D:2495|E:1424,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $356 \\times 7$ = 2492 支，再减去借出的 3 支，剩 2489 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17109,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库2年级.pdf; block=grade2_b0104; pages=100-101; lesson=16; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_001,1408 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"352,0",multiple_choice,"A:352,0|B:353,0|C:352,4|D:352|E:0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1408 = $4 \\times 352$ + 0，所以可以分成 352 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17200,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0055; pages=68-68; lesson=10; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_002,1765 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"353,0",multiple_choice,"A:354,0|B:353,5|C:353|D:0|E:353,0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1765 = $5 \\times 353$ + 0，所以可以分成 353 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17201,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0064; pages=84-84; lesson=10; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_003,2128 个小正方形，每 6 个分成一组，可以分成几整组，还剩几个？,"354,4",multiple_choice,"A:354,2|B:354|C:4|D:354,4|E:355,4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,2128 = $6 \\times 354$ + 4，所以可以分成 354 整组，还剩 4 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17202,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0070; pages=88-88; lesson=13; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_004,2489 个小正方形，每 7 个分成一组，可以分成几整组，还剩几个？,"355,4",multiple_choice,"A:355|B:4|C:355,4|D:356,4|E:355,3",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,2489 = $7 \\times 355$ + 4，所以可以分成 355 整组，还剩 4 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17203,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0075; pages=94-94; lesson=13; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_005,1424 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"356,0",multiple_choice,"A:0|B:356,0|C:357,0|D:356,4|E:356",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1424 = $4 \\times 356$ + 0，所以可以分成 356 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17204,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0077; pages=95-95; lesson=13; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_006,1789 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"357,4",multiple_choice,"A:357,4|B:358,4|C:357,1|D:357|E:4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1789 = $5 \\times 357$ + 4，所以可以分成 357 整组，还剩 4 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17205,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0080; pages=99-99; lesson=13; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_007,2150 个小正方形，每 6 个分成一组，可以分成几整组，还剩几个？,"358,2",multiple_choice,"A:359,2|B:358,4|C:358|D:2|E:358,2",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,2150 = $6 \\times 358$ + 2，所以可以分成 358 整组，还剩 2 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17206,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0083; pages=100-100; lesson=15; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_008,2514 个小正方形，每 7 个分成一组，可以分成几整组，还剩几个？,"359,1",multiple_choice,"A:359,6|B:359|C:1|D:359,1|E:360,1",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,2514 = $7 \\times 359$ + 1，所以可以分成 359 整组，还剩 1 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17207,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0089; pages=105-105; lesson=16; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_009,1440 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"360,0",multiple_choice,"A:360|B:0|C:360,0|D:361,0|E:360,4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1440 = $4 \\times 360$ + 0，所以可以分成 360 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17208,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0100; pages=117-117; lesson=17; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g3_010,1808 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"361,3",multiple_choice,"A:3|B:361,3|C:362,3|D:361,2|E:361",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,1808 = $5 \\times 361$ + 3，所以可以分成 361 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17209,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库3年级.pdf; block=grade3_b0103; pages=118-118; lesson=18; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g4_001,一个长方形长 353 厘米，宽 8 厘米，面积是多少平方厘米？,2824,multiple_choice,A:2824|B:722|C:361|D:3177|E:2816,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $353 \\times 8$ = 2824 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17300,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库4年级.pdf; block=grade4_b0288; pages=184-187; lesson=23; column=competition_boost,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g4_002,一个长方形长 354 厘米，宽 4 厘米，面积是多少平方厘米？,1416,multiple_choice,A:716|B:358|C:1770|D:1412|E:1416,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $354 \\times 4$ = 1416 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17301,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库4年级.pdf; block=grade4_b0010; pages=13-13; lesson=1; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b6_g4_003,一个长方形长 355 厘米，宽 5 厘米，面积是多少平方厘米？,1775,multiple_choice,A:360|B:2130|C:1770|D:1775|E:720,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $355 \\times 5$ = 1775 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17302,jianzisheng_cn_elementary_batch6_v0,尖子生高分题库4年级.pdf; block=grade4_b0012; pages=14-14; lesson=1; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch6 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
