problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g9_b3_012,A,21,quadratic_structure_error,modeling,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b3_012,B,196,quadratic_structure_error,modeling,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b3_012,C,105,quadratic_structure_error,modeling,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b3_012,D,35,quadratic_structure_error,modeling,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b3_013,A,36π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_013,B,6π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_013,C,30,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_013,E,12π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_014,A,9π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_014,B,60,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_014,D,18π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_014,E,81π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_015,A,45,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_015,C,24π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_015,D,144π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_015,E,12π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_016,B,16π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_016,C,64π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_016,D,90,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_016,E,8π+5,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_017,A,20π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_017,B,100π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_017,C,10π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_017,D,36,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_018,A,225π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_018,B,15π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_018,C,72,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_018,E,30π,constraint_reasoning_error,formula_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_019,A,5,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_019,B,8,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_019,D,3,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_019,E,2,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_020,A,18,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_020,C,5,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_020,D,8,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_020,E,13,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_021,B,6,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_021,C,4,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_021,D,9,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_021,E,16,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_022,A,8,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_022,B,9,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_022,C,16,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_022,D,25,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_023,A,6,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_023,B,13,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_023,C,24,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_023,E,9,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_024,A,25,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_024,B,32,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_024,D,7,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_024,E,18,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_025,A,14,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_025,C,7,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_025,D,1,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_025,E,11,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_026,B,13,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_026,C,1,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_026,D,18,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_026,E,21,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_027,A,12,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_027,B,16,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_027,C,2,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_027,D,17,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_028,A,27,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_028,B,2,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_028,C,30,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_028,E,22,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_029,A,3,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_029,B,29,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_029,D,20,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_029,E,26,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_030,A,17,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_030,C,19,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_030,D,26,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_030,E,2,constraint_reasoning_error,modeling,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b3_031,B,3/5,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_031,C,2/3,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_031,D,2/25,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_031,E,4/5,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_032,A,4/7,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_032,B,3/4,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_032,C,3/49,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_032,D,6/7,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_033,A,1/5,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_033,B,1/36,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_033,C,2/6,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_033,E,5/6,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_034,A,4/100,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_034,B,8/10,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_034,D,6/10,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_034,E,4/6,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_035,A,4/8,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_035,C,6/8,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_035,D,2/6,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_035,E,2/64,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_036,B,5/10,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_036,C,5/5,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_036,D,5/100,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b3_036,E,10/10,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
