problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g9_b3_011,靠墙的一边不需要篱笆。,先求平行墙的边长，再算面积。,Step 1: 靠墙的一边不需要篱笆。 Step 2: 靠墙时篱笆只围三边，另一条平行墙的边长为 18 米。面积=$18 \\times 6$=108。 Step 3: 得到答案 108。,把篱笆总长直接乘以高，混淆周长和面积。,答案 108 正确。靠墙时篱笆只围三边，另一条平行墙的边长为 18 米。面积=$18 \\times 6$=108。,把垂直墙边长设为 x，写出面积表达式。
cn_jzs_jr_g9_b3_012,靠墙的一边不需要篱笆。,先求平行墙的边长，再算面积。,Step 1: 靠墙的一边不需要篱笆。 Step 2: 靠墙时篱笆只围三边，另一条平行墙的边长为 14 米。面积=$14 \\times 7$=98。 Step 3: 得到答案 98。,把篱笆总长直接乘以高，混淆周长和面积。,答案 98 正确。靠墙时篱笆只围三边，另一条平行墙的边长为 14 米。面积=$14 \\times 7$=98。,把垂直墙边长设为 x，写出面积表达式。
cn_jzs_jr_g9_b3_013,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$6 \\times 60$/360=2π。 Step 3: 得到答案 2π。,直接使用完整圆周长，没有乘角度比例。,答案 2π 正确。弧长=圆周长×圆心角/360°=2π×$6 \\times 60$/360=2π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_014,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$9 \\times 120$/360=6π。 Step 3: 得到答案 6π。,直接使用完整圆周长，没有乘角度比例。,答案 6π 正确。弧长=圆周长×圆心角/360°=2π×$9 \\times 120$/360=6π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_015,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$12 \\times 90$/360=6π。 Step 3: 得到答案 6π。,直接使用完整圆周长，没有乘角度比例。,答案 6π 正确。弧长=圆周长×圆心角/360°=2π×$12 \\times 90$/360=6π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_016,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$8 \\times 180$/360=8π。 Step 3: 得到答案 8π。,直接使用完整圆周长，没有乘角度比例。,答案 8π 正确。弧长=圆周长×圆心角/360°=2π×$8 \\times 180$/360=8π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_017,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$10 \\times 72$/360=4π。 Step 3: 得到答案 4π。,直接使用完整圆周长，没有乘角度比例。,答案 4π 正确。弧长=圆周长×圆心角/360°=2π×$10 \\times 72$/360=4π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_018,先求完整圆的周长。,弧长只占整个圆周长的 圆心角/360。,Step 1: 先求完整圆的周长。 Step 2: 弧长=圆周长×圆心角/360°=2π×$15 \\times 144$/360=12π。 Step 3: 得到答案 12π。,直接使用完整圆周长，没有乘角度比例。,答案 12π 正确。弧长=圆周长×圆心角/360°=2π×$15 \\times 144$/360=12π。,给出弧长和半径，反求圆心角。
cn_jzs_jr_g9_b3_019,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 3。由勾股定理，距离为 √($5^2$-$3^2$)=4。 Step 3: 得到答案 4。,直接用整条弦长进入勾股定理。,答案 4 正确。圆心到弦的垂线平分弦，半弦长为 3。由勾股定理，距离为 √($5^2$-$3^2$)=4。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_020,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 5。由勾股定理，距离为 √($13^2$-$5^2$)=12。 Step 3: 得到答案 12。,直接用整条弦长进入勾股定理。,答案 12 正确。圆心到弦的垂线平分弦，半弦长为 5。由勾股定理，距离为 √($13^2$-$5^2$)=12。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_021,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 6。由勾股定理，距离为 √($10^2$-$6^2$)=8。 Step 3: 得到答案 8。,直接用整条弦长进入勾股定理。,答案 8 正确。圆心到弦的垂线平分弦，半弦长为 6。由勾股定理，距离为 √($10^2$-$6^2$)=8。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_022,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 8。由勾股定理，距离为 √($17^2$-$8^2$)=15。 Step 3: 得到答案 15。,直接用整条弦长进入勾股定理。,答案 15 正确。圆心到弦的垂线平分弦，半弦长为 8。由勾股定理，距离为 √($17^2$-$8^2$)=15。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_023,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 9。由勾股定理，距离为 √($15^2$-$9^2$)=12。 Step 3: 得到答案 12。,直接用整条弦长进入勾股定理。,答案 12 正确。圆心到弦的垂线平分弦，半弦长为 9。由勾股定理，距离为 √($15^2$-$9^2$)=12。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_024,圆心到弦的垂线会平分弦。,半径、半弦和圆心到弦的距离组成直角三角形。,Step 1: 圆心到弦的垂线会平分弦。 Step 2: 圆心到弦的垂线平分弦，半弦长为 7。由勾股定理，距离为 √($25^2$-$7^2$)=24。 Step 3: 得到答案 24。,直接用整条弦长进入勾股定理。,答案 24 正确。圆心到弦的垂线平分弦，半弦长为 7。由勾股定理，距离为 √($25^2$-$7^2$)=24。,给出圆心到弦距离和半径，反求弦长。
cn_jzs_jr_g9_b3_025,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$3 \\times 6$÷2=9。 Step 3: 得到答案 9。,把影长差当成高度差。,答案 9 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$3 \\times 6$÷2=9。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_026,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$4 \\times 12$÷3=16。 Step 3: 得到答案 16。,把影长差当成高度差。,答案 16 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$4 \\times 12$÷3=16。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_027,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$6 \\times 10$÷4=15。 Step 3: 得到答案 15。,把影长差当成高度差。,答案 15 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$6 \\times 10$÷4=15。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_028,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$7 \\times 20$÷5=28。 Step 3: 得到答案 28。,把影长差当成高度差。,答案 28 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$7 \\times 20$÷5=28。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_029,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$8 \\times 18$÷6=24。 Step 3: 得到答案 24。,把影长差当成高度差。,答案 24 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$8 \\times 18$÷6=24。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_030,同一时刻的物体高度和影长成比例。,用竹竿的高影比建立比例式。,Step 1: 同一时刻的物体高度和影长成比例。 Step 2: 同一时刻太阳光形成相似三角形，高与影长成比例。树高=$5 \\times 21$÷7=15。 Step 3: 得到答案 15。,把影长差当成高度差。,答案 15 正确。同一时刻太阳光形成相似三角形，高与影长成比例。树高=$5 \\times 21$÷7=15。,给出树高和树影，反求竹竿影长。
cn_jzs_jr_g9_b3_031,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 2/5，化简得 1/3。 Step 3: 得到答案 1/3。,看到两次摸球就把概率平方或乘起来。,答案 1/3 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 2/5，化简得 1/3。,改成求两次都摸到红球的概率。
cn_jzs_jr_g9_b3_032,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 3/7，化简得 3/7。 Step 3: 得到答案 3/7。,看到两次摸球就把概率平方或乘起来。,答案 3/7 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 3/7，化简得 3/7。,改成求两次都摸到红球的概率。
cn_jzs_jr_g9_b3_033,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 1/6，化简得 1/6。 Step 3: 得到答案 1/6。,看到两次摸球就把概率平方或乘起来。,答案 1/6 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 1/6，化简得 1/6。,改成求两次都摸到红球的概率。
cn_jzs_jr_g9_b3_034,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 4/10，化简得 2/5。 Step 3: 得到答案 2/5。,看到两次摸球就把概率平方或乘起来。,答案 2/5 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 4/10，化简得 2/5。,改成求两次都摸到红球的概率。
cn_jzs_jr_g9_b3_035,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 2/8，化简得 1/4。 Step 3: 得到答案 1/4。,看到两次摸球就把概率平方或乘起来。,答案 1/4 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 2/8，化简得 1/4。,改成求两次都摸到红球的概率。
cn_jzs_jr_g9_b3_036,先看清题目问的是哪一次、哪个事件。,如果只问第一次，第二次信息不用参与计算。,Step 1: 先看清题目问的是哪一次、哪个事件。 Step 2: 题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 5/10，化简得 1/2。 Step 3: 得到答案 1/2。,看到两次摸球就把概率平方或乘起来。,答案 1/2 正确。题目只问第一次摸到红球，放回与第二次不影响第一次。概率为 5/10，化简得 1/2。,改成求两次都摸到红球的概率。
