id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_g1-number-patterns_018,"观察数列：4, 7, 10, 13, __。空格里应填多少？",16,multiple_choice,A:19|B:15|C:21|D:16|E:13,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,skip_count_error;endpoint_error,相邻两个数都增加 3，所以第四个数后面再加 3，得到 16。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,13017,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库1年级.pdf; 一年级：数的认识与找规律,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g1-number-patterns_019,"观察数列：5, 9, 13, 17, __。空格里应填多少？",21,multiple_choice,A:20|B:26|C:21|D:17|E:25,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,skip_count_error;endpoint_error,相邻两个数都增加 4，所以第四个数后面再加 4，得到 21。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,13018,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库1年级.pdf; 一年级：数的认识与找规律,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g1-number-patterns_020,"观察数列：6, 11, 16, 21, __。空格里应填多少？",26,multiple_choice,A:31|B:26|C:21|D:31|E:25,1,arith_natural_numbers,sequence_observation;addition_fluency,constant_difference_pattern;number_sequence,skip_count_error;endpoint_error,相邻两个数都增加 5，所以第四个数后面再加 5，得到 26。,CN Primary Math,数与规律,cn-primary-g1-number-patterns,一年级：数的认识与找规律,13019,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库1年级.pdf; 一年级：数的认识与找规律,Foundation,Foundation,cn_number_pattern,pattern_recognition;fluency_precision,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_001,有 3 盒铅笔，每盒 4 支，送给同学 5 支后，还剩多少支？,7,multiple_choice,A:7|B:2|C:17|D:-3|E:10,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 3 x 4 = 12 支，再减去送出的 5 支，剩 7 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13070,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_002,有 4 盒铅笔，每盒 5 支，送给同学 6 支后，还剩多少支？,14,multiple_choice,A:3|B:26|C:-4|D:18|E:14,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 4 x 5 = 20 支，再减去送出的 6 支，剩 14 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13071,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_003,有 5 盒铅笔，每盒 6 支，送给同学 7 支后，还剩多少支？,23,multiple_choice,A:37|B:-5|C:28|D:23|E:4,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 5 x 6 = 30 支，再减去送出的 7 支，剩 23 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13072,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_004,有 6 盒铅笔，每盒 7 支，送给同学 8 支后，还剩多少支？,34,multiple_choice,A:-6|B:40|C:34|D:5|E:50,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 6 x 7 = 42 支，再减去送出的 8 支，剩 34 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13073,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_005,有 7 盒铅笔，每盒 8 支，送给同学 9 支后，还剩多少支？,47,multiple_choice,A:54|B:47|C:6|D:65|E:-7,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 7 x 8 = 56 支，再减去送出的 9 支，剩 47 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13074,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_006,有 3 盒铅笔，每盒 9 支，送给同学 10 支后，还剩多少支？,17,multiple_choice,A:17|B:2|C:37|D:-3|E:20,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 3 x 9 = 27 支，再减去送出的 10 支，剩 17 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13075,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_007,有 4 盒铅笔，每盒 4 支，送给同学 11 支后，还剩多少支？,5,multiple_choice,A:-3|B:27|C:-28|D:9|E:5,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 4 x 4 = 16 支，再减去送出的 11 支，剩 5 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13076,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_008,有 5 盒铅笔，每盒 5 支，送给同学 12 支后，还剩多少支？,13,multiple_choice,A:37|B:-35|C:18|D:13|E:-2,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 5 x 5 = 25 支，再减去送出的 12 支，剩 13 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13077,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_009,有 6 盒铅笔，每盒 6 支，送给同学 5 支后，还剩多少支？,31,multiple_choice,A:6|B:37|C:31|D:7|E:41,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 6 x 6 = 36 支，再减去送出的 5 支，剩 31 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13078,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_010,有 7 盒铅笔，每盒 7 支，送给同学 6 支后，还剩多少支？,43,multiple_choice,A:50|B:43|C:8|D:55|E:7,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 7 x 7 = 49 支，再减去送出的 6 支，剩 43 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13079,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_011,有 3 盒铅笔，每盒 8 支，送给同学 7 支后，还剩多少支？,17,multiple_choice,A:17|B:4|C:31|D:3|E:20,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 3 x 8 = 24 支，再减去送出的 7 支，剩 17 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13080,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_012,有 4 盒铅笔，每盒 9 支，送给同学 8 支后，还剩多少支？,28,multiple_choice,A:5|B:44|C:4|D:32|E:28,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 4 x 9 = 36 支，再减去送出的 8 支，剩 28 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13081,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
cn_jzs_g2-word-arithmetic_013,有 5 盒铅笔，每盒 4 支，送给同学 9 支后，还剩多少支？,11,multiple_choice,A:29|B:-25|C:16|D:11|E:0,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 5 x 4 = 20 支，再减去送出的 9 支，剩 11 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：加减乘除应用题,13082,jianzisheng_cn_math_bank_1_12,local-pdf: 尖子生高分题库2年级.pdf; 二年级：加减乘除应用题,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,70,Original-equivalent Chinese item generated from local scanned book coverage signals. OCR sample available under datasets/textbooks/jianzisheng-bank-1-12/ocr-samples. No full textbook exercise text is reproduced.,zh,CN,CN,中文校内,小学,production
