id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_b7_g2_003,有 4 包贴纸，每包 10 张，送给同学 4 张后，还剩多少张？,36,multiple_choice,A:44|B:24|C:40|D:36|E:10,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $4 \\times 10$ = 40，再减去送出或借出的 4，剩 36。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17702,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0110; pages=104-105; lesson=17; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g2_004,有 5 包贴纸，每包 12 张，送给同学 5 张后，还剩多少张？,55,multiple_choice,A:35|B:60|C:55|D:12|E:65,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $5 \\times 12$ = 60，再减去送出或借出的 5，剩 55。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17703,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0115; pages=111-111; lesson=17; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g2_005,有 6 包贴纸，每包 6 张，送给同学 6 张后，还剩多少张？,30,multiple_choice,A:36|B:30|C:6|D:42|E:0,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $6 \\times 6$ = 36，再减去送出或借出的 6，剩 30。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17704,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0118; pages=112-112; lesson=19; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g2_006,有 7 包贴纸，每包 7 张，送给同学 2 张后，还剩多少张？,47,multiple_choice,A:47|B:12|C:51|D:35|E:49,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $7 \\times 7$ = 49，再减去送出或借出的 2，剩 47。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17705,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0120; pages=115-115; lesson=19; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g2_007,有 8 包贴纸，每包 9 张，送给同学 3 张后，还剩多少张？,69,multiple_choice,A:14|B:75|C:48|D:72|E:69,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $8 \\times 9$ = 72，再减去送出或借出的 3，剩 69。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17706,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0126; pages=121-122; lesson=20; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g2_008,有 9 包贴纸，每包 10 张，送给同学 4 张后，还剩多少张？,86,multiple_choice,A:94|B:54|C:90|D:86|E:15,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $9 \\times 10$ = 90，再减去送出或借出的 4，剩 86。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,17707,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库2年级.pdf; block=grade2_b0127; pages=122-122; lesson=20; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_001,90 颗彩珠，每 3 颗串成一组，可以串成几整组，还剩几颗？,"30,0",multiple_choice,"A:30,0|B:31,0|C:30,3|D:30|E:0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,90 = $3 \\times 30$ + 0，所以可以分成 30 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17800,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0111; pages=129-129; lesson=19; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_002,135 颗彩珠，每 4 颗串成一组，可以串成几整组，还剩几颗？,"33,3",multiple_choice,"A:34,3|B:33,1|C:33|D:3|E:33,3",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,135 = $4 \\times 33$ + 3，所以可以分成 33 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17801,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0114; pages=130-130; lesson=19; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_003,61 颗彩珠，每 5 颗串成一组，可以串成几整组，还剩几颗？,"12,1",multiple_choice,"A:12,4|B:12|C:1|D:12,1|E:13,1",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,61 = $5 \\times 12$ + 1，所以可以分成 12 整组，还剩 1 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17802,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0120; pages=136-136; lesson=21; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_004,93 颗彩珠，每 6 颗串成一组，可以串成几整组，还剩几颗？,"15,3",multiple_choice,"A:3|B:3,15|C:15,3|D:16,3|E:15",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,93 = $6 \\times 15$ + 3，所以可以分成 15 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17803,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0124; pages=140-140; lesson=22; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_005,128 颗彩珠，每 7 颗串成一组，可以串成几整组，还剩几颗？,"18,2",multiple_choice,"A:2|B:18,2|C:19,2|D:18,5|E:18",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,128 = $7 \\times 18$ + 2，所以可以分成 18 整组，还剩 2 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17804,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0128; pages=145-145; lesson=22; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_006,171 颗彩珠，每 8 颗串成一组，可以串成几整组，还剩几颗？,"21,3",multiple_choice,"A:21,3|B:22,3|C:21,5|D:21|E:3",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,171 = $8 \\times 21$ + 3，所以可以分成 21 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17805,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0135; pages=150-151; lesson=23; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_007,72 颗彩珠，每 3 颗串成一组，可以串成几整组，还剩几颗？,"24,0",multiple_choice,"A:25,0|B:24,3|C:24|D:0|E:24,0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,72 = $3 \\times 24$ + 0，所以可以分成 24 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17806,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0139; pages=155-155; lesson=23; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g3_008,109 颗彩珠，每 4 颗串成一组，可以串成几整组，还剩几颗？,"27,1",multiple_choice,"A:27,3|B:27|C:1|D:27,1|E:28,1",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,109 = $4 \\times 27$ + 1，所以可以分成 27 整组，还剩 1 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,17807,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库3年级.pdf; block=grade3_b0145; pages=161-161; lesson=25; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_001,一块长方形展板长 12 厘米，宽 5 厘米，面积是多少平方厘米？,60,multiple_choice,A:60|B:34|C:17|D:72|E:55,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $12 \\times 5$ = 60 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17900,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0041; pages=40-43; lesson=7; column=competition_boost,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_002,一块长方形展板长 14 厘米，宽 6 厘米，面积是多少平方厘米？,84,multiple_choice,A:40|B:20|C:98|D:78|E:84,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $14 \\times 6$ = 84 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17901,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0046; pages=45-45; lesson=8; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_003,一块长方形展板长 16 厘米，宽 7 厘米，面积是多少平方厘米？,112,multiple_choice,A:23|B:128|C:105|D:112|E:46,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $16 \\times 7$ = 112 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17902,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0062; pages=60-61; lesson=1; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_004,一块长方形展板长 18 厘米，宽 8 厘米，面积是多少平方厘米？,144,multiple_choice,A:162|B:136|C:144|D:52|E:26,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $18 \\times 8$ = 144 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17903,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0066; pages=66-66; lesson=12; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_005,一块长方形展板长 20 厘米，宽 9 厘米，面积是多少平方厘米？,180,multiple_choice,A:171|B:180|C:58|D:29|E:200,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $20 \\times 9$ = 180 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17904,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0068; pages=67-67; lesson=12; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_006,一块长方形展板长 22 厘米，宽 10 厘米，面积是多少平方厘米？,220,multiple_choice,A:220|B:64|C:32|D:242|E:210,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $22 \\times 10$ = 220 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17905,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0071; pages=71-71; lesson=12; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_007,一块长方形展板长 24 厘米，宽 11 厘米，面积是多少平方厘米？,264,multiple_choice,A:70|B:35|C:288|D:253|E:264,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $24 \\times 11$ = 264 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17906,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0075; pages=73-73; lesson=13; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g4_008,一块长方形展板长 26 厘米，宽 12 厘米，面积是多少平方厘米？,312,multiple_choice,A:38|B:338|C:300|D:312|E:76,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $26 \\times 12$ = 312 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,17907,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库4年级.pdf; block=grade4_b0078; pages=77-77; lesson=13; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b7_g5_001,计算：$\\frac{10}{45}$ + $\\frac{15}{45}$ = ?,5/9,multiple_choice,A:5/9|B:25/90|C:5/45|D:26/45|E:25/45,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：$\\frac{10}{45}$ + $\\frac{15}{45}$ = $\\frac{25}{45}$ = $\\frac{5}{9}$。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,18000,jianzisheng_cn_elementary_batch7_v0,尖子生高分题库5年级.pdf; block=grade5_b0219; pages=168-169; lesson=16; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,batch7 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
