problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_elem_b7_g4_007,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $24 \\times 11$ = 264 平方厘米。 Step 3: 检查答案格式，得到 264。,把面积公式和周长公式混用。,答案 264 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $24 \\times 11$ = 264 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b7_g4_008,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $26 \\times 12$ = 312 平方厘米。 Step 3: 检查答案格式，得到 312。,把面积公式和周长公式混用。,答案 312 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $26 \\times 12$ = 312 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b7_g5_001,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{10}{45}$ + $\\frac{15}{45}$ = $\\frac{25}{45}$ = $\\frac{5}{9}$。 Step 3: 检查答案格式，得到 5/9。,把分母也相加。,答案 5/9 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{10}{45}$ + $\\frac{15}{45}$ = $\\frac{25}{45}$ = $\\frac{5}{9}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_002,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{12}{48}$ + $\\frac{16}{48}$ = $\\frac{28}{48}$ = $\\frac{7}{12}$。 Step 3: 检查答案格式，得到 7/12。,把分母也相加。,答案 7/12 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{12}{48}$ + $\\frac{16}{48}$ = $\\frac{28}{48}$ = $\\frac{7}{12}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_003,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{13}{50}$ + $\\frac{1}{50}$ = $\\frac{14}{50}$ = $\\frac{7}{25}$。 Step 3: 检查答案格式，得到 7/25。,把分母也相加。,答案 7/25 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{13}{50}$ + $\\frac{1}{50}$ = $\\frac{14}{50}$ = $\\frac{7}{25}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_004,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{10}{54}$ + $\\frac{7}{54}$ = $\\frac{17}{54}$ = $\\frac{17}{54}$。 Step 3: 检查答案格式，得到 17/54。,把分母也相加。,答案 17/54 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{10}{54}$ + $\\frac{7}{54}$ = $\\frac{17}{54}$ = $\\frac{17}{54}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_005,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{11}{56}$ + $\\frac{8}{56}$ = $\\frac{19}{56}$ = $\\frac{19}{56}$。 Step 3: 检查答案格式，得到 19/56。,把分母也相加。,答案 19/56 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{11}{56}$ + $\\frac{8}{56}$ = $\\frac{19}{56}$ = $\\frac{19}{56}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_006,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{20}{60}$ + $\\frac{2}{60}$ = $\\frac{22}{60}$ = $\\frac{11}{30}$。 Step 3: 检查答案格式，得到 11/30。,把分母也相加。,答案 11/30 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{20}{60}$ + $\\frac{2}{60}$ = $\\frac{22}{60}$ = $\\frac{11}{30}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_007,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{32}$ + $\\frac{3}{32}$ = $\\frac{4}{32}$ = $\\frac{1}{8}$。 Step 3: 检查答案格式，得到 1/8。,把分母也相加。,答案 1/8 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{32}$ + $\\frac{3}{32}$ = $\\frac{4}{32}$ = $\\frac{1}{8}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g5_008,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{9}{33}$ + $\\frac{1}{33}$ = $\\frac{10}{33}$ = $\\frac{10}{33}$。 Step 3: 检查答案格式，得到 10/33。,把分母也相加。,答案 10/33 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{9}{33}$ + $\\frac{1}{33}$ = $\\frac{10}{33}$ = $\\frac{10}{33}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b7_g6_001,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 90 折或降价 $10\\%$ 后，支付原价的 $90\\%$，售价为 $240 \\times 90\\%$ = 216 元。 Step 3: 检查答案格式，得到 216。,直接用原价减去百分数本身。,答案 216 正确，因为它保持了题目中的数量关系。打 90 折或降价 $10\\%$ 后，支付原价的 $90\\%$，售价为 $240 \\times 90\\%$ = 216 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_002,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 85 折或降价 $15\\%$ 后，支付原价的 $85\\%$，售价为 $260 \\times 85\\%$ = 221 元。 Step 3: 检查答案格式，得到 221。,直接用原价减去百分数本身。,答案 221 正确，因为它保持了题目中的数量关系。打 85 折或降价 $15\\%$ 后，支付原价的 $85\\%$，售价为 $260 \\times 85\\%$ = 221 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_003,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 80 折或降价 $20\\%$ 后，支付原价的 $80\\%$，售价为 $280 \\times 80\\%$ = 224 元。 Step 3: 检查答案格式，得到 224。,直接用原价减去百分数本身。,答案 224 正确，因为它保持了题目中的数量关系。打 80 折或降价 $20\\%$ 后，支付原价的 $80\\%$，售价为 $280 \\times 80\\%$ = 224 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_004,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 75 折或降价 $25\\%$ 后，支付原价的 $75\\%$，售价为 $300 \\times 75\\%$ = 225 元。 Step 3: 检查答案格式，得到 225。,直接用原价减去百分数本身。,答案 225 正确，因为它保持了题目中的数量关系。打 75 折或降价 $25\\%$ 后，支付原价的 $75\\%$，售价为 $300 \\times 75\\%$ = 225 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_005,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 70 折或降价 $30\\%$ 后，支付原价的 $70\\%$，售价为 $320 \\times 70\\%$ = 224 元。 Step 3: 检查答案格式，得到 224。,直接用原价减去百分数本身。,答案 224 正确，因为它保持了题目中的数量关系。打 70 折或降价 $30\\%$ 后，支付原价的 $70\\%$，售价为 $320 \\times 70\\%$ = 224 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_006,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 60 折或降价 $40\\%$ 后，支付原价的 $60\\%$，售价为 $340 \\times 60\\%$ = 204 元。 Step 3: 检查答案格式，得到 204。,直接用原价减去百分数本身。,答案 204 正确，因为它保持了题目中的数量关系。打 60 折或降价 $40\\%$ 后，支付原价的 $60\\%$，售价为 $340 \\times 60\\%$ = 204 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_007,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 90 折或降价 $10\\%$ 后，支付原价的 $90\\%$，售价为 $360 \\times 90\\%$ = 324 元。 Step 3: 检查答案格式，得到 324。,直接用原价减去百分数本身。,答案 324 正确，因为它保持了题目中的数量关系。打 90 折或降价 $10\\%$ 后，支付原价的 $90\\%$，售价为 $360 \\times 90\\%$ = 324 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b7_g6_008,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 打 85 折或降价 $15\\%$ 后，支付原价的 $85\\%$，售价为 $380 \\times 85\\%$ = 323 元。 Step 3: 检查答案格式，得到 323。,直接用原价减去百分数本身。,答案 323 正确，因为它保持了题目中的数量关系。打 85 折或降价 $15\\%$ 后，支付原价的 $85\\%$，售价为 $380 \\times 85\\%$ = 323 元。,把降价改成涨价，比较计算结构。
