problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
college_alg_dist_004,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Adding the coordinate changes instead of using squares.,The correct answer is 17 because The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Give a missing coordinate and the distance.
college_alg_dist_005,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Adding the coordinate changes instead of using squares.,The correct answer is 5 because The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Give a missing coordinate and the distance.
college_alg_dist_006,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Adding the coordinate changes instead of using squares.,The correct answer is 13 because The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Give a missing coordinate and the distance.
college_alg_dist_007,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Adding the coordinate changes instead of using squares.,The correct answer is 10 because The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Give a missing coordinate and the distance.
college_alg_dist_008,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Adding the coordinate changes instead of using squares.,The correct answer is 17 because The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Give a missing coordinate and the distance.
college_alg_dist_009,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Adding the coordinate changes instead of using squares.,The correct answer is 5 because The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Give a missing coordinate and the distance.
college_alg_dist_010,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Adding the coordinate changes instead of using squares.,The correct answer is 13 because The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Give a missing coordinate and the distance.
college_alg_dist_011,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Adding the coordinate changes instead of using squares.,The correct answer is 10 because The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Give a missing coordinate and the distance.
college_alg_dist_012,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Adding the coordinate changes instead of using squares.,The correct answer is 17 because The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Give a missing coordinate and the distance.
college_alg_dist_013,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Adding the coordinate changes instead of using squares.,The correct answer is 5 because The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Give a missing coordinate and the distance.
college_alg_dist_014,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Adding the coordinate changes instead of using squares.,The correct answer is 13 because The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Give a missing coordinate and the distance.
college_alg_dist_015,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Adding the coordinate changes instead of using squares.,The correct answer is 10 because The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Give a missing coordinate and the distance.
college_alg_dist_016,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Adding the coordinate changes instead of using squares.,The correct answer is 17 because The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Give a missing coordinate and the distance.
college_alg_dist_017,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Adding the coordinate changes instead of using squares.,The correct answer is 5 because The horizontal change is 3 and the vertical change is 4. The distance is sqrt(3^2 + 4^2) = 5.,Give a missing coordinate and the distance.
college_alg_dist_018,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Adding the coordinate changes instead of using squares.,The correct answer is 13 because The horizontal change is 5 and the vertical change is 12. The distance is sqrt(5^2 + 12^2) = 13.,Give a missing coordinate and the distance.
college_alg_dist_019,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Adding the coordinate changes instead of using squares.,The correct answer is 10 because The horizontal change is 6 and the vertical change is 8. The distance is sqrt(6^2 + 8^2) = 10.,Give a missing coordinate and the distance.
college_alg_dist_020,Find the horizontal and vertical changes.,Use the Pythagorean theorem on those two changes.,The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Adding the coordinate changes instead of using squares.,The correct answer is 17 because The horizontal change is 8 and the vertical change is 15. The distance is sqrt(8^2 + 15^2) = 17.,Give a missing coordinate and the distance.
college_alg_rel_001,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 1: 2(1) + 1 = 3. The point has y = 4, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 1: 2(1) + 1 = 3. The point has y = 4, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_002,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 2: 3(2) + 2 = 8. The point has y = 8, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 2: 3(2) + 2 = 8. The point has y = 8, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_003,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 3: 4(3) + 3 = 15. The point has y = 15, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 3: 4(3) + 3 = 15. The point has y = 15, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_004,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 4: 5(4) + 4 = 24. The point has y = 25, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 4: 5(4) + 4 = 24. The point has y = 25, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_005,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 5: 2(5) + 5 = 15. The point has y = 15, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 5: 2(5) + 5 = 15. The point has y = 15, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_006,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 6: 3(6) + 1 = 19. The point has y = 19, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 6: 3(6) + 1 = 19. The point has y = 19, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_007,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 7: 4(7) + 2 = 30. The point has y = 31, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 7: 4(7) + 2 = 30. The point has y = 31, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_008,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 8: 5(8) + 3 = 43. The point has y = 43, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 8: 5(8) + 3 = 43. The point has y = 43, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_009,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 1: 2(1) + 4 = 6. The point has y = 6, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 1: 2(1) + 4 = 6. The point has y = 6, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_010,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 2: 3(2) + 5 = 11. The point has y = 12, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 2: 3(2) + 5 = 11. The point has y = 12, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_011,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 3: 4(3) + 1 = 13. The point has y = 13, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 3: 4(3) + 1 = 13. The point has y = 13, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_012,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 4: 5(4) + 2 = 22. The point has y = 22, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 4: 5(4) + 2 = 22. The point has y = 22, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_013,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 5: 2(5) + 3 = 13. The point has y = 14, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 5: 2(5) + 3 = 13. The point has y = 14, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_014,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 6: 3(6) + 4 = 22. The point has y = 22, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 6: 3(6) + 4 = 22. The point has y = 22, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_015,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 7: 4(7) + 5 = 33. The point has y = 33, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 7: 4(7) + 5 = 33. The point has y = 33, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_016,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 8: 5(8) + 1 = 41. The point has y = 42, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 8: 5(8) + 1 = 41. The point has y = 42, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_017,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 1: 2(1) + 2 = 4. The point has y = 4, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 1: 2(1) + 2 = 4. The point has y = 4, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_018,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 2: 3(2) + 3 = 9. The point has y = 9, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 2: 3(2) + 3 = 9. The point has y = 9, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_019,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 3: 4(3) + 4 = 16. The point has y = 17, so the answer is no.",Using the y-coordinate in place of x.,"The correct answer is no because Substitute x = 3: 4(3) + 4 = 16. The point has y = 17, so the answer is no.",Ask for the missing y-coordinate on the same graph.
college_alg_rel_020,Substitute the x-coordinate into the equation.,Compare the computed y-value with the point's y-coordinate.,"Substitute x = 4: 5(4) + 5 = 25. The point has y = 25, so the answer is yes.",Using the y-coordinate in place of x.,"The correct answer is yes because Substitute x = 4: 5(4) + 5 = 25. The point has y = 25, so the answer is yes.",Ask for the missing y-coordinate on the same graph.
college_alg_fn_001,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 1: f(1) = 2(1) + 3 = 2 + 3 = 5.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 5 because Substitute x = 1: f(1) = 2(1) + 3 = 2 + 3 = 5.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_002,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 2: f(2) = 3(2) + 4 = 6 + 4 = 10.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 10 because Substitute x = 2: f(2) = 3(2) + 4 = 6 + 4 = 10.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_003,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 3: f(3) = 4(3) + 5 = 12 + 5 = 17.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 17 because Substitute x = 3: f(3) = 4(3) + 5 = 12 + 5 = 17.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_004,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 4: f(4) = 5(4) + 6 = 20 + 6 = 26.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 26 because Substitute x = 4: f(4) = 5(4) + 6 = 20 + 6 = 26.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_005,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 5: f(5) = 2(5) + 7 = 10 + 7 = 17.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 17 because Substitute x = 5: f(5) = 2(5) + 7 = 10 + 7 = 17.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_006,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 6: f(6) = 3(6) + 8 = 18 + 8 = 26.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 26 because Substitute x = 6: f(6) = 3(6) + 8 = 18 + 8 = 26.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_007,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 7: f(7) = 4(7) + 3 = 28 + 3 = 31.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 31 because Substitute x = 7: f(7) = 4(7) + 3 = 28 + 3 = 31.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_008,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 8: f(8) = 5(8) + 4 = 40 + 4 = 44.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 44 because Substitute x = 8: f(8) = 5(8) + 4 = 40 + 4 = 44.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_009,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 1: f(1) = 2(1) + 5 = 2 + 5 = 7.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 7 because Substitute x = 1: f(1) = 2(1) + 5 = 2 + 5 = 7.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_010,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 2: f(2) = 3(2) + 6 = 6 + 6 = 12.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 12 because Substitute x = 2: f(2) = 3(2) + 6 = 6 + 6 = 12.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_011,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 3: f(3) = 4(3) + 7 = 12 + 7 = 19.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 19 because Substitute x = 3: f(3) = 4(3) + 7 = 12 + 7 = 19.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_012,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 4: f(4) = 5(4) + 8 = 20 + 8 = 28.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 28 because Substitute x = 4: f(4) = 5(4) + 8 = 20 + 8 = 28.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_013,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 5: f(5) = 2(5) + 3 = 10 + 3 = 13.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 13 because Substitute x = 5: f(5) = 2(5) + 3 = 10 + 3 = 13.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_014,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 6: f(6) = 3(6) + 4 = 18 + 4 = 22.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 22 because Substitute x = 6: f(6) = 3(6) + 4 = 18 + 4 = 22.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_015,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 7: f(7) = 4(7) + 5 = 28 + 5 = 33.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 33 because Substitute x = 7: f(7) = 4(7) + 5 = 28 + 5 = 33.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_016,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 8: f(8) = 5(8) + 6 = 40 + 6 = 46.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 46 because Substitute x = 8: f(8) = 5(8) + 6 = 40 + 6 = 46.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_017,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 1: f(1) = 2(1) + 7 = 2 + 7 = 9.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 9 because Substitute x = 1: f(1) = 2(1) + 7 = 2 + 7 = 9.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_018,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 2: f(2) = 3(2) + 8 = 6 + 8 = 14.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 14 because Substitute x = 2: f(2) = 3(2) + 8 = 6 + 8 = 14.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_019,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 3: f(3) = 4(3) + 3 = 12 + 3 = 15.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 15 because Substitute x = 3: f(3) = 4(3) + 3 = 12 + 3 = 15.,Use a quadratic rule and evaluate at a negative input.
college_alg_fn_020,Replace x with the input value.,Evaluate the multiplication before adding the constant.,Substitute x = 4: f(4) = 5(4) + 4 = 20 + 4 = 24.,Adding the input to the coefficient instead of multiplying first.,The correct answer is 24 because Substitute x = 4: f(4) = 5(4) + 4 = 20 + 4 = 24.,Use a quadratic rule and evaluate at a negative input.
college_alg_fnarith_001,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (2x + 1) + (3x - 2) = 5x + -1. At x = 1, the value is 4.",Changing subtraction in g(x) into addition.,"The correct answer is 4 because (f + g)(x) = (2x + 1) + (3x - 2) = 5x + -1. At x = 1, the value is 4.",Ask for (f - g)(x) instead.
college_alg_fnarith_002,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (3x + 2) + (4x - 3) = 7x + -1. At x = 2, the value is 13.",Changing subtraction in g(x) into addition.,"The correct answer is 13 because (f + g)(x) = (3x + 2) + (4x - 3) = 7x + -1. At x = 2, the value is 13.",Ask for (f - g)(x) instead.
college_alg_fnarith_003,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (4x + 3) + (5x - 4) = 9x + -1. At x = 3, the value is 26.",Changing subtraction in g(x) into addition.,"The correct answer is 26 because (f + g)(x) = (4x + 3) + (5x - 4) = 9x + -1. At x = 3, the value is 26.",Ask for (f - g)(x) instead.
college_alg_fnarith_004,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (5x + 4) + (6x - 5) = 11x + -1. At x = 4, the value is 43.",Changing subtraction in g(x) into addition.,"The correct answer is 43 because (f + g)(x) = (5x + 4) + (6x - 5) = 11x + -1. At x = 4, the value is 43.",Ask for (f - g)(x) instead.
college_alg_fnarith_005,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (2x + 5) + (7x - 2) = 9x + 3. At x = 5, the value is 48.",Changing subtraction in g(x) into addition.,"The correct answer is 48 because (f + g)(x) = (2x + 5) + (7x - 2) = 9x + 3. At x = 5, the value is 48.",Ask for (f - g)(x) instead.
college_alg_fnarith_006,Add the two function rules first.,Combine x-terms and constants before substituting.,"(f + g)(x) = (3x + 6) + (3x - 3) = 6x + 3. At x = 6, the value is 39.",Changing subtraction in g(x) into addition.,"The correct answer is 39 because (f + g)(x) = (3x + 6) + (3x - 3) = 6x + 3. At x = 6, the value is 39.",Ask for (f - g)(x) instead.
