problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g9_b2_011,D,只向右4个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_011,E,只向上1个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_012,A,向右3个单位，向上2个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_012,B,向左3个单位，向下2个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_012,C,只向左3个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_012,D,只向上2个单位,quadratic_structure_error,spatial_reasoning,这个选项通常来自二次式结构、符号或因式分解关系判断错误。
cn_jzs_jr_g9_b2_013,A,3:2,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_013,B,5:6,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_013,C,4:6,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_013,E,2:3,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_014,A,8:10,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_014,B,6:10,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_014,D,3:5,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_014,E,5:3,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_015,A,8:14,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_015,C,4:7,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_015,D,7:4,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_015,E,11:14,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_016,B,5:6,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_016,C,6:5,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_016,D,11:12,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_016,E,10:12,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_017,A,1:4,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_017,B,4:1,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_017,C,5:8,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_017,D,2:8,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_018,A,5:2,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_018,B,7:10,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_018,C,4:10,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_018,E,2:5,area_formula_error,multiplicative_reasoning,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_b2_019,A,14,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_019,B,12,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_019,D,17,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_019,E,7,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_020,A,8,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_020,C,14,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_020,D,2,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_020,E,11,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_021,B,23,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_021,C,7,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_021,D,18,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_021,E,15,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_022,A,31,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_022,B,17,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_022,C,26,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_022,D,24,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_023,A,3,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_023,B,16,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_023,C,12,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_023,E,21,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_024,A,27,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_024,B,24,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_024,D,34,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_024,E,14,constraint_reasoning_error,geometric_reasoning,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_b2_025,A,1/5+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_025,C,1/5,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_025,D,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_025,E,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_026,B,2/7,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_026,C,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_026,D,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_026,E,2/7+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_027,A,3/10,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_027,B,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_027,C,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_027,D,3/10+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_028,A,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_028,B,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_028,C,1/4+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_028,E,1/4,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_029,A,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_029,B,5/12+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_029,D,5/12,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_029,E,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_030,A,2/9+1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_030,C,2/9,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_030,D,1,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_030,E,0,probability_denominator_error,operation_selection,这个选项通常来自概率分母没有使用总结果数。
cn_jzs_jr_g9_b2_031,B,7,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_031,C,16,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_031,D,13,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_031,E,11,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_032,A,8,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_032,B,18,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_032,C,13,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_032,D,11,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_033,A,14,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_033,B,13,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_033,C,11,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_033,E,6,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_034,A,16,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_034,B,14,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_034,D,12,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_034,E,25,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_035,A,13,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_035,C,9,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_035,D,22,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_035,E,15,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_036,B,10,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_036,C,27,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_036,D,16,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
cn_jzs_jr_g9_b2_036,E,14,mean_median_confusion,data_reasoning,这个选项通常来自平均数和中位数概念混淆。
