id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g9_b2_012,函数 y=(x+3)^2+2 可由 y=x^2 怎样平移得到？,向左3个单位，向上2个单位,multiple_choice,A:向右3个单位，向上2个单位|B:向左3个单位，向下2个单位|C:只向左3个单位|D:只向上2个单位|E:向左3个单位，向上2个单位,4,alg_quadratics;alg_graphing;alg_functions,quadratic_translation;vertex_interpretation,graph_transformation;vertex_form,horizontal_shift_sign_error;vertical_shift_error,"顶点式 y=(x-h)^2+k 表示由 y=x^2 平移到顶点 (-3,2)，所以答案为“向左3个单位，向上2个单位”。",CN Junior High Math,二次函数,cn-junior-g9-quadratic-translation,九年级：二次函数图像平移,23111,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0112; pages=267-270; lesson=22; column=thinking_training,Honors,Algebra Readiness,cn_quadratic_translation,spatial_reasoning;structure_recognition,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_013,两个相似图形的对应边长比为 2:3，它们的面积比是多少？,4:9,multiple_choice,A:3:2|B:5:6|C:4:6|D:4:9|E:2:3,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $2^2$:$3^2$=4:9。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23112,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0089; pages=219-222; lesson=18; column=worked_example,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_014,两个相似图形的对应边长比为 3:5，它们的面积比是多少？,9:25,multiple_choice,A:8:10|B:6:10|C:9:25|D:3:5|E:5:3,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $3^2$:$5^2$=9:25。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23113,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0101; pages=245-248; lesson=8; column=thinking_training,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_015,两个相似图形的对应边长比为 4:7，它们的面积比是多少？,16:49,multiple_choice,A:8:14|B:16:49|C:4:7|D:7:4|E:11:14,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $4^2$:$7^2$=16:49。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23114,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0113; pages=270-272; lesson=24; column=thinking_training,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_016,两个相似图形的对应边长比为 5:6，它们的面积比是多少？,25:36,multiple_choice,A:25:36|B:5:6|C:6:5|D:11:12|E:10:12,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $5^2$:$6^2$=25:36。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23115,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0061; pages=144-149; lesson=18; column=topic_overview,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_017,两个相似图形的对应边长比为 1:4，它们的面积比是多少？,1:16,multiple_choice,A:1:4|B:4:1|C:5:8|D:2:8|E:1:16,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $1^2$:$4^2$=1:16。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23116,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0076; pages=187-190; lesson=18; column=competition_boost,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_018,两个相似图形的对应边长比为 2:5，它们的面积比是多少？,4:25,multiple_choice,A:5:2|B:7:10|C:4:10|D:4:25|E:2:5,5,geo_similarity;geo_area;arith_proportions,similarity_area_ratio;square_ratio,scale_factor_squared;area_similarity,linear_area_ratio_error;ratio_order_error,相似图形面积比等于边长比的平方，所以面积比为 $2^2$:$5^2$=4:25。,CN Junior High Math,相似三角形,cn-junior-g9-similarity-area-ratio,九年级：相似图形面积比,23117,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0095; pages=234-236; lesson=18; column=competition_boost,AMC8,AMC8 Transfer,cn_similarity_area_ratio,multiplicative_reasoning;structure_recognition,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_019,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=5，切线 PA=12，则 OP 的长是多少？,13,multiple_choice,A:14|B:12|C:13|D:17|E:7,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($5^2$+$12^2$)=13。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23118,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0110; pages=261-262; lesson=18; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_020,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=6，切线 PA=8，则 OP 的长是多少？,10,multiple_choice,A:8|B:10|C:14|D:2|E:11,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($6^2$+$8^2$)=10。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23119,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0005; pages=13-14; lesson=2; column=topic_overview,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_021,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=8，切线 PA=15，则 OP 的长是多少？,17,multiple_choice,A:17|B:23|C:7|D:18|E:15,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($8^2$+$15^2$)=17。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23120,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0059; pages=142-142; lesson=9; column=competition_boost,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_022,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=7，切线 PA=24，则 OP 的长是多少？,25,multiple_choice,A:31|B:17|C:26|D:24|E:25,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($7^2$+$24^2$)=25。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23121,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0099; pages=243-245; lesson=6; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_023,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=9，切线 PA=12，则 OP 的长是多少？,15,multiple_choice,A:3|B:16|C:12|D:15|E:21,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($9^2$+$12^2$)=15。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23122,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0103; pages=249-251; lesson=10; column=thinking_training,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_024,从圆外一点 P 作圆的切线 PA，A 为切点。已知半径 OA=10，切线 PA=24，则 OP 的长是多少？,26,multiple_choice,A:27|B:24|C:26|D:34|E:14,5,geo_circles;geo_pythagorean;geo_triangles,tangent_radius_perpendicular;pythagorean_theorem,circle_tangent_right_triangle;geometry_synthesis,tangent_radius_relation_error;add_lengths_error,半径垂直于切线，所以 △OAP 是直角三角形。OP=√($10^2$+$24^2$)=26。,CN Junior High Math,圆,cn-junior-g9-circle-tangent,九年级：圆的切线与半径,23123,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0037; pages=83-85; lesson=9; column=topic_overview,AMC8,AMC8 Transfer,cn_circle_tangent_radius,geometric_reasoning;formula_selection,150,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_025,某事件发生的概率为 1/5，它不发生的概率是多少？,4/5,multiple_choice,A:1/5+1|B:4/5|C:1/5|D:1|E:0,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-1/5=4/5。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23124,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0104; pages=251-252; lesson=11; column=thinking_training,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_026,某事件发生的概率为 2/7，它不发生的概率是多少？,5/7,multiple_choice,A:5/7|B:2/7|C:1|D:0|E:2/7+1,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-2/7=5/7。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23125,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0008; pages=18-19; lesson=2; column=competition_boost,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_027,某事件发生的概率为 3/10，它不发生的概率是多少？,7/10,multiple_choice,A:3/10|B:1|C:0|D:3/10+1|E:7/10,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-3/10=7/10。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23126,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0016; pages=46-48; lesson=4; column=competition_boost,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_028,某事件发生的概率为 1/4，它不发生的概率是多少？,3/4,multiple_choice,A:1|B:0|C:1/4+1|D:3/4|E:1/4,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-1/4=3/4。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23127,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0022; pages=55-56; lesson=6; column=competition_boost,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_029,某事件发生的概率为 5/12，它不发生的概率是多少？,7/12,multiple_choice,A:0|B:5/12+1|C:7/12|D:5/12|E:1,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-5/12=7/12。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23128,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0030; pages=70-72; lesson=6; column=competition_boost,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g9_b2_030,某事件发生的概率为 2/9，它不发生的概率是多少？,7/9,multiple_choice,A:2/9+1|B:7/9|C:2/9|D:1|E:0,4,counting_probability;arith_fractions,complement_probability;fraction_subtraction,one_minus_probability;event_complement,complement_confusion;fraction_subtraction_error,事件不发生的概率是补事件概率，等于 1-2/9=7/9。,CN Junior High Math,概率统计,cn-junior-g9-probability-complement,九年级：补事件概率,23129,jianzisheng_cn_junior_grade9_batch2_v0,尖子生高分题库9年级.pdf; block=grade9_b0039; pages=91-94; lesson=9; column=topic_overview,Honors,AMC8 Transfer,cn_probability_complement,operation_selection;fraction_reasoning,130,Grade 9 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
