problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_011,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 7x=42，再两边除以 7，得到 x=6。 步骤 3：得到答案 6。,移项忘记变号。,答案 6 正确。先移项得 7x=42，再两边除以 7，得到 x=6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_012,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 8x=56，再两边除以 8，得到 x=7。 步骤 3：得到答案 7。,移项忘记变号。,答案 7 正确。先移项得 8x=56，再两边除以 8，得到 x=7。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_013,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 2x=16，再两边除以 2，得到 x=8。 步骤 3：得到答案 8。,移项忘记变号。,答案 8 正确。先移项得 2x=16，再两边除以 2，得到 x=8。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_014,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 3x=27，再两边除以 3，得到 x=9。 步骤 3：得到答案 9。,移项忘记变号。,答案 9 正确。先移项得 3x=27，再两边除以 3，得到 x=9。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_015,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 4x=40，再两边除以 4，得到 x=10。 步骤 3：得到答案 10。,移项忘记变号。,答案 10 正确。先移项得 4x=40，再两边除以 4，得到 x=10。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_016,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 5x=55，再两边除以 5，得到 x=11。 步骤 3：得到答案 11。,移项忘记变号。,答案 11 正确。先移项得 5x=55，再两边除以 5，得到 x=11。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_017,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 6x=18，再两边除以 6，得到 x=3。 步骤 3：得到答案 3。,移项忘记变号。,答案 3 正确。先移项得 6x=18，再两边除以 6，得到 x=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_018,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 7x=28，再两边除以 7，得到 x=4。 步骤 3：得到答案 4。,移项忘记变号。,答案 4 正确。先移项得 7x=28，再两边除以 7，得到 x=4。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_019,先把常数项移到另一边。,再把 x 的系数化为 1。,步骤 1：先把常数项移到另一边。 步骤 2：先移项得 8x=40，再两边除以 8，得到 x=5。 步骤 3：得到答案 5。,移项忘记变号。,答案 5 正确。先移项得 8x=40，再两边除以 8，得到 x=5。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_001,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--1)(x-4)=0，所以 x=-1 或 x=4。 步骤 3：得到答案 -1或4。,把根的符号写反。,答案 -1或4 正确。该方程可分解为 (x--1)(x-4)=0，所以 x=-1 或 x=4。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_002,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-0)(x-6)=0，所以 x=0 或 x=6。 步骤 3：得到答案 0或6。,把根的符号写反。,答案 0或6 正确。该方程可分解为 (x-0)(x-6)=0，所以 x=0 或 x=6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_003,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-1)(x-8)=0，所以 x=1 或 x=8。 步骤 3：得到答案 1或8。,把根的符号写反。,答案 1或8 正确。该方程可分解为 (x-1)(x-8)=0，所以 x=1 或 x=8。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_004,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-2)(x-5)=0，所以 x=2 或 x=5。 步骤 3：得到答案 2或5。,把根的符号写反。,答案 2或5 正确。该方程可分解为 (x-2)(x-5)=0，所以 x=2 或 x=5。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_005,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-3)(x-7)=0，所以 x=3 或 x=7。 步骤 3：得到答案 3或7。,把根的符号写反。,答案 3或7 正确。该方程可分解为 (x-3)(x-7)=0，所以 x=3 或 x=7。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_006,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--3)(x-2)=0，所以 x=-3 或 x=2。 步骤 3：得到答案 -3或2。,把根的符号写反。,答案 -3或2 正确。该方程可分解为 (x--3)(x-2)=0，所以 x=-3 或 x=2。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_007,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--2)(x-4)=0，所以 x=-2 或 x=4。 步骤 3：得到答案 -2或4。,把根的符号写反。,答案 -2或4 正确。该方程可分解为 (x--2)(x-4)=0，所以 x=-2 或 x=4。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_008,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--1)(x-6)=0，所以 x=-1 或 x=6。 步骤 3：得到答案 -1或6。,把根的符号写反。,答案 -1或6 正确。该方程可分解为 (x--1)(x-6)=0，所以 x=-1 或 x=6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_009,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-0)(x-3)=0，所以 x=0 或 x=3。 步骤 3：得到答案 0或3。,把根的符号写反。,答案 0或3 正确。该方程可分解为 (x-0)(x-3)=0，所以 x=0 或 x=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_010,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-1)(x-5)=0，所以 x=1 或 x=5。 步骤 3：得到答案 1或5。,把根的符号写反。,答案 1或5 正确。该方程可分解为 (x-1)(x-5)=0，所以 x=1 或 x=5。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_011,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-2)(x-7)=0，所以 x=2 或 x=7。 步骤 3：得到答案 2或7。,把根的符号写反。,答案 2或7 正确。该方程可分解为 (x-2)(x-7)=0，所以 x=2 或 x=7。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-3)(x-9)=0，所以 x=3 或 x=9。 步骤 3：得到答案 3或9。,把根的符号写反。,答案 3或9 正确。该方程可分解为 (x-3)(x-9)=0，所以 x=3 或 x=9。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_013,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--3)(x-4)=0，所以 x=-3 或 x=4。 步骤 3：得到答案 -3或4。,把根的符号写反。,答案 -3或4 正确。该方程可分解为 (x--3)(x-4)=0，所以 x=-3 或 x=4。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_014,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--2)(x-1)=0，所以 x=-2 或 x=1。 步骤 3：得到答案 -2或1。,把根的符号写反。,答案 -2或1 正确。该方程可分解为 (x--2)(x-1)=0，所以 x=-2 或 x=1。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_015,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x--1)(x-3)=0，所以 x=-1 或 x=3。 步骤 3：得到答案 -1或3。,把根的符号写反。,答案 -1或3 正确。该方程可分解为 (x--1)(x-3)=0，所以 x=-1 或 x=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_016,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-0)(x-5)=0，所以 x=0 或 x=5。 步骤 3：得到答案 0或5。,把根的符号写反。,答案 0或5 正确。该方程可分解为 (x-0)(x-5)=0，所以 x=0 或 x=5。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_017,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-1)(x-7)=0，所以 x=1 或 x=7。 步骤 3：得到答案 1或7。,把根的符号写反。,答案 1或7 正确。该方程可分解为 (x-1)(x-7)=0，所以 x=1 或 x=7。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_018,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-2)(x-9)=0，所以 x=2 或 x=9。 步骤 3：得到答案 2或9。,把根的符号写反。,答案 2或9 正确。该方程可分解为 (x-2)(x-9)=0，所以 x=2 或 x=9。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_019,寻找两个数的和与积。,分解后用零乘积性质求根。,步骤 1：寻找两个数的和与积。 步骤 2：该方程可分解为 (x-3)(x-6)=0，所以 x=3 或 x=6。 步骤 3：得到答案 3或6。,把根的符号写反。,答案 3或6 正确。该方程可分解为 (x-3)(x-6)=0，所以 x=3 或 x=6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_001,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-1 代入，得到 -2×-1+0=2。 步骤 3：得到答案 2。,把 ax 误算成 a+x。,答案 2 正确。把 x=-1 代入，得到 -2×-1+0=2。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_002,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=0 代入，得到 -1×0+3=3。 步骤 3：得到答案 3。,把 ax 误算成 a+x。,答案 3 正确。把 x=0 代入，得到 -1×0+3=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_003,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=1 代入，得到 0×1+6=6。 步骤 3：得到答案 6。,把 ax 误算成 a+x。,答案 6 正确。把 x=1 代入，得到 0×1+6=6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_004,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=2 代入，得到 1×2-4=-2。 步骤 3：得到答案 -2。,把 ax 误算成 a+x。,答案 -2 正确。把 x=2 代入，得到 1×2-4=-2。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_005,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=3 代入，得到 2×3-1=5。 步骤 3：得到答案 5。,把 ax 误算成 a+x。,答案 5 正确。把 x=3 代入，得到 2×3-1=5。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_006,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=4 代入，得到 3×4+2=14。 步骤 3：得到答案 14。,把 ax 误算成 a+x。,答案 14 正确。把 x=4 代入，得到 3×4+2=14。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_007,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-3 代入，得到 4×-3+5=-7。 步骤 3：得到答案 -7。,把 ax 误算成 a+x。,答案 -7 正确。把 x=-3 代入，得到 4×-3+5=-7。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_008,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-2 代入，得到 -4×-2-5=3。 步骤 3：得到答案 3。,把 ax 误算成 a+x。,答案 3 正确。把 x=-2 代入，得到 -4×-2-5=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_009,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-1 代入，得到 -3×-1-2=1。 步骤 3：得到答案 1。,把 ax 误算成 a+x。,答案 1 正确。把 x=-1 代入，得到 -3×-1-2=1。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_010,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=0 代入，得到 -2×0+1=1。 步骤 3：得到答案 1。,把 ax 误算成 a+x。,答案 1 正确。把 x=0 代入，得到 -2×0+1=1。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_011,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=1 代入，得到 -1×1+4=3。 步骤 3：得到答案 3。,把 ax 误算成 a+x。,答案 3 正确。把 x=1 代入，得到 -1×1+4=3。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_012,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=2 代入，得到 0×2-6=-6。 步骤 3：得到答案 -6。,把 ax 误算成 a+x。,答案 -6 正确。把 x=2 代入，得到 0×2-6=-6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_013,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=3 代入，得到 1×3-3=0。 步骤 3：得到答案 0。,把 ax 误算成 a+x。,答案 0 正确。把 x=3 代入，得到 1×3-3=0。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_014,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=4 代入，得到 2×4+0=8。 步骤 3：得到答案 8。,把 ax 误算成 a+x。,答案 8 正确。把 x=4 代入，得到 2×4+0=8。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_015,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-3 代入，得到 3×-3+3=-6。 步骤 3：得到答案 -6。,把 ax 误算成 a+x。,答案 -6 正确。把 x=-3 代入，得到 3×-3+3=-6。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_016,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-2 代入，得到 4×-2+6=-2。 步骤 3：得到答案 -2。,把 ax 误算成 a+x。,答案 -2 正确。把 x=-2 代入，得到 4×-2+6=-2。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_017,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=-1 代入，得到 -4×-1-4=0。 步骤 3：得到答案 0。,把 ax 误算成 a+x。,答案 0 正确。把 x=-1 代入，得到 -4×-1-4=0。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_018,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=0 代入，得到 -3×0-1=-1。 步骤 3：得到答案 -1。,把 ax 误算成 a+x。,答案 -1 正确。把 x=0 代入，得到 -3×0-1=-1。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_019,把 x 的值代入表达式。,先乘法，再加减。,步骤 1：把 x 的值代入表达式。 步骤 2：把 x=1 代入，得到 -2×1+2=0。 步骤 3：得到答案 0。,把 ax 误算成 a+x。,答案 0 正确。把 x=1 代入，得到 -2×1+2=0。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_001,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-37°-46°=97°。 步骤 3：得到答案 97。,把两个已知角之和当成答案。,答案 97 正确。三角形内角和为 180°，第三个角为 180°-37°-46°=97°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_002,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-38°-49°=93°。 步骤 3：得到答案 93。,把两个已知角之和当成答案。,答案 93 正确。三角形内角和为 180°，第三个角为 180°-38°-49°=93°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_003,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-39°-52°=89°。 步骤 3：得到答案 89。,把两个已知角之和当成答案。,答案 89 正确。三角形内角和为 180°，第三个角为 180°-39°-52°=89°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_004,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-40°-55°=85°。 步骤 3：得到答案 85。,把两个已知角之和当成答案。,答案 85 正确。三角形内角和为 180°，第三个角为 180°-40°-55°=85°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_005,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-41°-58°=81°。 步骤 3：得到答案 81。,把两个已知角之和当成答案。,答案 81 正确。三角形内角和为 180°，第三个角为 180°-41°-58°=81°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_006,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-42°-61°=77°。 步骤 3：得到答案 77。,把两个已知角之和当成答案。,答案 77 正确。三角形内角和为 180°，第三个角为 180°-42°-61°=77°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_007,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-43°-64°=73°。 步骤 3：得到答案 73。,把两个已知角之和当成答案。,答案 73 正确。三角形内角和为 180°，第三个角为 180°-43°-64°=73°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_008,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-44°-67°=69°。 步骤 3：得到答案 69。,把两个已知角之和当成答案。,答案 69 正确。三角形内角和为 180°，第三个角为 180°-44°-67°=69°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_009,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-45°-70°=65°。 步骤 3：得到答案 65。,把两个已知角之和当成答案。,答案 65 正确。三角形内角和为 180°，第三个角为 180°-45°-70°=65°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_010,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-46°-73°=61°。 步骤 3：得到答案 61。,把两个已知角之和当成答案。,答案 61 正确。三角形内角和为 180°，第三个角为 180°-46°-73°=61°。,换一组数值，继续练习同一章节的核心结构。
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-04-triangle-angles_011,三角形三个内角和是 180°。,用 180° 减去两个已知角。,步骤 1：三角形三个内角和是 180°。 步骤 2：三角形内角和为 180°，第三个角为 180°-47°-76°=57°。 步骤 3：得到答案 57。,把两个已知角之和当成答案。,答案 57 正确。三角形内角和为 180°，第三个角为 180°-47°-76°=57°。,换一组数值，继续练习同一章节的核心结构。
