problem_id,choice_label,value,misconception,cognitive_tag,explanation
cn_jzs_jr_g9_pilot_021,B,10π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_021,C,5π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_021,D,50π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_021,E,25,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_022,A,12π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_022,B,6π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_022,C,72π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_022,D,36,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_023,A,7π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_023,B,98π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_023,C,49,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_023,E,14π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_024,A,128π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_024,B,64,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_024,D,16π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_024,E,8π,area_formula_error,formula_selection,这个选项通常来自面积公式或单位关系使用错误。
cn_jzs_jr_g9_pilot_025,A,8/3,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_025,C,5/8,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_025,D,3/5,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_025,E,3/3,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_026,B,6/10,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_026,C,4/6,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_026,D,4/4,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_026,E,10/4,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_027,A,7/9,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_027,B,2/7,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_027,C,2/2,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_027,D,9/2,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_028,A,5/5,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_028,B,10/5,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_028,C,1/2+5,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_028,E,5/10,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_029,A,6/6,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_029,B,15/6,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_029,D,9/15,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_029,E,6/9,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_030,A,5/1,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_030,C,4/5,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_030,D,1/4,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_030,E,1/1,constraint_reasoning_error,operation_selection,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_031,B,9,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_031,C,7,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_031,D,16,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_031,E,13,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_032,A,8,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_032,B,6,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_032,C,14,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_032,D,12,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_033,A,8,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_033,B,15,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_033,C,12,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_033,E,6,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_034,A,20,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_034,B,14,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_034,D,10,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_034,E,8,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_035,A,12,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_035,C,8,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_035,D,6,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_035,E,14,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_036,B,8,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_036,C,10,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_036,D,20,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
cn_jzs_jr_g9_pilot_036,E,14,constraint_reasoning_error,fluency_precision,这个选项通常来自几何约束条件理解不完整。
