id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_b4_g2_003,有 29 盒彩笔，每盒 5 支，借给同学 4 支后，还剩多少支？,141,multiple_choice,A:149|B:29|C:145|D:141|E:30,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $29 \\times 5$ = 145 支，再减去借出的 4 支，剩 141 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15902,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0173; pages=147-148; lesson=6; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_004,有 30 盒彩笔，每盒 6 支，借给同学 5 支后，还剩多少支？,175,multiple_choice,A:30|B:180|C:175|D:31|E:185,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $30 \\times 6$ = 180 支，再减去借出的 5 支，剩 175 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15903,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0210; pages=156-157; lesson=13; column=competition_boost,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_005,有 31 盒彩笔，每盒 7 支，借给同学 2 支后，还剩多少支？,215,multiple_choice,A:217|B:215|C:36|D:219|E:155,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $31 \\times 7$ = 217 支，再减去借出的 2 支，剩 215 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15904,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0056; pages=56-58; lesson=9; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_006,有 32 盒彩笔，每盒 8 支，借给同学 3 支后，还剩多少支？,253,multiple_choice,A:253|B:37|C:259|D:160|E:256,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $32 \\times 8$ = 256 支，再减去借出的 3 支，剩 253 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15905,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0147; pages=142-142; lesson=1; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_007,有 33 盒彩笔，每盒 4 支，借给同学 4 支后，还剩多少支？,128,multiple_choice,A:33|B:136|C:0|D:132|E:128,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $33 \\times 4$ = 132 支，再减去借出的 4 支，剩 128 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15906,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0163; pages=145-145; lesson=4; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_008,有 34 盒彩笔，每盒 5 支，借给同学 5 支后，还剩多少支？,165,multiple_choice,A:175|B:0|C:170|D:165|E:34,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $34 \\times 5$ = 170 支，再减去借出的 5 支，剩 165 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15907,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0164; pages=145-146; lesson=4; column=competition_boost,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_009,有 35 盒彩笔，每盒 6 支，借给同学 2 支后，还剩多少支？,208,multiple_choice,A:140|B:210|C:208|D:39|E:212,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $35 \\times 6$ = 210 支，再减去借出的 2 支，剩 208 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15908,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0219; pages=158-158; lesson=14; column=thinking_training,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g2_010,有 36 盒彩笔，每盒 7 支，借给同学 3 支后，还剩多少支？,249,multiple_choice,A:252|B:249|C:40|D:255|E:144,2,arith_natural_numbers,multiplication_modeling;two_step_word_problem,part_whole_reasoning;operation_selection,operation_selection_error;one_step_only_error,先求一共有 $36 \\times 7$ = 252 支，再减去借出的 3 支，剩 249 支。,CN Primary Math,应用题基础,cn-primary-g2-word-arithmetic,二年级：乘法模型与两步应用题,15909,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库2年级.pdf; block=grade2_b0239; pages=165-165; lesson=19; column=competition_boost,Foundation,Foundation,cn_two_step_word_problem,operation_selection;modeling_transfer,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_001,128 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"32,0",multiple_choice,"A:32,0|B:33,0|C:32,4|D:32|E:0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,128 = $4 \\times 32$ + 0，所以可以分成 32 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16000,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0060; pages=78-82; lesson=10; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_002,165 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"33,0",multiple_choice,"A:34,0|B:33,5|C:33|D:0|E:33,0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,165 = $5 \\times 33$ + 0，所以可以分成 33 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16001,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0144; pages=158-161; lesson=25; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_003,206 个小正方形，每 6 个分成一组，可以分成几整组，还剩几个？,"34,2",multiple_choice,"A:34,4|B:34|C:2|D:34,2|E:35,2",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,206 = $6 \\times 34$ + 2，所以可以分成 34 整组，还剩 2 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16002,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0180; pages=170-171; lesson=7; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_004,251 个小正方形，每 7 个分成一组，可以分成几整组，还剩几个？,"35,6",multiple_choice,"A:35|B:6|C:35,6|D:36,6|E:35,1",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,251 = $7 \\times 35$ + 6，所以可以分成 35 整组，还剩 6 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16003,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0196; pages=173-174; lesson=9; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_005,144 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"36,0",multiple_choice,"A:0|B:36,0|C:37,0|D:36,4|E:36",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,144 = $4 \\times 36$ + 0，所以可以分成 36 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16004,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0205; pages=176-177; lesson=12; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_006,189 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"37,4",multiple_choice,"A:37,4|B:38,4|C:37,1|D:37|E:4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,189 = $5 \\times 37$ + 4，所以可以分成 37 整组，还剩 4 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16005,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0215; pages=178-178; lesson=14; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_007,228 个小正方形，每 6 个分成一组，可以分成几整组，还剩几个？,"38,0",multiple_choice,"A:39,0|B:38,6|C:38|D:0|E:38,0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,228 = $6 \\times 38$ + 0，所以可以分成 38 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16006,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0216; pages=178-179; lesson=14; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_008,276 个小正方形，每 7 个分成一组，可以分成几整组，还剩几个？,"39,3",multiple_choice,"A:39,4|B:39|C:3|D:39,3|E:40,3",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,276 = $7 \\times 39$ + 3，所以可以分成 39 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16007,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0149; pages=161-162; lesson=25; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_009,160 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"40,0",multiple_choice,"A:40|B:0|C:40,0|D:41,0|E:40,4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,160 = $4 \\times 40$ + 0，所以可以分成 40 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16008,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0153; pages=162-162; lesson=2; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g3_010,208 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"41,3",multiple_choice,"A:3|B:41,3|C:42,3|D:41,2|E:41",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,208 = $5 \\times 41$ + 3，所以可以分成 41 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,16009,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库3年级.pdf; block=grade3_b0211; pages=177-178; lesson=13; column=competition_boost,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g4_001,一个长方形长 33 厘米，宽 8 厘米，面积是多少平方厘米？,264,multiple_choice,A:264|B:82|C:41|D:297|E:256,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $33 \\times 8$ = 264 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,16100,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库4年级.pdf; block=grade4_b0210; pages=160-160; lesson=10; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g4_002,一个长方形长 34 厘米，宽 4 厘米，面积是多少平方厘米？,136,multiple_choice,A:76|B:38|C:170|D:132|E:136,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $34 \\times 4$ = 136 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,16101,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库4年级.pdf; block=grade4_b0211; pages=160-161; lesson=10; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_b4_g4_003,一个长方形长 35 厘米，宽 5 厘米，面积是多少平方厘米？,175,multiple_choice,A:40|B:210|C:170|D:175|E:80,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = $35 \\times 5$ = 175 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,16102,jianzisheng_cn_elementary_batch4_v0,尖子生高分题库4年级.pdf; block=grade4_b0223; pages=164-164; lesson=14; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,batch4 Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
