problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_elem_b4_g2_001,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $27 \\times 8$ = 216 支，再减去借出的 2 支，剩 214 支。 Step 3: 检查答案格式，得到 214。,把盒数和每盒数量直接相加。,答案 214 正确，因为它保持了题目中的数量关系。先求一共有 $27 \\times 8$ = 216 支，再减去借出的 2 支，剩 214 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_002,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $28 \\times 4$ = 112 支，再减去借出的 3 支，剩 109 支。 Step 3: 检查答案格式，得到 109。,把盒数和每盒数量直接相加。,答案 109 正确，因为它保持了题目中的数量关系。先求一共有 $28 \\times 4$ = 112 支，再减去借出的 3 支，剩 109 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_003,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $29 \\times 5$ = 145 支，再减去借出的 4 支，剩 141 支。 Step 3: 检查答案格式，得到 141。,把盒数和每盒数量直接相加。,答案 141 正确，因为它保持了题目中的数量关系。先求一共有 $29 \\times 5$ = 145 支，再减去借出的 4 支，剩 141 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_004,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $30 \\times 6$ = 180 支，再减去借出的 5 支，剩 175 支。 Step 3: 检查答案格式，得到 175。,把盒数和每盒数量直接相加。,答案 175 正确，因为它保持了题目中的数量关系。先求一共有 $30 \\times 6$ = 180 支，再减去借出的 5 支，剩 175 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_005,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $31 \\times 7$ = 217 支，再减去借出的 2 支，剩 215 支。 Step 3: 检查答案格式，得到 215。,把盒数和每盒数量直接相加。,答案 215 正确，因为它保持了题目中的数量关系。先求一共有 $31 \\times 7$ = 217 支，再减去借出的 2 支，剩 215 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_006,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $32 \\times 8$ = 256 支，再减去借出的 3 支，剩 253 支。 Step 3: 检查答案格式，得到 253。,把盒数和每盒数量直接相加。,答案 253 正确，因为它保持了题目中的数量关系。先求一共有 $32 \\times 8$ = 256 支，再减去借出的 3 支，剩 253 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_007,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $33 \\times 4$ = 132 支，再减去借出的 4 支，剩 128 支。 Step 3: 检查答案格式，得到 128。,把盒数和每盒数量直接相加。,答案 128 正确，因为它保持了题目中的数量关系。先求一共有 $33 \\times 4$ = 132 支，再减去借出的 4 支，剩 128 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_008,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $34 \\times 5$ = 170 支，再减去借出的 5 支，剩 165 支。 Step 3: 检查答案格式，得到 165。,把盒数和每盒数量直接相加。,答案 165 正确，因为它保持了题目中的数量关系。先求一共有 $34 \\times 5$ = 170 支，再减去借出的 5 支，剩 165 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_009,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $35 \\times 6$ = 210 支，再减去借出的 2 支，剩 208 支。 Step 3: 检查答案格式，得到 208。,把盒数和每盒数量直接相加。,答案 208 正确，因为它保持了题目中的数量关系。先求一共有 $35 \\times 6$ = 210 支，再减去借出的 2 支，剩 208 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g2_010,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 $36 \\times 7$ = 252 支，再减去借出的 3 支，剩 249 支。 Step 3: 检查答案格式，得到 249。,把盒数和每盒数量直接相加。,答案 249 正确，因为它保持了题目中的数量关系。先求一共有 $36 \\times 7$ = 252 支，再减去借出的 3 支，剩 249 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_b4_g3_001,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 128 = $4 \\times 32$ + 0，所以可以分成 32 整组，还剩 0 个。 Step 3: 检查答案格式，得到 32,0。",看到有剩余就把商多加 1。,"答案 32,0 正确，因为它保持了题目中的数量关系。128 = $4 \\times 32$ + 0，所以可以分成 32 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_002,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 165 = $5 \\times 33$ + 0，所以可以分成 33 整组，还剩 0 个。 Step 3: 检查答案格式，得到 33,0。",看到有剩余就把商多加 1。,"答案 33,0 正确，因为它保持了题目中的数量关系。165 = $5 \\times 33$ + 0，所以可以分成 33 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_003,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 206 = $6 \\times 34$ + 2，所以可以分成 34 整组，还剩 2 个。 Step 3: 检查答案格式，得到 34,2。",看到有剩余就把商多加 1。,"答案 34,2 正确，因为它保持了题目中的数量关系。206 = $6 \\times 34$ + 2，所以可以分成 34 整组，还剩 2 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_004,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 251 = $7 \\times 35$ + 6，所以可以分成 35 整组，还剩 6 个。 Step 3: 检查答案格式，得到 35,6。",看到有剩余就把商多加 1。,"答案 35,6 正确，因为它保持了题目中的数量关系。251 = $7 \\times 35$ + 6，所以可以分成 35 整组，还剩 6 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_005,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 144 = $4 \\times 36$ + 0，所以可以分成 36 整组，还剩 0 个。 Step 3: 检查答案格式，得到 36,0。",看到有剩余就把商多加 1。,"答案 36,0 正确，因为它保持了题目中的数量关系。144 = $4 \\times 36$ + 0，所以可以分成 36 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_006,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 189 = $5 \\times 37$ + 4，所以可以分成 37 整组，还剩 4 个。 Step 3: 检查答案格式，得到 37,4。",看到有剩余就把商多加 1。,"答案 37,4 正确，因为它保持了题目中的数量关系。189 = $5 \\times 37$ + 4，所以可以分成 37 整组，还剩 4 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_007,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 228 = $6 \\times 38$ + 0，所以可以分成 38 整组，还剩 0 个。 Step 3: 检查答案格式，得到 38,0。",看到有剩余就把商多加 1。,"答案 38,0 正确，因为它保持了题目中的数量关系。228 = $6 \\times 38$ + 0，所以可以分成 38 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_008,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 276 = $7 \\times 39$ + 3，所以可以分成 39 整组，还剩 3 个。 Step 3: 检查答案格式，得到 39,3。",看到有剩余就把商多加 1。,"答案 39,3 正确，因为它保持了题目中的数量关系。276 = $7 \\times 39$ + 3，所以可以分成 39 整组，还剩 3 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_009,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 160 = $4 \\times 40$ + 0，所以可以分成 40 整组，还剩 0 个。 Step 3: 检查答案格式，得到 40,0。",看到有剩余就把商多加 1。,"答案 40,0 正确，因为它保持了题目中的数量关系。160 = $4 \\times 40$ + 0，所以可以分成 40 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g3_010,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 208 = $5 \\times 41$ + 3，所以可以分成 41 整组，还剩 3 个。 Step 3: 检查答案格式，得到 41,3。",看到有剩余就把商多加 1。,"答案 41,3 正确，因为它保持了题目中的数量关系。208 = $5 \\times 41$ + 3，所以可以分成 41 整组，还剩 3 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_b4_g4_001,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $33 \\times 8$ = 264 平方厘米。 Step 3: 检查答案格式，得到 264。,把面积公式和周长公式混用。,答案 264 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $33 \\times 8$ = 264 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_002,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $34 \\times 4$ = 136 平方厘米。 Step 3: 检查答案格式，得到 136。,把面积公式和周长公式混用。,答案 136 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $34 \\times 4$ = 136 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_003,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $35 \\times 5$ = 175 平方厘米。 Step 3: 检查答案格式，得到 175。,把面积公式和周长公式混用。,答案 175 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $35 \\times 5$ = 175 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_004,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $36 \\times 6$ = 216 平方厘米。 Step 3: 检查答案格式，得到 216。,把面积公式和周长公式混用。,答案 216 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $36 \\times 6$ = 216 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_005,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $37 \\times 7$ = 259 平方厘米。 Step 3: 检查答案格式，得到 259。,把面积公式和周长公式混用。,答案 259 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $37 \\times 7$ = 259 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_006,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $38 \\times 8$ = 304 平方厘米。 Step 3: 检查答案格式，得到 304。,把面积公式和周长公式混用。,答案 304 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $38 \\times 8$ = 304 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_007,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $39 \\times 4$ = 156 平方厘米。 Step 3: 检查答案格式，得到 156。,把面积公式和周长公式混用。,答案 156 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $39 \\times 4$ = 156 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_008,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $40 \\times 5$ = 200 平方厘米。 Step 3: 检查答案格式，得到 200。,把面积公式和周长公式混用。,答案 200 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $40 \\times 5$ = 200 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_009,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $41 \\times 6$ = 246 平方厘米。 Step 3: 检查答案格式，得到 246。,把面积公式和周长公式混用。,答案 246 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $41 \\times 6$ = 246 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g4_010,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = $42 \\times 7$ = 294 平方厘米。 Step 3: 检查答案格式，得到 294。,把面积公式和周长公式混用。,答案 294 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = $42 \\times 7$ = 294 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_b4_g5_001,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{20}$ + $\\frac{3}{20}$ = $\\frac{4}{20}$ = $\\frac{1}{5}$。 Step 3: 检查答案格式，得到 1/5。,把分母也相加。,答案 1/5 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{20}$ + $\\frac{3}{20}$ = $\\frac{4}{20}$ = $\\frac{1}{5}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_002,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{5}{21}$ + $\\frac{1}{21}$ = $\\frac{6}{21}$ = $\\frac{2}{7}$。 Step 3: 检查答案格式，得到 2/7。,把分母也相加。,答案 2/7 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{5}{21}$ + $\\frac{1}{21}$ = $\\frac{6}{21}$ = $\\frac{2}{7}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_003,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{3}{24}$ + $\\frac{8}{24}$ = $\\frac{11}{24}$ = $\\frac{11}{24}$。 Step 3: 检查答案格式，得到 11/24。,把分母也相加。,答案 11/24 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{3}{24}$ + $\\frac{8}{24}$ = $\\frac{11}{24}$ = $\\frac{11}{24}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_004,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{4}{25}$ + $\\frac{8}{25}$ = $\\frac{12}{25}$ = $\\frac{12}{25}$。 Step 3: 检查答案格式，得到 12/25。,把分母也相加。,答案 12/25 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{4}{25}$ + $\\frac{8}{25}$ = $\\frac{12}{25}$ = $\\frac{12}{25}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_005,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{2}{27}$ + $\\frac{8}{27}$ = $\\frac{10}{27}$ = $\\frac{10}{27}$。 Step 3: 检查答案格式，得到 10/27。,把分母也相加。,答案 10/27 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{2}{27}$ + $\\frac{8}{27}$ = $\\frac{10}{27}$ = $\\frac{10}{27}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_006,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{10}{30}$ + $\\frac{7}{30}$ = $\\frac{17}{30}$ = $\\frac{17}{30}$。 Step 3: 检查答案格式，得到 17/30。,把分母也相加。,答案 17/30 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{10}{30}$ + $\\frac{7}{30}$ = $\\frac{17}{30}$ = $\\frac{17}{30}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_007,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{7}$ + $\\frac{2}{7}$ = $\\frac{3}{7}$ = $\\frac{3}{7}$。 Step 3: 检查答案格式，得到 3/7。,把分母也相加。,答案 3/7 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{7}$ + $\\frac{2}{7}$ = $\\frac{3}{7}$ = $\\frac{3}{7}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_008,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{2}{9}$ + $\\frac{3}{9}$ = $\\frac{5}{9}$ = $\\frac{5}{9}$。 Step 3: 检查答案格式，得到 5/9。,把分母也相加。,答案 5/9 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{2}{9}$ + $\\frac{3}{9}$ = $\\frac{5}{9}$ = $\\frac{5}{9}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_009,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{3}{10}$ + $\\frac{1}{10}$ = $\\frac{4}{10}$ = $\\frac{2}{5}$。 Step 3: 检查答案格式，得到 2/5。,把分母也相加。,答案 2/5 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{3}{10}$ + $\\frac{1}{10}$ = $\\frac{4}{10}$ = $\\frac{2}{5}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g5_010,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：$\\frac{1}{11}$ + $\\frac{1}{11}$ = $\\frac{2}{11}$ = $\\frac{2}{11}$。 Step 3: 检查答案格式，得到 2/11。,把分母也相加。,答案 2/11 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：$\\frac{1}{11}$ + $\\frac{1}{11}$ = $\\frac{2}{11}$ = $\\frac{2}{11}$。,换成异分母分数，需要先通分。
cn_jzs_elem_b4_g6_001,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $320 \\times 90\\%$ = 288 元。 Step 3: 检查答案格式，得到 288。,直接用原价减去百分数本身。,答案 288 正确，因为它保持了题目中的数量关系。降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $320 \\times 90\\%$ = 288 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_002,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $330 \\times 85\\%$ = 280.5 元。 Step 3: 检查答案格式，得到 280.5。,直接用原价减去百分数本身。,答案 280.5 正确，因为它保持了题目中的数量关系。降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $330 \\times 85\\%$ = 280.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_003,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $340 \\times 80\\%$ = 272 元。 Step 3: 检查答案格式，得到 272。,直接用原价减去百分数本身。,答案 272 正确，因为它保持了题目中的数量关系。降价 $20\\%$ 后支付原价的 $80\\%$，售价为 $340 \\times 80\\%$ = 272 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_004,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $350 \\times 75\\%$ = 262.5 元。 Step 3: 检查答案格式，得到 262.5。,直接用原价减去百分数本身。,答案 262.5 正确，因为它保持了题目中的数量关系。降价 $25\\%$ 后支付原价的 $75\\%$，售价为 $350 \\times 75\\%$ = 262.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_005,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $30\\%$ 后支付原价的 $70\\%$，售价为 $360 \\times 70\\%$ = 252 元。 Step 3: 检查答案格式，得到 252。,直接用原价减去百分数本身。,答案 252 正确，因为它保持了题目中的数量关系。降价 $30\\%$ 后支付原价的 $70\\%$，售价为 $360 \\times 70\\%$ = 252 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_006,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $40\\%$ 后支付原价的 $60\\%$，售价为 $370 \\times 60\\%$ = 222 元。 Step 3: 检查答案格式，得到 222。,直接用原价减去百分数本身。,答案 222 正确，因为它保持了题目中的数量关系。降价 $40\\%$ 后支付原价的 $60\\%$，售价为 $370 \\times 60\\%$ = 222 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_007,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $380 \\times 90\\%$ = 342 元。 Step 3: 检查答案格式，得到 342。,直接用原价减去百分数本身。,答案 342 正确，因为它保持了题目中的数量关系。降价 $10\\%$ 后支付原价的 $90\\%$，售价为 $380 \\times 90\\%$ = 342 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_b4_g6_008,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $390 \\times 85\\%$ = 331.5 元。 Step 3: 检查答案格式，得到 331.5。,直接用原价减去百分数本身。,答案 331.5 正确，因为它保持了题目中的数量关系。降价 $15\\%$ 后支付原价的 $85\\%$，售价为 $390 \\times 85\\%$ = 331.5 元。,把降价改成涨价，比较计算结构。
