id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_jr_g7_b3_022,不等式 x≤3 在数轴上的表示是哪一种？,实心圆在 3，向左,multiple_choice,A:空心圆在 2，向左|B:实心圆在 2，向右|C:空心圆在 5，向右|D:实心圆在 0，向右|E:实心圆在 3，向左,3,alg_linear_inequalities;arith_integers,number_line_inequality;inequality_interpretation,inequality_graph;open_closed_endpoint,open_closed_endpoint_error;direction_error,严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 3，向左”。,CN Junior High Math,不等式,cn-junior-g7-inequality-number-line,七年级：不等式解集与数轴,21221,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0051; pages=162-164; lesson=15; column=competition_boost,Standard,Algebra Readiness,cn_g7_inequality_number_line,relation_reasoning;spatial_reasoning,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_023,不等式 x>-4 在数轴上的表示是哪一种？,空心圆在 -4，向右,multiple_choice,A:实心圆在 2，向右|B:空心圆在 5，向右|C:实心圆在 0，向右|D:空心圆在 -4，向右|E:空心圆在 2，向左,3,alg_linear_inequalities;arith_integers,number_line_inequality;inequality_interpretation,inequality_graph;open_closed_endpoint,open_closed_endpoint_error;direction_error,严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 -4，向右”。,CN Junior High Math,不等式,cn-junior-g7-inequality-number-line,七年级：不等式解集与数轴,21222,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0060; pages=193-194; lesson=16; column=competition_boost,Standard,Algebra Readiness,cn_g7_inequality_number_line,relation_reasoning;spatial_reasoning,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_024,不等式 x≤0 在数轴上的表示是哪一种？,实心圆在 0，向左,multiple_choice,A:空心圆在 5，向右|B:实心圆在 0，向右|C:实心圆在 0，向左|D:空心圆在 2，向左|E:实心圆在 2，向右,3,alg_linear_inequalities;arith_integers,number_line_inequality;inequality_interpretation,inequality_graph;open_closed_endpoint,open_closed_endpoint_error;direction_error,严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 0，向左”。,CN Junior High Math,不等式,cn-junior-g7-inequality-number-line,七年级：不等式解集与数轴,21223,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0066; pages=203-203; lesson=16; column=worked_example,Standard,Algebra Readiness,cn_g7_inequality_number_line,relation_reasoning;spatial_reasoning,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_025,长方形的长为 2x，宽为 3，面积是多少？,6x,multiple_choice,A:6|B:6x|C:5x|D:10x|E:2x+3,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 2x×3=6x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21224,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0065; pages=202-203; lesson=16; column=competition_boost,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_026,长方形的长为 3x，宽为 4，面积是多少？,12x,multiple_choice,A:12x|B:7x|C:14x|D:3x+4|E:12,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 3x×4=12x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21225,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0073; pages=221-222; lesson=16; column=competition_boost,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_027,长方形的长为 5x，宽为 2，面积是多少？,10x,multiple_choice,A:7x|B:14x|C:5x+2|D:10|E:10x,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 5x×2=10x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21226,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0078; pages=229-231; lesson=22; column=competition_boost,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_028,长方形的长为 4x，宽为 6，面积是多少？,24x,multiple_choice,A:20x|B:4x+6|C:24|D:24x|E:10x,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 4x×6=24x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21227,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0090; pages=266-270; lesson=25; column=competition_boost,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_029,长方形的长为 7x，宽为 3，面积是多少？,21x,multiple_choice,A:7x+3|B:21|C:21x|D:10x|E:20x,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 7x×3=21x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21228,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0091; pages=270-275; lesson=25; column=competition_boost,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_030,长方形的长为 6x，宽为 5，面积是多少？,30x,multiple_choice,A:30|B:30x|C:11x|D:22x|E:6x+5,3,geo_area;prealg_expressions,area_expression;monomial_multiplication,rectangle_area_expression;geometry_to_expression,perimeter_area_confusion;missing_variable_error,长方形面积=长×宽，所以面积为 6x×5=30x。,CN Junior High Math,基础几何,cn-junior-g7-area-expressions,七年级：面积与整式表达,21229,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0058; pages=190-191; lesson=16; column=worked_example,Standard,Bridge,cn_area_expression,modeling;symbolic_fluency,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_031,三角形两个内角分别是 50° 和 60°，第三个内角是多少度？,70,multiple_choice,A:70|B:110|C:130|D:120|E:80,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，所以第三个内角为 180°-50°-60°=70°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,21230,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0048; pages=151-154; lesson=13; column=competition_boost,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
cn_jzs_jr_g7_b3_032,三角形两个内角分别是 35° 和 75°，第三个内角是多少度？,70,multiple_choice,A:110|B:145|C:105|D:80|E:70,3,geo_triangle_angles;geo_triangles,triangle_angle_sum;angle_subtraction,missing_triangle_angle;angle_sum,angle_sum_error;arithmetic_slip,三角形内角和为 180°，所以第三个内角为 180°-35°-75°=70°。,CN Junior High Math,基础几何,cn-junior-g7-triangle-angles,七年级：三角形内角和,21231,jianzisheng_cn_junior_grade7_batch3_v0,尖子生高分题库7年级.pdf; block=grade7_b0052; pages=164-168; lesson=15; column=competition_boost,Standard,Bridge,cn_g7_triangle_angle_sum,geometric_reasoning;fluency_precision,110,Grade 7 junior-high pilot item generated from cleaned OCR coverage signals. Original-equivalent project-native content; no full textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,pilot
