problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g7_b3_011,把 x 的值替换进代数式。,先乘法，再加减。,Step 1: 把 x 的值替换进代数式。 Step 2: 把 $x=-1$ 代入，得到 5×-1+6=1。 Step 3: 得到答案 1。,把 ax 误算成 a+x。,答案 1 正确。把 $x=-1$ 代入，得到 5×-1+6=1。,加入 x^2 项，练习先乘方再乘法。
cn_jzs_jr_g7_b3_012,把 x 的值替换进代数式。,先乘法，再加减。,Step 1: 把 x 的值替换进代数式。 Step 2: 把 $x=-2$ 代入，得到 -6×-2+2=14。 Step 3: 得到答案 14。,把 ax 误算成 a+x。,答案 14 正确。把 $x=-2$ 代入，得到 -6×-2+2=14。,加入 x^2 项，练习先乘方再乘法。
cn_jzs_jr_g7_b3_013,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=4$。关键是括号外的 2 要乘括号内每一项。 Step 3: 得到答案 4。,去括号时只乘 x，漏乘常数项。,答案 4 正确。先去括号或先移项都可以。化简后解得 $x=4$。关键是括号外的 2 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_014,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=5$。关键是括号外的 3 要乘括号内每一项。 Step 3: 得到答案 5。,去括号时只乘 x，漏乘常数项。,答案 5 正确。先去括号或先移项都可以。化简后解得 $x=5$。关键是括号外的 3 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_015,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=3$。关键是括号外的 4 要乘括号内每一项。 Step 3: 得到答案 3。,去括号时只乘 x，漏乘常数项。,答案 3 正确。先去括号或先移项都可以。化简后解得 $x=3$。关键是括号外的 4 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_016,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=4$。关键是括号外的 5 要乘括号内每一项。 Step 3: 得到答案 4。,去括号时只乘 x，漏乘常数项。,答案 4 正确。先去括号或先移项都可以。化简后解得 $x=4$。关键是括号外的 5 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_017,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=6$。关键是括号外的 2 要乘括号内每一项。 Step 3: 得到答案 6。,去括号时只乘 x，漏乘常数项。,答案 6 正确。先去括号或先移项都可以。化简后解得 $x=6$。关键是括号外的 2 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_018,可以先把括号去掉。,括号外的数要乘括号中的每一项。,Step 1: 可以先把括号去掉。 Step 2: 先去括号或先移项都可以。化简后解得 $x=7$。关键是括号外的 3 要乘括号内每一项。 Step 3: 得到答案 7。,去括号时只乘 x，漏乘常数项。,答案 7 正确。先去括号或先移项都可以。化简后解得 $x=7$。关键是括号外的 3 要乘括号内每一项。,在等号两边都放含括号表达式。
cn_jzs_jr_g7_b3_019,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 2，向右”。 Step 3: 得到答案 空心圆在 2，向右。,把空心圆和实心圆用反，或把方向画反。,答案 空心圆在 2，向右 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 2，向右”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_020,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 5，向左”。 Step 3: 得到答案 空心圆在 5，向左。,把空心圆和实心圆用反，或把方向画反。,答案 空心圆在 5，向左 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 5，向左”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_021,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 -1，向右”。 Step 3: 得到答案 实心圆在 -1，向右。,把空心圆和实心圆用反，或把方向画反。,答案 实心圆在 -1，向右 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 -1，向右”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_022,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 3，向左”。 Step 3: 得到答案 实心圆在 3，向左。,把空心圆和实心圆用反，或把方向画反。,答案 实心圆在 3，向左 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 3，向左”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_023,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 -4，向右”。 Step 3: 得到答案 空心圆在 -4，向右。,把空心圆和实心圆用反，或把方向画反。,答案 空心圆在 -4，向右 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“空心圆在 -4，向右”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_024,先判断端点是否包含。,大于向右，小于向左。,Step 1: 先判断端点是否包含。 Step 2: 严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 0，向左”。 Step 3: 得到答案 实心圆在 0，向左。,把空心圆和实心圆用反，或把方向画反。,答案 实心圆在 0，向左 正确。严格不等号用空心圆，含等号用实心圆；大于向右，小于向左。因此答案是“实心圆在 0，向左”。,给出数轴图，反写不等式。
cn_jzs_jr_g7_b3_025,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 2x×3=6x。 Step 3: 得到答案 6x。,把面积算成周长，或漏写 x。,答案 6x 正确。长方形面积=长×宽，所以面积为 2x×3=6x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_026,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 3x×4=12x。 Step 3: 得到答案 12x。,把面积算成周长，或漏写 x。,答案 12x 正确。长方形面积=长×宽，所以面积为 3x×4=12x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_027,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 5x×2=10x。 Step 3: 得到答案 10x。,把面积算成周长，或漏写 x。,答案 10x 正确。长方形面积=长×宽，所以面积为 5x×2=10x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_028,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 4x×6=24x。 Step 3: 得到答案 24x。,把面积算成周长，或漏写 x。,答案 24x 正确。长方形面积=长×宽，所以面积为 4x×6=24x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_029,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 7x×3=21x。 Step 3: 得到答案 21x。,把面积算成周长，或漏写 x。,答案 21x 正确。长方形面积=长×宽，所以面积为 7x×3=21x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_030,先回忆长方形面积公式。,含 x 的长乘以常数宽，系数相乘，x 保留。,Step 1: 先回忆长方形面积公式。 Step 2: 长方形面积=长×宽，所以面积为 6x×5=30x。 Step 3: 得到答案 30x。,把面积算成周长，或漏写 x。,答案 30x 正确。长方形面积=长×宽，所以面积为 6x×5=30x。,给出面积和宽，反求长。
cn_jzs_jr_g7_b3_031,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-50°-60°=70°。 Step 3: 得到答案 70。,把两个已知角之和当作第三个角。,答案 70 正确。三角形内角和为 180°，所以第三个内角为 180°-50°-60°=70°。,把一个角设为 x，建立方程求角度。
cn_jzs_jr_g7_b3_032,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-35°-75°=70°。 Step 3: 得到答案 70。,把两个已知角之和当作第三个角。,答案 70 正确。三角形内角和为 180°，所以第三个内角为 180°-35°-75°=70°。,把一个角设为 x，建立方程求角度。
cn_jzs_jr_g7_b3_033,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-42°-68°=70°。 Step 3: 得到答案 70。,把两个已知角之和当作第三个角。,答案 70 正确。三角形内角和为 180°，所以第三个内角为 180°-42°-68°=70°。,把一个角设为 x，建立方程求角度。
cn_jzs_jr_g7_b3_034,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-48°-57°=75°。 Step 3: 得到答案 75。,把两个已知角之和当作第三个角。,答案 75 正确。三角形内角和为 180°，所以第三个内角为 180°-48°-57°=75°。,把一个角设为 x，建立方程求角度。
cn_jzs_jr_g7_b3_035,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-66°-44°=70°。 Step 3: 得到答案 70。,把两个已知角之和当作第三个角。,答案 70 正确。三角形内角和为 180°，所以第三个内角为 180°-66°-44°=70°。,把一个角设为 x，建立方程求角度。
cn_jzs_jr_g7_b3_036,三角形三个内角和是 180°。,用 180° 减去两个已知角。,Step 1: 三角形三个内角和是 180°。 Step 2: 三角形内角和为 180°，所以第三个内角为 180°-30°-80°=70°。 Step 3: 得到答案 70。,把两个已知角之和当作第三个角。,答案 70 正确。三角形内角和为 180°，所以第三个内角为 180°-30°-80°=70°。,把一个角设为 x，建立方程求角度。
