problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_jr_g9_b2_016,面积是二维量，比例会平方。,把边长比的两个数分别平方。,Step 1: 面积是二维量，比例会平方。 Step 2: 相似图形面积比等于边长比的平方，所以面积比为 $5^2$:$6^2$=25:36。 Step 3: 得到答案 25:36。,直接把边长比当作面积比。,答案 25:36 正确。相似图形面积比等于边长比的平方，所以面积比为 $5^2$:$6^2$=25:36。,给出面积比，反求边长比。
cn_jzs_jr_g9_b2_017,面积是二维量，比例会平方。,把边长比的两个数分别平方。,Step 1: 面积是二维量，比例会平方。 Step 2: 相似图形面积比等于边长比的平方，所以面积比为 $1^2$:$4^2$=1:16。 Step 3: 得到答案 1:16。,直接把边长比当作面积比。,答案 1:16 正确。相似图形面积比等于边长比的平方，所以面积比为 $1^2$:$4^2$=1:16。,给出面积比，反求边长比。
cn_jzs_jr_g9_b2_018,面积是二维量，比例会平方。,把边长比的两个数分别平方。,Step 1: 面积是二维量，比例会平方。 Step 2: 相似图形面积比等于边长比的平方，所以面积比为 $2^2$:$5^2$=4:25。 Step 3: 得到答案 4:25。,直接把边长比当作面积比。,答案 4:25 正确。相似图形面积比等于边长比的平方，所以面积比为 $2^2$:$5^2$=4:25。,给出面积比，反求边长比。
cn_jzs_jr_g9_b2_019,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($5^2$+$12^2$)=13。 Step 3: 得到答案 13。,直接把半径和切线长相加。,答案 13 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($5^2$+$12^2$)=13。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_020,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($6^2$+$8^2$)=10。 Step 3: 得到答案 10。,直接把半径和切线长相加。,答案 10 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($6^2$+$8^2$)=10。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_021,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($8^2$+$15^2$)=17。 Step 3: 得到答案 17。,直接把半径和切线长相加。,答案 17 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($8^2$+$15^2$)=17。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_022,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($7^2$+$24^2$)=25。 Step 3: 得到答案 25。,直接把半径和切线长相加。,答案 25 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($7^2$+$24^2$)=25。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_023,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($9^2$+$12^2$)=15。 Step 3: 得到答案 15。,直接把半径和切线长相加。,答案 15 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($9^2$+$12^2$)=15。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_024,切点处的半径与切线垂直。,把 OA 和 PA 看成直角三角形的两条直角边。,Step 1: 切点处的半径与切线垂直。 Step 2: 半径垂直于切线，所以 △OAP 是直角三角形。OP=√($10^2$+$24^2$)=26。 Step 3: 得到答案 26。,直接把半径和切线长相加。,答案 26 正确。半径垂直于切线，所以 △OAP 是直角三角形。OP=√($10^2$+$24^2$)=26。,给出 OP 和半径，反求切线长。
cn_jzs_jr_g9_b2_025,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-1/5=4/5。 Step 3: 得到答案 4/5。,把不发生的概率仍写成原概率。,答案 4/5 正确。事件不发生的概率是补事件概率，等于 1-1/5=4/5。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_026,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-2/7=5/7。 Step 3: 得到答案 5/7。,把不发生的概率仍写成原概率。,答案 5/7 正确。事件不发生的概率是补事件概率，等于 1-2/7=5/7。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_027,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-3/10=7/10。 Step 3: 得到答案 7/10。,把不发生的概率仍写成原概率。,答案 7/10 正确。事件不发生的概率是补事件概率，等于 1-3/10=7/10。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_028,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-1/4=3/4。 Step 3: 得到答案 3/4。,把不发生的概率仍写成原概率。,答案 3/4 正确。事件不发生的概率是补事件概率，等于 1-1/4=3/4。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_029,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-5/12=7/12。 Step 3: 得到答案 7/12。,把不发生的概率仍写成原概率。,答案 7/12 正确。事件不发生的概率是补事件概率，等于 1-5/12=7/12。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_030,事件发生和不发生构成全部情况。,用 1 减去事件发生的概率。,Step 1: 事件发生和不发生构成全部情况。 Step 2: 事件不发生的概率是补事件概率，等于 1-2/9=7/9。 Step 3: 得到答案 7/9。,把不发生的概率仍写成原概率。,答案 7/9 正确。事件不发生的概率是补事件概率，等于 1-2/9=7/9。,给出不发生概率，反求发生概率。
cn_jzs_jr_g9_b2_031,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 14-2=12。 Step 3: 得到答案 12。,把中位数当成极差。,答案 12 正确。极差等于最大值减最小值，所以极差为 14-2=12。,给出极差和部分数据，反推可能的最大值。
cn_jzs_jr_g9_b2_032,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 15-3=12。 Step 3: 得到答案 12。,把中位数当成极差。,答案 12 正确。极差等于最大值减最小值，所以极差为 15-3=12。,给出极差和部分数据，反推可能的最大值。
cn_jzs_jr_g9_b2_033,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 13-1=12。 Step 3: 得到答案 12。,把中位数当成极差。,答案 12 正确。极差等于最大值减最小值，所以极差为 13-1=12。,给出极差和部分数据，反推可能的最大值。
cn_jzs_jr_g9_b2_034,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 20-5=15。 Step 3: 得到答案 15。,把中位数当成极差。,答案 15 正确。极差等于最大值减最小值，所以极差为 20-5=15。,给出极差和部分数据，反推可能的最大值。
cn_jzs_jr_g9_b2_035,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 18-4=14。 Step 3: 得到答案 14。,把中位数当成极差。,答案 14 正确。极差等于最大值减最小值，所以极差为 18-4=14。,给出极差和部分数据，反推可能的最大值。
cn_jzs_jr_g9_b2_036,先找到这组数据中的最大值和最小值。,极差是最大值减最小值。,Step 1: 先找到这组数据中的最大值和最小值。 Step 2: 极差等于最大值减最小值，所以极差为 21-6=15。 Step 3: 得到答案 15。,把中位数当成极差。,答案 15 正确。极差等于最大值减最小值，所以极差为 21-6=15。,给出极差和部分数据，反推可能的最大值。
