problem_id,hint_1,hint_2,step_by_step,common_mistake,why_correct,variant_idea
cn_jzs_elem_pilot_g2_005,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 7 x 8 = 56 支，再减去借出的 2 支，剩 54 支。 Step 3: 检查答案格式，得到 54。,把盒数和每盒数量直接相加。,答案 54 正确，因为它保持了题目中的数量关系。先求一共有 7 x 8 = 56 支，再减去借出的 2 支，剩 54 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_pilot_g2_006,先求总数。,借出以后要从总数里减去。,Step 1: 先求总数。 Step 2: 先求一共有 8 x 4 = 32 支，再减去借出的 3 支，剩 29 支。 Step 3: 检查答案格式，得到 29。,把盒数和每盒数量直接相加。,答案 29 正确，因为它保持了题目中的数量关系。先求一共有 8 x 4 = 32 支，再减去借出的 3 支，剩 29 支。,改成又买来若干支，练习先乘后加。
cn_jzs_elem_pilot_g3_001,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 32 = 4 x 8 + 0，所以可以分成 8 整组，还剩 0 个。 Step 3: 检查答案格式，得到 8,0。",看到有剩余就把商多加 1。,"答案 8,0 正确，因为它保持了题目中的数量关系。32 = 4 x 8 + 0，所以可以分成 8 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g3_002,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 46 = 5 x 9 + 1，所以可以分成 9 整组，还剩 1 个。 Step 3: 检查答案格式，得到 9,1。",看到有剩余就把商多加 1。,"答案 9,1 正确，因为它保持了题目中的数量关系。46 = 5 x 9 + 1，所以可以分成 9 整组，还剩 1 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g3_003,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 62 = 6 x 10 + 2，所以可以分成 10 整组，还剩 2 个。 Step 3: 检查答案格式，得到 10,2。",看到有剩余就把商多加 1。,"答案 10,2 正确，因为它保持了题目中的数量关系。62 = 6 x 10 + 2，所以可以分成 10 整组，还剩 2 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g3_004,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 80 = 7 x 11 + 3，所以可以分成 11 整组，还剩 3 个。 Step 3: 检查答案格式，得到 11,3。",看到有剩余就把商多加 1。,"答案 11,3 正确，因为它保持了题目中的数量关系。80 = 7 x 11 + 3，所以可以分成 11 整组，还剩 3 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g3_005,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 48 = 4 x 12 + 0，所以可以分成 12 整组，还剩 0 个。 Step 3: 检查答案格式，得到 12,0。",看到有剩余就把商多加 1。,"答案 12,0 正确，因为它保持了题目中的数量关系。48 = 4 x 12 + 0，所以可以分成 12 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g3_006,把总数写成 除数 x 商 + 余数。,余数一定小于每组的个数。,"Step 1: 把总数写成 除数 x 商 + 余数。 Step 2: 65 = 5 x 13 + 0，所以可以分成 13 整组，还剩 0 个。 Step 3: 检查答案格式，得到 13,0。",看到有剩余就把商多加 1。,"答案 13,0 正确，因为它保持了题目中的数量关系。65 = 5 x 13 + 0，所以可以分成 13 整组，还剩 0 个。",改成按颜色循环排列，求某个位置的颜色。
cn_jzs_elem_pilot_g4_001,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 9 x 4 = 36 平方厘米。 Step 3: 检查答案格式，得到 36。,把面积公式和周长公式混用。,答案 36 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 9 x 4 = 36 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g4_002,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 10 x 5 = 50 平方厘米。 Step 3: 检查答案格式，得到 50。,把面积公式和周长公式混用。,答案 50 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 10 x 5 = 50 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g4_003,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 11 x 6 = 66 平方厘米。 Step 3: 检查答案格式，得到 66。,把面积公式和周长公式混用。,答案 66 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 11 x 6 = 66 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g4_004,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 12 x 7 = 84 平方厘米。 Step 3: 检查答案格式，得到 84。,把面积公式和周长公式混用。,答案 84 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 12 x 7 = 84 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g4_005,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 13 x 8 = 104 平方厘米。 Step 3: 检查答案格式，得到 104。,把面积公式和周长公式混用。,答案 104 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 13 x 8 = 104 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g4_006,判断题目问的是面积还是周长。,长方形面积用长乘宽。,Step 1: 判断题目问的是面积还是周长。 Step 2: 长方形面积 = 长 x 宽 = 14 x 4 = 56 平方厘米。 Step 3: 检查答案格式，得到 56。,把面积公式和周长公式混用。,答案 56 正确，因为它保持了题目中的数量关系。长方形面积 = 长 x 宽 = 14 x 4 = 56 平方厘米。,给出面积和长，反求宽。
cn_jzs_elem_pilot_g5_001,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：1/6 + 1/6 = 2/6 = 1/3。 Step 3: 检查答案格式，得到 1/3。,把分母也相加。,答案 1/3 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：1/6 + 1/6 = 2/6 = 1/3。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g5_002,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：2/8 + 2/8 = 4/8 = 1/2。 Step 3: 检查答案格式，得到 1/2。,把分母也相加。,答案 1/2 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：2/8 + 2/8 = 4/8 = 1/2。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g5_003,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：3/10 + 2/10 = 5/10 = 1/2。 Step 3: 检查答案格式，得到 1/2。,把分母也相加。,答案 1/2 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：3/10 + 2/10 = 5/10 = 1/2。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g5_004,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：4/12 + 2/12 = 6/12 = 1/2。 Step 3: 检查答案格式，得到 1/2。,把分母也相加。,答案 1/2 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：4/12 + 2/12 = 6/12 = 1/2。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g5_005,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：5/15 + 2/15 = 7/15 = 7/15。 Step 3: 检查答案格式，得到 7/15。,把分母也相加。,答案 7/15 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：5/15 + 2/15 = 7/15 = 7/15。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g5_006,两个分数的分母相同。,分子相加后记得约分。,Step 1: 两个分数的分母相同。 Step 2: 同分母分数相加，分母不变，分子相加：6/18 + 2/18 = 8/18 = 4/9。 Step 3: 检查答案格式，得到 4/9。,把分母也相加。,答案 4/9 正确，因为它保持了题目中的数量关系。同分母分数相加，分母不变，分子相加：6/18 + 2/18 = 8/18 = 4/9。,换成异分母分数，需要先通分。
cn_jzs_elem_pilot_g6_001,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 10% 后支付原价的 90%，售价为 80 x 90% = 72 元。 Step 3: 检查答案格式，得到 72。,直接用原价减去百分数本身。,答案 72 正确，因为它保持了题目中的数量关系。降价 10% 后支付原价的 90%，售价为 80 x 90% = 72 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_pilot_g6_002,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 15% 后支付原价的 85%，售价为 90 x 85% = 76.5 元。 Step 3: 检查答案格式，得到 76.5。,直接用原价减去百分数本身。,答案 76.5 正确，因为它保持了题目中的数量关系。降价 15% 后支付原价的 85%，售价为 90 x 85% = 76.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_pilot_g6_003,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 20% 后支付原价的 80%，售价为 100 x 80% = 80 元。 Step 3: 检查答案格式，得到 80。,直接用原价减去百分数本身。,答案 80 正确，因为它保持了题目中的数量关系。降价 20% 后支付原价的 80%，售价为 100 x 80% = 80 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_pilot_g6_004,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 25% 后支付原价的 75%，售价为 110 x 75% = 82.5 元。 Step 3: 检查答案格式，得到 82.5。,直接用原价减去百分数本身。,答案 82.5 正确，因为它保持了题目中的数量关系。降价 25% 后支付原价的 75%，售价为 110 x 75% = 82.5 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_pilot_g6_005,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 30% 后支付原价的 70%，售价为 120 x 70% = 84 元。 Step 3: 检查答案格式，得到 84。,直接用原价减去百分数本身。,答案 84 正确，因为它保持了题目中的数量关系。降价 30% 后支付原价的 70%，售价为 120 x 70% = 84 元。,把降价改成涨价，比较计算结构。
cn_jzs_elem_pilot_g6_006,降价后支付的是原价的百分之多少？,用原价乘以剩下的百分比。,Step 1: 降价后支付的是原价的百分之多少？ Step 2: 降价 40% 后支付原价的 60%，售价为 130 x 60% = 78 元。 Step 3: 检查答案格式，得到 78。,直接用原价减去百分数本身。,答案 78 正确，因为它保持了题目中的数量关系。降价 40% 后支付原价的 60%，售价为 130 x 60% = 78 元。,把降价改成涨价，比较计算结构。
