id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
cn_jzs_elem_pilot_g3_002,46 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"9,1",multiple_choice,"A:10,1|B:9,4|C:9|D:1|E:9,1",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,46 = 5 x 9 + 1，所以可以分成 9 整组，还剩 1 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,14201,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库3年级.pdf; block=grade3_b0084; pages=100-103; lesson=15; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g3_003,62 个小正方形，每 6 个分成一组，可以分成几整组，还剩几个？,"10,2",multiple_choice,"A:10,4|B:10|C:2|D:10,2|E:11,2",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,62 = 6 x 10 + 2，所以可以分成 10 整组，还剩 2 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,14202,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库3年级.pdf; block=grade3_b0015; pages=21-24; lesson=2; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g3_004,80 个小正方形，每 7 个分成一组，可以分成几整组，还剩几个？,"11,3",multiple_choice,"A:11|B:3|C:11,3|D:12,3|E:11,4",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,80 = 7 x 11 + 3，所以可以分成 11 整组，还剩 3 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,14203,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库3年级.pdf; block=grade3_b0040; pages=49-52; lesson=7; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g3_005,48 个小正方形，每 4 个分成一组，可以分成几整组，还剩几个？,"12,0",multiple_choice,"A:0|B:12,0|C:13,0|D:12,4|E:12",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,48 = 4 x 12 + 0，所以可以分成 12 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,14204,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库3年级.pdf; block=grade3_b0045; pages=54-58; lesson=8; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g3_006,65 个小正方形，每 5 个分成一组，可以分成几整组，还剩几个？,"13,0",multiple_choice,"A:13,0|B:14,0|C:13,5|D:13|E:0",2,nt_remainders;arith_natural_numbers,division_with_remainder;quotient_remainder_model,division_structure;multiple_plus_remainder,remainder_as_quotient_error;endpoint_error,65 = 5 x 13 + 0，所以可以分成 13 整组，还剩 0 个。,CN Primary Math,除法与余数,cn-primary-g3-remainders,三年级：除法、余数与周期,14205,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库3年级.pdf; block=grade3_b0065; pages=84-86; lesson=10; column=thinking_training,Foundation,Bridge,cn_remainder_model,number_structure;fluency_precision,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_001,一个长方形长 9 厘米，宽 4 厘米，面积是多少平方厘米？,36,multiple_choice,A:36|B:26|C:13|D:45|E:32,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 9 x 4 = 36 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14300,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0160; pages=147-152; lesson=25; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_002,一个长方形长 10 厘米，宽 5 厘米，面积是多少平方厘米？,50,multiple_choice,A:30|B:15|C:60|D:45|E:50,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 10 x 5 = 50 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14301,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0081; pages=78-81; lesson=14; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_003,一个长方形长 11 厘米，宽 6 厘米，面积是多少平方厘米？,66,multiple_choice,A:17|B:77|C:60|D:66|E:34,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 11 x 6 = 66 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14302,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0013; pages=14-16; lesson=1; column=competition_boost,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_004,一个长方形长 12 厘米，宽 7 厘米，面积是多少平方厘米？,84,multiple_choice,A:96|B:77|C:84|D:38|E:19,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 12 x 7 = 84 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14303,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0126; pages=118-120; lesson=20; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_005,一个长方形长 13 厘米，宽 8 厘米，面积是多少平方厘米？,104,multiple_choice,A:96|B:104|C:42|D:21|E:117,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 13 x 8 = 104 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14304,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0149; pages=136-138; lesson=23; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g4_006,一个长方形长 14 厘米，宽 4 厘米，面积是多少平方厘米？,56,multiple_choice,A:56|B:36|C:18|D:70|E:52,2,geo_area;arith_natural_numbers,area_formula;multiplication_fluency,measurement_formula;rectangle_model,area_perimeter_confusion;formula_selection_error,长方形面积 = 长 x 宽 = 14 x 4 = 56 平方厘米。,CN Primary Math,图形与测量,cn-primary-g4-geometry-area,四年级：图形周长与面积,14305,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库4年级.pdf; block=grade4_b0058; pages=57-59; lesson=9; column=thinking_training,Foundation,Bridge,cn_rectangle_area,formula_selection;geometric_reasoning,80,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_001,计算：1/6 + 1/6 = ?,1/3,multiple_choice,A:1/3|B:2/12|C:0/6|D:3/6|E:2/6,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：1/6 + 1/6 = 2/6 = 1/3。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14400,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0020; pages=23-25; lesson=4; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_002,计算：2/8 + 2/8 = ?,1/2,multiple_choice,A:4/16|B:0/8|C:5/8|D:4/8|E:1/2,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：2/8 + 2/8 = 4/8 = 1/2。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14401,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0036; pages=36-38; lesson=7; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_003,计算：3/10 + 2/10 = ?,1/2,multiple_choice,A:1/10|B:6/10|C:5/10|D:1/2|E:5/20,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：3/10 + 2/10 = 5/10 = 1/2。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14402,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0074; pages=71-75; lesson=14; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_004,计算：4/12 + 2/12 = ?,1/2,multiple_choice,A:7/12|B:6/12|C:1/2|D:6/24|E:2/12,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：4/12 + 2/12 = 6/12 = 1/2。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14403,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0097; pages=97-100; lesson=17; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_005,计算：5/15 + 2/15 = ?,7/15,multiple_choice,A:12/15|B:7/15|C:7/30|D:3/15|E:8/15,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：5/15 + 2/15 = 7/15 = 7/15。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14404,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0125; pages=118-122; lesson=22; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g5_006,计算：6/18 + 2/18 = ?,4/9,multiple_choice,A:4/9|B:8/36|C:4/18|D:9/18|E:8/18,3,arith_fractions,fraction_addition;fraction_simplification,part_whole_reasoning;denominator_alignment,add_denominators_error;simplification_error,同分母分数相加，分母不变，分子相加：6/18 + 2/18 = 8/18 = 4/9。,CN Primary Math,分数与运算,cn-primary-g5-fractions,五年级：分数计算与分数应用,14405,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库5年级.pdf; block=grade5_b0041; pages=40-42; lesson=7; column=thinking_training,Standard,Bridge,cn_fraction_computation,part_whole_reasoning;fluency_precision,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g6_001,一件商品原价 80 元，降价 10% 后售价是多少元？,72,multiple_choice,A:72|B:70|C:8|D:90|E:82,3,arith_percentages;arith_ratios,percent_discount;proportional_reasoning,percent_of_quantity;multiplicative_reasoning,percent_base_error;additive_percent_error,降价 10% 后支付原价的 90%，售价为 80 x 90% = 72 元。,CN Primary Math,比与百分数,cn-primary-g6-ratio-percent,六年级：比、比例与百分数,14500,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库6年级.pdf; block=grade6_b0107; pages=114-116; lesson=19; column=thinking_training,Standard,Bridge,cn_percent_word_problem,multiplicative_reasoning;modeling_transfer,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g6_002,一件商品原价 90 元，降价 15% 后售价是多少元？,76.5,multiple_choice,A:75|B:13.5|C:105|D:91.5|E:76.5,3,arith_percentages;arith_ratios,percent_discount;proportional_reasoning,percent_of_quantity;multiplicative_reasoning,percent_base_error;additive_percent_error,降价 15% 后支付原价的 85%，售价为 90 x 85% = 76.5 元。,CN Primary Math,比与百分数,cn-primary-g6-ratio-percent,六年级：比、比例与百分数,14501,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库6年级.pdf; block=grade6_b0136; pages=144-147; lesson=25; column=thinking_training,Standard,Bridge,cn_percent_word_problem,multiplicative_reasoning;modeling_transfer,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
cn_jzs_elem_pilot_g6_003,一件商品原价 100 元，降价 20% 后售价是多少元？,80,multiple_choice,A:120|B:100|C:85|D:80|E:20,3,arith_percentages;arith_ratios,percent_discount;proportional_reasoning,percent_of_quantity;multiplicative_reasoning,percent_base_error;additive_percent_error,降价 20% 后支付原价的 80%，售价为 100 x 80% = 80 元。,CN Primary Math,比与百分数,cn-primary-g6-ratio-percent,六年级：比、比例与百分数,14502,jianzisheng_cn_elementary_pilot_v0,尖子生高分题库6年级.pdf; block=grade6_b0029; pages=35-36; lesson=4; column=thinking_training,Standard,Bridge,cn_percent_word_problem,multiplicative_reasoning;modeling_transfer,100,Pilot Chinese elementary item generated from cleaned OCR review signals. Uses original-equivalent auto-gradable content; source block is retained only for QA traceability.,zh,CN,CN,中文校内,小学,pilot
